apply	function_address	function_name	target_kind	target_name	target_locator	expected_type	expected_source	proposed_type	access_count	field_count	confidence	type_evidence	evidence_sites	reason
0			global	g_playSystem_00802A38	00802A38	pointer:/STPlaySystemC	DATA	pointer:/STPlaySystemC	0	0	existing	{pointer:/STPlaySystemC=279, pointer:/SystemClassTy=12}	00430A90 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00430A90 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00430A90 C call -> STPlaySystemC::sub_0054CF70 parameter this => pointer:/STPlaySystemC | 00430A90 C call -> STPlaySystemC::sub_0054CF70 typed this receiver => pointer:/STPlaySystemC | 00436F20 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00436F20 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 004455C0 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 004455C0 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 0044EE30 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 0044EE30 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 0044EE30 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 0044EE30 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 0044EE30 C call -> SystemClassTy::PostMessage parameter this => pointer:/SystemClassTy | 0044EE30 C call -> SystemClassTy::PostMessage typed this receiver => pointer:/SystemClassTy | 004732F0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 004732F0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 004749C0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 004749C0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 004749C0 C call -> SystemClassTy::PostMessage parameter this => pointer:/SystemClassTy | 004749C0 C call -> SystemClassTy::PostMessage typed this receiver => pointer:/SystemClassTy | 004758E0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 004758E0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00479600 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00479600 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 0047DF00 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 0047DF00 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00482DB0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00482DB0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 004845E0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 004845E0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00497E00 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00497E00 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00497E00 C call -> SystemClassTy::PostMessage parameter this => pointer:/SystemClassTy | 00497E00 C call -> SystemClassTy::PostMessage typed this receiver => pointer:/SystemClassTy | 004B9FA0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 004B9FA0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 004B9FA0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 004B9FA0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 004C2C10 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 004C2C10 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 004C3C00 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 004C3C00 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 004CEB00 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 004CEB00 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 004D2FD0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 004D2FD0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 004D32C0 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 004D32C0 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 004DCCF0 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 004DCCF0 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 00533D10 C call -> STPlaySystemC::sub_0054EDF0 parameter this => pointer:/STPlaySystemC | 00533D10 C call -> STPlaySystemC::sub_0054EDF0 typed this receiver => pointer:/STPlaySystemC | 005564C0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 005564C0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00558840 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00558840 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00575CB0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00575CB0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00578630 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00578630 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 0057BF60 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 0057BF60 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00581BF0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00581BF0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00583270 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00583270 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 005859A0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 005859A0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00588BC0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00588BC0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00588BC0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00588BC0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00589C10 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00589C10 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 0058D7C0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 0058D7C0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 005EAF10 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 005EAF10 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 005EAF10 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 005EAF10 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 005EC6A0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 005EC6A0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 005FB640 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 005FB640 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 005FB640 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 005FB640 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 005FCEB0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 005FCEB0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00614400 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00614400 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 006178C0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 006178C0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00617ED0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00617ED0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00627790 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00627790 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00638CA0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00638CA0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00639C90 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00639C90 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 006406D0 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 006406D0 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 006406D0 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 006406D0 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 00643E20 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00643E20 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC | 0064E300 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 0064E300 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 00679120 C call -> STPlaySystemC::CreateGameObject parameter this => pointer:/STPlaySystemC | 00679120 C call -> STPlaySystemC::CreateGameObject typed this receiver => pointer:/STPlaySystemC | 00690B90 C call -> STPlaySystemC::SaveObjData parameter this => pointer:/STPlaySystemC | 00690B90 C call -> STPlaySystemC::SaveObjData typed this receiver => pointer:/STPlaySystemC | 00690B90 C call -> STPlaySystemC::sub_006E62D0 parameter this => pointer:/STPlaySystemC | 00690B90 C call -> STPlaySystemC::sub_006E62D0 typed this receiver => pointer:/STPlaySystemC	target already has a named/manual structure pointer type
0			global	g_tradePanel_00802A44	00802A44	pointer:/TradePanelTy	DATA	pointer:/TradePanelTy	0	0	existing	{}		target already has a named/manual structure pointer type
0			global	g_traksClass_00802A7C	00802A7C	pointer:/TraksClassTy	DATA	pointer:/TraksClassTy	0	0	existing	{pointer:/TraksClassTy=93}	00465C60 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 00465C60 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 0046B100 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 0046B100 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 0046D450 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 0046D450 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 0046F5C0 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 0046F5C0 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 004732F0 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 004732F0 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 004749C0 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 004749C0 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 00475530 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 00475530 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 004758E0 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 004758E0 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 00479600 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 00479600 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 0047D080 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 0047D080 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 0047DA50 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 0047DA50 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 0047DF00 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 0047DF00 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 00480600 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 00480600 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 006001E0 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 006001E0 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 00639C90 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 00639C90 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 006406D0 C call -> TraksClassTy::TraksCreate parameter this => pointer:/TraksClassTy | 006406D0 C call -> TraksClassTy::TraksCreate typed this receiver => pointer:/TraksClassTy | 006406D0 C call -> TraksClassTy::TraksCreateCollection parameter this => pointer:/TraksClassTy | 006406D0 C call -> TraksClassTy::TraksCreateCollection typed this receiver => pointer:/TraksClassTy	target already has a named/manual structure pointer type
0			global	g_visibleClass_00802A88	00802A88	pointer:/VisibleClassTy	DATA	pointer:/VisibleClassTy	0	0	existing	{pointer:/VisibleClassTy=39}	006028A0 C call -> VisibleClassTy::sub_00558C00 parameter this => pointer:/VisibleClassTy | 006028A0 C call -> VisibleClassTy::sub_00558C00 typed this receiver => pointer:/VisibleClassTy | 0060AEF0 C call -> VisibleClassTy::sub_00558C00 parameter this => pointer:/VisibleClassTy | 0060AEF0 C call -> VisibleClassTy::sub_00558C00 typed this receiver => pointer:/VisibleClassTy | 00638CA0 C call -> VisibleClassTy::sub_00558C00 parameter this => pointer:/VisibleClassTy | 00638CA0 C call -> VisibleClassTy::sub_00558C00 typed this receiver => pointer:/VisibleClassTy | 00639C90 C call -> VisibleClassTy::VisHoleCreate parameter this => pointer:/VisibleClassTy | 00639C90 C call -> VisibleClassTy::VisHoleCreate typed this receiver => pointer:/VisibleClassTy | 00639C90 C call -> VisibleClassTy::sub_00558C00 parameter this => pointer:/VisibleClassTy | 00639C90 C call -> VisibleClassTy::sub_00558C00 typed this receiver => pointer:/VisibleClassTy | 00643E20 C call -> VisibleClassTy::sub_00558C00 parameter this => pointer:/VisibleClassTy | 00643E20 C call -> VisibleClassTy::sub_00558C00 typed this receiver => pointer:/VisibleClassTy | 00652810 C call -> VisibleClassTy::VisHoleCreate parameter this => pointer:/VisibleClassTy | 00652810 C call -> VisibleClassTy::VisHoleCreate typed this receiver => pointer:/VisibleClassTy	target already has a named/manual structure pointer type
0			global	PTR_00806724	00806724	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00806724	DATA	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00806724	0	3	existing	{}	0057E0A0 bVar8 is strictly bounded by PTR_00806724+0x23 | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00806724 | 0057E0A0 PTR_00806724+0x30 is indexed by the same bounded value bVar8	script-owned anonymous structure already covers the observed extent and fields
0			global	g_cMf32_00806754	00806754	pointer:/cMf32	DATA	pointer:/cMf32	0	0	existing	{pointer:/cMf32=16}	00430A90 C call -> Library::Ourlib::MFAOBJ::mfAObjLoad parameter param_1 => pointer:/cMf32 | 00430A90 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 00430A90 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 005564C0 C call -> Library::Ourlib::MFAOBJ::mfAObjLoad parameter param_1 => pointer:/cMf32 | 005564C0 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 005564C0 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 00558840 C call -> Library::Ourlib::MFAOBJ::mfAObjLoad parameter param_1 => pointer:/cMf32 | 00558840 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 00558840 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32	target already has a named/manual structure pointer type
0			global	g_cMf32_00806758	00806758	pointer:/cMf32	DATA	pointer:/cMf32	0	0	existing	{pointer:/cMf32=1}	005DCE90 C call -> cMf32::delete parameter param_1 => pointer:/cMf32	target already has a named/manual structure pointer type
0			global	PTR_00806770	00806770	pointer:/cMf32	DATA	pointer:/cMf32	0	0	existing	{pointer:/cMf32=2}	00557C90 C call -> Library::Ourlib::MFIMG::mfQmtLoad parameter param_1 => pointer:/cMf32	target already has a named/manual structure pointer type
0			global	g_cMf32_00806790	00806790	pointer:/cMf32	DATA	pointer:/cMf32	0	0	existing	{pointer:/cMf32=51}	004F3130 C call -> FUN_0070aa70 parameter param_1 => pointer:/cMf32 | 004F3130 C call -> Library::Ourlib::MFIMG::mfImgGetWidth parameter param_1 => pointer:/cMf32 | 004F3130 C call -> cMf32::RecGet parameter this => pointer:/cMf32 | 004F3130 C call -> cMf32::RecGet typed this receiver => pointer:/cMf32 | 004F3130 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 004F3130 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 0052EB50 C call -> cMf32::RecGet parameter this => pointer:/cMf32 | 0052EB50 C call -> cMf32::RecGet typed this receiver => pointer:/cMf32 | 0052EB50 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 0052EB50 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 0052FB00 C call -> FUN_0070aa70 parameter param_1 => pointer:/cMf32 | 0052FB00 C call -> Library::Ourlib::MFIMG::mfImgGetWidth parameter param_1 => pointer:/cMf32 | 00538690 C call -> FUN_0070aa70 parameter param_1 => pointer:/cMf32 | 00538690 C call -> Library::Ourlib::MFIMG::mfImgGetWidth parameter param_1 => pointer:/cMf32 | 00538690 C call -> cMf32::RecGet parameter this => pointer:/cMf32 | 00538690 C call -> cMf32::RecGet typed this receiver => pointer:/cMf32 | 00538690 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 00538690 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 0053DEA0 C call -> FUN_0070aa70 parameter param_1 => pointer:/cMf32 | 0053DEA0 C call -> Library::Ourlib::MFIMG::mfImgGetWidth parameter param_1 => pointer:/cMf32 | 0053DEA0 C call -> cMf32::RecGet parameter this => pointer:/cMf32 | 0053DEA0 C call -> cMf32::RecGet typed this receiver => pointer:/cMf32 | 0053DEA0 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 0053DEA0 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 0053F940 C call -> cMf32::RecGet parameter this => pointer:/cMf32 | 0053F940 C call -> cMf32::RecGet typed this receiver => pointer:/cMf32 | 0053F940 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 0053F940 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 00550DB0 C call -> cMf32::RecGet parameter this => pointer:/cMf32 | 00550DB0 C call -> cMf32::RecGet typed this receiver => pointer:/cMf32 | 00550DB0 C call -> cMf32::RecMemFree parameter this => pointer:/cMf32 | 00550DB0 C call -> cMf32::RecMemFree typed this receiver => pointer:/cMf32 | 00550DB0 C call -> ccFntTy::operator_new parameter param_2 => pointer:/cMf32	target already has a named/manual structure pointer type
0			global	g_sT3DSMAPContext_00807598	00807598	pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext	DATA	pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext	0	0	existing	{pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext=57}	0044B5F0 C call -> ST3DSMAPContext::sub_006EB350 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 0044B5F0 C call -> ST3DSMAPContext::sub_006EB350 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006DDB70 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006DDB70 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006DDBB0 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006DDBB0 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006E8630 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006E8630 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006E8640 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00533D10 C call -> ST3DSMAPContext::sub_006E8640 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00556170 C call -> ST3DSMAPContext::sub_006E8660 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00556170 C call -> ST3DSMAPContext::sub_006E8660 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00556170 C call -> ST3DSMAPContext::sub_006E98E0 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00556170 C call -> ST3DSMAPContext::sub_006E98E0 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00556170 C call -> ST3DSMAPContext::sub_006EA270 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00556170 C call -> ST3DSMAPContext::sub_006EA270 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00558840 C call -> ST3DSMAPContext::sub_00717870 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00558840 C call -> ST3DSMAPContext::sub_00717870 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006E8660 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006E8660 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006E98E0 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006E98E0 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006E9EF0 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006E9EF0 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006EA270 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006EA270 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006EA6D0 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 00575CB0 C call -> ST3DSMAPContext::sub_006EA6D0 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 0061E7F0 C call -> ST3DSMAPContext::sub_006E88C0 parameter this => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext | 0061E7F0 C call -> ST3DSMAPContext::sub_006E88C0 typed this receiver => pointer:/SubmarineTitans/Recovered/LibraryContexts/ST3DSMAPContext	semantic evidence confirms the current anonymous structure
