apply	function_address	expected_function	expected_signature	label_address	decompiler_label	existing_primary_name	existing_primary_source	proposed_name	kind	goto_count	cfg_incoming	back_edges_into	back_edges_from	confidence	reason	preview
0	00439100	STAllPlayersC::RestoreTmp	undefined __thiscall RestoreTmp(STAllPlayersC * this, int param_1)	0043A463	LAB_0043a463	LAB_0043a463	DEFAULT	cf_join_0043A463	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0043A463 MOV DX,word ptr [EDI + 0x32]; 0043A467 MOV AL,byte ptr [EDI + 0x24]; 0043A46A MOV ECX,dword ptr [EDI + 0x20]; 0043A46D PUSH EDX
0	00439100	STAllPlayersC::RestoreTmp	undefined __thiscall RestoreTmp(STAllPlayersC * this, int param_1)	0043A470	LAB_0043a470	LAB_0043a470	DEFAULT	cf_join_0043A470	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	0043A470 PUSH 0x0; 0043A472 PUSH 0x1
1	00439100	STAllPlayersC::RestoreTmp	undefined __thiscall RestoreTmp(STAllPlayersC * this, int param_1)	0043A47C	cf_common_exit_0043A47C	STAllPlayersC::RestoreTmp::cf_common_exit_0043A47C	ANALYSIS	cf_common_exit_0043A47C	common_exit	60	61	0	0	high	all short successor paths terminate	0043A47C CMP dword ptr [EBP + -0x20],0x1; 0043A480 JNZ 0x0043a554
0	0043AAF0	STAllPlayersC::GetCamPoint	undefined4 __stdcall GetCamPoint(short param_1, uint param_2, DArrayTy * param_3, uint param_4, int * param_5, int * param_6, int * param_7, uint * param_8)	0043ACDB	LAB_0043acdb	LAB_0043acdb	DEFAULT	cf_join_0043ACDB	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043ACDB PUSH 0x7a79f4; 0043ACE0 PUSH 0x7a4ccc; 0043ACE5 PUSH 0x0; 0043ACE7 PUSH 0x0; calls=ReportDebugMessage
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043AEE4	LAB_0043aee4	LAB_0043aee4	DEFAULT	cf_join_0043AEE4	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043AEE4 XOR ECX,ECX; 0043AEE6 MOV CL,byte ptr [0x0080874d]; 0043AEEC LEA EAX,[ECX + ECX*0x4]; 0043AEEF LEA EDX,[ECX + EAX*0x8]
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B0AF	LAB_0043b0af	LAB_0043b0af	DEFAULT	cf_join_0043B0AF	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043B0AF PUSH 0x7a7b1c; 0043B0B4 PUSH 0x7a4ccc; 0043B0B9 PUSH EBX; 0043B0BA PUSH EBX; calls=ReportDebugMessage
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B0F1	LAB_0043b0f1	LAB_0043b0f1	DEFAULT	cf_join_0043B0F1	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043B0F1 MOV CX,word ptr [EAX + 0x8]; 0043B0F5 MOV DL,byte ptr [EAX + 0x4]; 0043B0F8 PUSH ECX; 0043B0F9 PUSH EDX; calls=FUN_006eb230|STAllPlayersC::GetObjPtr|STFishC::sub_004162B0
1	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B294	cf_common_exit_0043B294	STAllPlayersC::SetActivePanel::cf_common_exit_0043B294	ANALYSIS	cf_common_exit_0043B294	common_exit	2	4	0	0	high	all short successor paths terminate	0043B294 MOV ECX,dword ptr [EBP + 0xc]; 0043B297 MOV DL,byte ptr [0x0080874d]; 0043B29D PUSH ECX; 0043B29E PUSH EBX; calls=STAllPlayersC::ActivateTV
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B2FE	LAB_0043b2fe	LAB_0043b2fe	DEFAULT	cf_join_0043B2FE	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043B2FE MOV DX,word ptr [EAX + 0x8]; 0043B302 MOV AL,byte ptr [EAX + 0x4]; 0043B305 PUSH EDX; 0043B306 PUSH EAX; calls=FUN_006eb230|STAllPlayersC::GetObjPtr|STFishC::sub_004162B0
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B4A2	LAB_0043b4a2	LAB_0043b4a2	DEFAULT	cf_join_0043B4A2	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043B4A2 PUSH 0x7a7acc; 0043B4A7 PUSH 0x7a4ccc; 0043B4AC PUSH EBX; 0043B4AD PUSH EBX; calls=ReportDebugMessage
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B5EC	joined_r0x0043b5ec			cf_branch_target_0043B5EC	branch_target	1	1	0	0	review	single-predecessor unstructured target	0043B596 MOV DX,word ptr [EAX + 0x8]; 0043B59A MOV AL,byte ptr [EAX + 0x4]; 0043B59D PUSH 0x5; 0043B59F PUSH EDX; calls=FUN_006eb230|STAllPlayersC::GetObjPtr|STFishC::sub_004162B0
0	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B630	LAB_0043b630	LAB_0043b630	DEFAULT	cf_join_0043B630	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043B630 MOV ECX,0x807658; 0043B635 CALL 0x004036d4; 0043B63A MOV ECX,dword ptr [0x00802a30]; 0043B640 CALL 0x00403058; calls=FUN_0054b540|FUN_00567510
1	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043B686	cf_common_exit_0043B686	STAllPlayersC::SetActivePanel::cf_common_exit_0043B686	ANALYSIS	cf_common_exit_0043B686	common_exit	2	4	0	0	high	all short successor paths terminate	0043B686 MOV EAX,dword ptr [EBP + 0xc]; 0043B689 PUSH EAX; 0043B68A PUSH EBX; 0043B68B JMP 0x0043bb49
1	0043AE40	STAllPlayersC::SetActivePanel	undefined __thiscall SetActivePanel(STAllPlayersC * this, uint * param_1, int param_2, int param_3)	0043BB49	cf_common_exit_0043BB49	STAllPlayersC::SetActivePanel::cf_common_exit_0043BB49	ANALYSIS	cf_common_exit_0043BB49	common_exit	2	3	0	0	high	all short successor paths terminate	0043BB49 MOV CL,byte ptr [0x0080874d]; 0043BB4F PUSH ECX; 0043BB50 MOV ECX,ESI; 0043BB52 CALL 0x0040317f; calls=STAllPlayersC::ActivateTV
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C293	LAB_0043c293	LAB_0043c293	DEFAULT	cf_join_0043C293	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043C293 MOV byte ptr [ESI + 0x15],0x0
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C508	cf_common_exit_0043C508	STAllPlayersC::GetPanelInfo::cf_common_exit_0043C508	ANALYSIS	cf_common_exit_0043C508	common_exit	9	10	0	0	high	all short successor paths terminate	0043C508 MOV byte ptr [ESI + 0x14],0x3; 0043C50C POP EDI; 0043C50D POP ESI; 0043C50E POP EBX
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C67B	switchD_0043c4d2_caseD_28	switchD_0043c4d2::caseD_28	ANALYSIS	cf_join_0043C67B	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043C67B MOV AL,[0x0080874d]; 0043C680 MOV ECX,dword ptr [EBP + -0xc]; 0043C683 PUSH EBX; 0043C684 PUSH EAX; calls=FUN_0042b760
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C72D	cf_common_exit_0043C72D	STAllPlayersC::GetPanelInfo::cf_common_exit_0043C72D	ANALYSIS	cf_common_exit_0043C72D	common_exit	4	5	0	0	high	all short successor paths terminate	0043C72D MOV EAX,dword ptr [EBP + 0xc]; 0043C730 POP EDI; 0043C731 POP ESI; 0043C732 POP EBX
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C862	cf_common_exit_0043C862	STAllPlayersC::GetPanelInfo::cf_common_exit_0043C862	ANALYSIS	cf_common_exit_0043C862	common_exit	18	19	0	0	high	all short successor paths terminate	0043C862 MOV byte ptr [ESI + 0x10],0x3; 0043C866 POP EDI; 0043C867 POP ESI; 0043C868 POP EBX
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C86F	cf_common_exit_0043C86F	STAllPlayersC::GetPanelInfo::cf_common_exit_0043C86F	ANALYSIS	cf_common_exit_0043C86F	common_exit	18	19	0	0	high	all short successor paths terminate	0043C86F MOV byte ptr [ESI + 0x12],0x3; 0043C873 POP EDI; 0043C874 POP ESI; 0043C875 POP EBX
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C94C	cf_common_exit_0043C94C	STAllPlayersC::GetPanelInfo::cf_common_exit_0043C94C	ANALYSIS	cf_common_exit_0043C94C	common_exit	15	15	0	0	high	all short successor paths terminate	0043C94C MOV EDX,dword ptr [EBP + 0xc]; 0043C94F POP EDI; 0043C950 POP ESI; 0043C951 POP EBX
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043C95B	cf_common_exit_0043C95B	STAllPlayersC::GetPanelInfo::cf_common_exit_0043C95B	ANALYSIS	cf_common_exit_0043C95B	common_exit	19	20	0	0	high	all short successor paths terminate	0043C95B MOV byte ptr [ESI + 0x11],0x3; 0043C95F POP EDI; 0043C960 POP ESI; 0043C961 POP EBX
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043CA31	LAB_0043ca31	LAB_0043ca31	DEFAULT	cf_join_0043CA31	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043CA31 PUSH EAX
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043CA35	cf_common_exit_0043CA35	STAllPlayersC::GetPanelInfo::cf_common_exit_0043CA35	ANALYSIS	cf_common_exit_0043CA35	common_exit	3	5	0	0	high	all short successor paths terminate	0043CA35 CALL 0x004028ba; 0043CA3A MOV ECX,dword ptr [EBP + 0xc]; 0043CA3D MOV EDX,dword ptr [EAX]; 0043CA3F PUSH ECX; calls=STAllPlayersC::GetObjPtr
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043CA5A	LAB_0043ca5a	LAB_0043ca5a	DEFAULT	cf_join_0043CA5A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043CA5A PUSH 0x7a7ec0; 0043CA5F PUSH 0x7a4ccc; 0043CA64 PUSH EDI; 0043CA65 PUSH EDI; calls=ReportDebugMessage
1	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043CB5C	cf_common_exit_0043CB5C	STAllPlayersC::GetPanelInfo::cf_common_exit_0043CB5C	ANALYSIS	cf_common_exit_0043CB5C	common_exit	3	6	0	0	high	all short successor paths terminate	0043CB5C CALL 0x004028ba; 0043CB61 MOV ECX,dword ptr [EBP + 0xc]; 0043CB64 MOV EDX,dword ptr [EAX]; 0043CB66 PUSH ECX; calls=STAllPlayersC::GetObjPtr
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043CB81	LAB_0043cb81	LAB_0043cb81	DEFAULT	cf_join_0043CB81	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043CB81 PUSH 0x7a7e84; 0043CB86 PUSH 0x7a4ccc; 0043CB8B PUSH EDI; 0043CB8C PUSH EDI; calls=ReportDebugMessage
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D1CE	switchD_0043d1bf_caseD_a	switchD_0043d1bf::caseD_a	ANALYSIS	cf_break_loop_0043D1CE	break_loop	1	4	0	0	high	multiple predecessors leave the same strongly-connected loop	0043D1CE MOV EAX,dword ptr [EBP + -0x10]; 0043D1D1 MOV dword ptr [EBP + 0xc],0x0; 0043D1D8 CMP EBX,EAX; 0043D1DA JNZ 0x0043d1f3
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D41D	LAB_0043d41d	LAB_0043d41d	DEFAULT	cf_join_0043D41D	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	0043D41D MOV byte ptr [EDI],0x0
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D447	LAB_0043d447	LAB_0043d447	DEFAULT	cf_join_0043D447	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043D447 MOV ECX,dword ptr [EBP + -0xc]; 0043D44A CALL 0x004028ba; 0043D44F MOV EDX,dword ptr [EAX]; 0043D451 PUSH EDI; calls=STAllPlayersC::GetObjPtr
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D581	LAB_0043d581	LAB_0043d581	DEFAULT	cf_join_0043D581	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043D581 PUSH 0x7a7c94; 0043D586 PUSH 0x7a4ccc; 0043D58B PUSH 0x0; 0043D58D PUSH 0x0; calls=ReportDebugMessage
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D5A6	LAB_0043d5a6	LAB_0043d5a6	DEFAULT	cf_join_0043D5A6	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0043D5A6 MOV byte ptr [EDI],0x0; 0043D5A9 JMP 0x0043d5c4
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D5B1	LAB_0043d5b1	LAB_0043d5b1	DEFAULT	cf_join_0043D5B1	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	0043D5B1 MOV AX,word ptr [ESI]; 0043D5B4 PUSH EAX; 0043D5B5 PUSH -0x1
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D5B7	LAB_0043d5b7	LAB_0043d5b7	DEFAULT	cf_join_0043D5B7	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043D5B7 CALL 0x004028ba; 0043D5BC MOV EDX,dword ptr [EAX]; 0043D5BE PUSH EDI; 0043D5BF MOV ECX,EAX; calls=STAllPlayersC::GetObjPtr
0	0043BEB0	STAllPlayersC::GetPanelInfo	undefined __thiscall GetPanelInfo(STAllPlayersC * this, undefined4 param_1, AnonShape_0043BEB0_1C00EC12 * param_2)	0043D5C4	LAB_0043d5c4	LAB_0043d5c4	DEFAULT	cf_join_0043D5C4	join	1	4	0	1	medium	multi-predecessor target; semantic role requires review	0043D5C4 MOV EAX,dword ptr [EBP + 0xc]; 0043D5C7 ADD ESI,0x10; 0043D5CA ADD EDI,0xb; 0043D5CD DEC EAX
0	0043E640	FUN_0043e640	short __stdcall FUN_0043e640(char param_1, Global_sub_0043E640_param_2Enum param_2, int param_3, char param_4)	0043E6D3	LAB_0043e6d3	LAB_0043e6d3	DEFAULT	cf_join_0043E6D3	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043E6D3 CMP byte ptr [EBP + 0x14],0xff; 0043E6D7 JZ 0x0043e6ec
0	0043E780	STAllPlayersC::GetTOBJList	uint * __thiscall GetTOBJList(STAllPlayersC * this, char param_1, STAllPlayersC_GetTOBJList_param_2Enum param_2, int param_3, char param_4)	0043E85B	switchD_0043e836_caseD_3a	switchD_0043e836::caseD_3a	ANALYSIS	cf_join_0043E85B	join	1	7	0	0	medium	multi-predecessor target; semantic role requires review	0043E85B XOR EAX,EAX
0	0043E780	STAllPlayersC::GetTOBJList	uint * __thiscall GetTOBJList(STAllPlayersC * this, char param_1, STAllPlayersC_GetTOBJList_param_2Enum param_2, int param_3, char param_4)	0043E85D	LAB_0043e85d	LAB_0043e85d	DEFAULT	cf_join_0043E85D	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0043E85D CMP EAX,0x1; 0043E860 JNZ 0x0043e88e
0	0043E9A0	FUN_0043e9a0	undefined4 __stdcall FUN_0043e9a0(char param_1, Global_sub_0043E9A0_param_2Enum param_2, short param_3, short param_4, short param_5, short param_6, short param_7, short param_8, int param_9, char param_10)	0043EB0F	LAB_0043eb0f	LAB_0043eb0f	DEFAULT	cf_join_0043EB0F	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043EB0F CMP byte ptr [EBP + 0x2c],0xff; 0043EB13 JZ 0x0043eb24
0	0043EC20	FUN_0043ec20	uint * __stdcall FUN_0043ec20(char param_1, Global_sub_0043EC20_param_2Enum param_2, short param_3, short param_4, short param_5, short param_6, short param_7, short param_8, int param_9, char param_10)	0043EDA0	LAB_0043eda0	LAB_0043eda0	DEFAULT	cf_join_0043EDA0	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043EDA0 CMP byte ptr [EBP + 0x2c],0xff; 0043EDA4 JZ 0x0043edb5
0	0043EED0	STAllPlayersC::GetTOBJListFromDArr	uint * __thiscall GetTOBJListFromDArr(STAllPlayersC * this, uint param_1, AnonShape_0043EED0_93C25F9A * param_2, STAllPlayersC_GetTOBJListFromDArr_param_3Enum param_3, int param_4, char param_5)	0043EFD6	switchD_0043efb1_caseD_3a	switchD_0043efb1::caseD_3a	ANALYSIS	cf_join_0043EFD6	join	2	7	0	0	medium	multi-predecessor target; semantic role requires review	0043EFD6 XOR EAX,EAX
0	0043EED0	STAllPlayersC::GetTOBJListFromDArr	uint * __thiscall GetTOBJListFromDArr(STAllPlayersC * this, uint param_1, AnonShape_0043EED0_93C25F9A * param_2, STAllPlayersC_GetTOBJListFromDArr_param_3Enum param_3, int param_4, char param_5)	0043EFD8	LAB_0043efd8	LAB_0043efd8	DEFAULT	cf_join_0043EFD8	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0043EFD8 CMP EAX,0x1; 0043EFDB JNZ 0x0043f009
0	0043F130	FUN_0043f130	short __stdcall FUN_0043f130(char param_1, byte * param_2)	0043F1A0	LAB_0043f1a0	LAB_0043f1a0	DEFAULT	cf_join_0043F1A0	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F1A0 SBB EAX,EAX; 0043F1A2 SBB EAX,-0x1
0	0043F130	FUN_0043f130	short __stdcall FUN_0043f130(char param_1, byte * param_2)	0043F1A5	LAB_0043f1a5	LAB_0043f1a5	DEFAULT	cf_join_0043F1A5	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F1A5 TEST EAX,EAX; 0043F1A7 JNZ 0x0043f1ac
0	0043F200	STAllPlayersC::GetTOBJList	uint * __thiscall GetTOBJList(STAllPlayersC * this, char param_1, byte * param_2)	0043F2AD	LAB_0043f2ad	LAB_0043f2ad	DEFAULT	cf_join_0043F2AD	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F2AD SBB EAX,EAX; 0043F2AF SBB EAX,-0x1
0	0043F200	STAllPlayersC::GetTOBJList	uint * __thiscall GetTOBJList(STAllPlayersC * this, char param_1, byte * param_2)	0043F2B2	LAB_0043f2b2	LAB_0043f2b2	DEFAULT	cf_join_0043F2B2	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F2B2 TEST EAX,EAX; 0043F2B4 JNZ 0x0043f2c3
0	0043F380	FUN_0043f380	undefined4 __stdcall FUN_0043f380(char param_1, byte * param_2, short param_3, short param_4, short param_5, short param_6, short param_7, short param_8)	0043F4C8	LAB_0043f4c8	LAB_0043f4c8	DEFAULT	cf_join_0043F4C8	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F4C8 SBB EAX,EAX; 0043F4CA SBB EAX,-0x1
0	0043F380	FUN_0043f380	undefined4 __stdcall FUN_0043f380(char param_1, byte * param_2, short param_3, short param_4, short param_5, short param_6, short param_7, short param_8)	0043F4CD	LAB_0043f4cd	LAB_0043f4cd	DEFAULT	cf_join_0043F4CD	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F4CD TEST EAX,EAX; 0043F4CF JNZ 0x0043f4d4
0	0043F580	FUN_0043f580	uint * __stdcall FUN_0043f580(char param_1, byte * param_2, short param_3, short param_4, short param_5, short param_6, short param_7, short param_8)	0043F6E3	LAB_0043f6e3	LAB_0043f6e3	DEFAULT	cf_join_0043F6E3	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F6E3 SBB EAX,EAX; 0043F6E5 SBB EAX,-0x1
0	0043F580	FUN_0043f580	uint * __stdcall FUN_0043f580(char param_1, byte * param_2, short param_3, short param_4, short param_5, short param_6, short param_7, short param_8)	0043F6E8	LAB_0043f6e8	LAB_0043f6e8	DEFAULT	cf_join_0043F6E8	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043F6E8 TEST EAX,EAX; 0043F6EA JNZ 0x0043f6f9
0	0043F7B0	FUN_0043f7b0	uint * __stdcall FUN_0043f7b0(byte param_1, int * param_2, uint * param_3, int param_4, int param_5, int * param_6, int param_7, int param_8, int param_9)	0043F9BD	LAB_0043f9bd	LAB_0043f9bd	DEFAULT	cf_join_0043F9BD	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0043F9BD XOR EAX,EAX
0	0043F7B0	FUN_0043f7b0	uint * __stdcall FUN_0043f7b0(byte param_1, int * param_2, uint * param_3, int param_4, int param_5, int * param_6, int param_7, int param_8, int param_9)	0043F9FA	LAB_0043f9fa	LAB_0043f9fa	DEFAULT	cf_join_0043F9FA	join	1	7	0	0	medium	multi-predecessor target; semantic role requires review	0043F9FA MOV EAX,[0x007fb248]; 0043F9FF MOV EAX,dword ptr [EDI + EAX*0x1 + 0x4]; 0043FA03 TEST EAX,EAX; 0043FA05 JZ 0x0043fb16
0	0043F7B0	FUN_0043f7b0	uint * __stdcall FUN_0043f7b0(byte param_1, int * param_2, uint * param_3, int param_4, int param_5, int * param_6, int param_7, int param_8, int param_9)	0043FAD9	LAB_0043fad9	LAB_0043fad9	DEFAULT	cf_join_0043FAD9	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0043FAD9 XOR EAX,EAX
0	0043F7B0	FUN_0043f7b0	uint * __stdcall FUN_0043f7b0(byte param_1, int * param_2, uint * param_3, int param_4, int param_5, int * param_6, int param_7, int param_8, int param_9)	0043FB16	LAB_0043fb16	LAB_0043fb16	DEFAULT	cf_join_0043FB16	join	1	7	0	1	medium	multi-predecessor target; semantic role requires review	0043FB16 MOV EAX,dword ptr [EBP + 0x8]; 0043FB19 DEC EAX; 0043FB1A MOV dword ptr [EBP + 0x8],EAX; 0043FB1D JNZ 0x0043f8cc
0	0043FC50	FUN_0043fc50	undefined __stdcall FUN_0043fc50(Global_sub_0043FC50_param_1Enum param_1, int param_2)	0043FD36	LAB_0043fd36	LAB_0043fd36	DEFAULT	cf_join_0043FD36	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0043FD36 MOV ECX,dword ptr [0x00801688]; 0043FD3C TEST ECX,ECX; 0043FD3E JZ 0x004403bd
0	00440AA0	STAllPlayersC::_AssignDocks	uint * __thiscall _AssignDocks(STAllPlayersC * this, char param_1, DArrayTy * param_2, DArrayTy * param_3)	00440BAB	LAB_00440bab	LAB_00440bab	DEFAULT	cf_join_00440BAB	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00440BAB PUSH ESI; 00440BAC PUSH EBX; 00440BAD CALL 0x006b0c70; 00440BB2 DEC EDI; calls=FUN_006b0c70
