apply	action	type_path	replacement_path	expected_replacement	expected_length	expected_parents	expected_function_uses	expected_listing_uses	expected_description	reason
0	retain	/SubmarineTitans/Recovered/Enums/STMineSetC_field_02AEState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e5f84c4770a82f5145c65d36c45a764fdd1641dd878f3ea2e5926c7256bf6af0	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STMineSetC_sub_00624920_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STMineSetC_sub_00626B50_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STOctopusC_field_0249State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=0a91e331e4bffb272e273e84460e9db34353d1a9e9d8091e6ad8c68e72507b60	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STOctopusC_field_02A5State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=d4656d4231026c5630e9323d625f1488df4a5267170e0c85c1bdb6e1c2c71f67	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STParticleC_field_00C2State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=50bc624e7805b9d2b85bd3bebc9dddf6f67959210872da0d01a2fd4b663b6c30	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STRubbishC_LoadImagSpr_param_4Enum			4	0	4	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=dea91c99a3e85b01328cfc569cf244ce2477401f2fe8a8dd81e02a2a3a3b5027	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STRubbishC_field_01FAState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=8aae631cdb4cd3fa153831cfeb62d13441c924646c49547ab5a7f167fe0d70d9	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STSharkC_field_0257State			4	1	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=bacb8c1d65feba4a55962bcbf9a82fc6b48cd4b043d1466594af5c36fc46e3aa	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STSprGameObjC_CheckRay_param_7Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=7f65f4b78481b2dd7ce59aa6e2766c249fae3c0a59c02d845e2895cd6536a4e2	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STSprGameObjC_field_0231State			4	2	0	0	[STSwitchEnumApplier] Generated from numeric switch cases; generated_values_sha256=9a75f8364f07ba085445782c72e72370151ae97ee27caa66c9bbc1701d94df93	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STSprGameObjC_field_0259State			4	4	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=4b67465a36686016ea1b45d80be0345948b1e4a76b15a34b62401a4889e45a6e	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STTorpC_field_0259State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=4b67465a36686016ea1b45d80be0345948b1e4a76b15a34b62401a4889e45a6e	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/STVolcanoC_field_00A9State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=dea91c99a3e85b01328cfc569cf244ce2477401f2fe8a8dd81e02a2a3a3b5027	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SettMapMTy_field_1E26State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=d960a399a06651ec8e0c02461ccba59ad195d55ceb704d0b6807f57e33198367	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SettMapTy_field_1E26State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=2fc34e6acd8bfa4e058ef0712594ba904672aecbaac31c36bf447d80f27b503d	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SettMapTy_field_2179State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=fddec5af1dee81eb05045914db2d0de394f9ec333e04ab8524090f80f18fe4b4	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SoundManagerTy_field_0038State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=4c7d19a60809ae9f880d8b256c69baffcfb2a8f5f53d4413b8ad78f72a660ccb	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SpecPanelTy_field_0172State			2	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=8fadf4b13553e5c554c03316c71fb55fb1fa01d78bc9d356b0f3dd307593b032	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SpriteClassTy_SetImagesPtr_param_2Enum			1	0	1	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=61efc721e0a4f68b359a5f16a880402cd44b0f344705fdd1b5ccba2c579da9d8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SpriteClassTy_SetImagesReg_param_2Enum			1	0	1	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=61efc721e0a4f68b359a5f16a880402cd44b0f344705fdd1b5ccba2c579da9d8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SpriteClassTy_SetImages_param_2Enum			1	0	1	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=61efc721e0a4f68b359a5f16a880402cd44b0f344705fdd1b5ccba2c579da9d8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SpriteClassTy_field_004CState			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=61efc721e0a4f68b359a5f16a880402cd44b0f344705fdd1b5ccba2c579da9d8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SubmarineTitans_Recovered_HiddenThis_AnonReceiver_00568010_sub_00568010_param_1Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=c67c0e32da0b575424bd2d1d3ebb66b66eed0498cd0161d36fb4a21e379e3697	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/SubmarineTitans_Recovered_HiddenThis_AnonReceiver_00568940_sub_00568940_param_1Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=52278aa279c9591e4272803a9a8e0d94d2bbe0592881e35e4bc7849032c9b05d	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_field_0231State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=9a75f8364f07ba085445782c72e72370151ae97ee27caa66c9bbc1701d94df93	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_field_0245State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=eb1d9f7d8c53f33611dfdd3562a78d49c23a3ce9eb4435da3871f1895afda7ad	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_field_02ECState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_field_046CState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=430615f88961b1a5cd16dd2879836232d4c3b39a87c728d92b04f8a07889fe3a	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_field_04D0State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6dcf4b741b4dbc170081071ef588d4c781b1f61082069ebaf6698067d756348d	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_field_05ACState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=ab91c98ca91077ff4d10234c369e93c2663064cbbfe298044d6754ea1ed8c693	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_sub_004C7260_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=86bf1d6682b0aee08d60c644f4712a62c33bcd52b2ae55960338b542c5b5a1be	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_sub_004CAFC0_param_1Enum			4	0	20	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=a0f58afe9dab1815f7f51568242e9dd8bda903fbd7474093bf844ec4c8e3e64f	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/TLOBaseTy_sub_004CFA00_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=3a6e286da7ea26532ee90bc34020b85be0d18144d9f44098ad6487e54f25236b	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/VisibleClassTy_sub_00558C00_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/cLoadingTy_SetState_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/ccFntTy_CreateTypeSSpr_param_4Enum			4	0	1	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=b70f3272b3b5a01e680ff2b0313dbc576292cf9f8f6b70494cc1e41e51edc9ba	still referenced
0	retain	/SubmarineTitans/Recovered/GlobalRecords/STWorldCell			8	1	0	0	Eight-byte world-grid cell allocated as two object-pointer slots per voxel. Indexing evidence uses (voxelIndex * 2 + layer) * 4 with layer 0 or 1. [STTypeBootstrapApplier] repeated two-pointer spatial cell inferred from indexed cell accesses. [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/GlobalRecords/STWorldCell *			4	1	0	0	pointer to STWorldCell	still referenced
0	retain	/SubmarineTitans/Recovered/GlobalRecords/STWorldGrid			12	0	0	1	Runtime-sized 3D grid of two STWorldObject pointers per cell. Linear index is x + sizeX*y + planeStride*z. [STTypeBootstrapApplier] world-cell grid inferred from repeated descriptor geometry. [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00416270			746	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004167A0			1032	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004248D0			988	1	17	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004248D0 *32			4	0	11	0	32-bit pointer to AnonReceiver_004248D0	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004603B0			2106	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	physical vptr companion requires atomic class/vtable retirement
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004603B0VTable			28	1	0	0	[STHiddenThisApplier generated] Neutral anonymous vtable skeleton; slot signatures remain unresolved.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004603B0VTable *			4	1	0	0	pointer to AnonReceiver_004603B0VTable	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00493610			1571	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004EEFB0			8485	0	0	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	physical vptr companion requires atomic class/vtable retirement
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004EEFB0VTable			44	1	0	0	[STHiddenThisApplier generated] Neutral anonymous vtable skeleton; slot signatures remain unresolved.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_004EEFB0VTable *			4	1	0	0	pointer to AnonReceiver_004EEFB0VTable	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0053F510			8485	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	physical vptr companion requires atomic class/vtable retirement
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0053F510VTable			44	1	0	0	[STHiddenThisApplier generated] Neutral anonymous vtable skeleton; slot signatures remain unresolved.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0053F510VTable *			4	1	0	0	pointer to AnonReceiver_0053F510VTable	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0054A9B0			1275	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0055C320			1608	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00567510			4341	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00568010			3983	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00568940			3983	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0056A130			3983	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00573260			1921	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_005FDB50			567	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00601500			45	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0060EF40			747	1	4	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0060EF40 *32			4	0	2	0	32-bit pointer to AnonReceiver_0060EF40	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00636260			52	0	4	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_00644410			648	0	4	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0064A970			136	1	8	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	physical vptr companion requires atomic class/vtable retirement
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0064A970 *32			4	15	0	0	32-bit pointer to AnonReceiver_0064A970	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0064A970VTable			48	1	0	0	[STHiddenThisApplier generated] Neutral anonymous vtable skeleton; slot signatures remain unresolved.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0064A970VTable *			4	1	0	0	pointer to AnonReceiver_0064A970VTable	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0065DA50			130	0	2	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0065ED90			32	1	4	0	[STHiddenThisApplier generated] Anonymous receiver shared only by proven same-ECX flows; no semantic class owner is claimed.	still referenced
0	retain	/SubmarineTitans/Recovered/HiddenThis/AnonReceiver_0065ED90 *32			4	0	2	0	32-bit pointer to AnonReceiver_0065ED90	still referenced
