apply	owner	offset	offset_hex	size	proposed_name	proposed_type	type_apply	inferred_type	suggested_name	name_apply	type_confidence	name_confidence	type_evidence	name_evidence	reads	writes	confidence	reason	evidence_functions
1	FSGSTy	6839	0x1AB7	4	field_1AB7	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	6843	0x1ABB	1	field_1ABB	/undefined1	0			0	none	none			7	2	high	consistent_this_relative_access	00595E40 | 00596CC0 | 00597E70 | 005999C0 | 005A4350
1	FSGSTy	6844	0x1ABC	4	field_1ABC	/undefined4	0			0	none	none			38	1	high	consistent_this_relative_access	00595E40 | 005967F0 | 00597E70 | 005999C0 | 00599BE0 | 00599E90 | 0059A320 | 0059A640 | 0059A910 | 0059F670 | 005A0DC0 | 005A1160 | 005A1430 | 005A1630 | 005A3AB0 | 005A4350
1	FSGSTy	6848	0x1AC0	4	field_1AC0	/undefined4	0			0	none	none			109	2	high	consistent_this_relative_access	00595E40 | 005967F0 | 00597E70 | 005999C0 | 00599BE0 | 00599E90 | 0059A320 | 0059A640 | 0059A910 | 005A0DC0 | 005A1160 | 005A1430 | 005A1630 | 005A3AB0 | 005A4350
1	FSGSTy	6852	0x1AC4	4	field_1AC4	/undefined4	0			0	none	none			7	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	6856	0x1AC8	4	field_1AC8	/undefined4	0			0	none	none			8	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	6860	0x1ACC	4	field_1ACC	/undefined4	0			0	none	none			7	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	6864	0x1AD0	4	field_1AD0	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0059C700 | 005A4350
1	FSGSTy	6868	0x1AD4	4	field_1AD4	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	6872	0x1AD8	4	field_1AD8	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	005A3AB0 | 005A4350
1	FSGSTy	6876	0x1ADC	4	field_1ADC	/undefined4	0			0	none	none			7	0	high	consistent_this_relative_access	005A3AB0 | 005A4350
1	FSGSTy	6880	0x1AE0	4	field_1AE0	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	005A3AB0 | 005A4350
1	FSGSTy	6884	0x1AE4	4	field_1AE4	/winnt.h/LPCSTR	0	/winnt.h/LPCSTR		0	existing	none	/winnt.h/LPCSTR <= 005A4350 [this+0x1AE4] passed to SHELL32.DLL::ShellExecuteA parameter lpDirectory; 005A4350 [this+0x1AE4] passed to SHELL32.DLL::ShellExecuteA parameter lpParameters	lpDirectory <= 005A4350 [this+0x1AE4] passed to SHELL32.DLL::ShellExecuteA parameter lpDirectory | lpParameters <= 005A4350 [this+0x1AE4] passed to SHELL32.DLL::ShellExecuteA parameter lpParameters	7	0	high	consistent_this_relative_access; concrete_type_already_present	005A3AB0 | 005A4350
1	FSGSTy	6888	0x1AE8	4	field_1AE8	/undefined4	0			0	none	none			18	6	high	consistent_this_relative_access	0059C700 | 0059C9F0 | 0059CEE0 | 0059E7F0 | 0059EB00 | 0059F260 | 005A4350
1	FSGSTy	6892	0x1AEC	4	field_1AEC	/undefined4	0			0	none	none			11	5	high	consistent_this_relative_access	0059C700 | 0059C9F0 | 0059CEE0 | 0059E7F0 | 0059EB00 | 005A4350
1	FSGSTy	6896	0x1AF0	4	field_1AF0	/undefined4	0			0	none	none			3	2	high	consistent_this_relative_access	0059C9F0 | 0059CEE0 | 005A4350
1	FSGSTy	6900	0x1AF4	4	field_1AF4	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	0059CEE0 | 005A4350
1	FSGSTy	6904	0x1AF8	4	field_1AF8	/undefined4	0			0	none	none			6	2	high	consistent_this_relative_access	0059C9F0 | 0059D720 | 005A3AB0 | 005A4350
1	FSGSTy	6908	0x1AFC	4	field_1AFC	/undefined4	0			0	none	none			6	2	high	consistent_this_relative_access	0059C9F0 | 0059D720 | 005A3AB0 | 005A4350
1	FSGSTy	6912	0x1B00	4	field_1B00	/undefined4	0			0	none	none			6	2	high	consistent_this_relative_access	0059C9F0 | 0059D720 | 005A3AB0 | 005A4350
1	FSGSTy	6916	0x1B04	4	field_1B04	pointer:/uint	0	pointer:/uint		0	existing	none	pointer:/uint <= 005A3AB0 [this+0x1B04] assigned 005A3AB0 return from ccFntTy::_TxtToSarr		6	4	high	consistent_this_relative_access; concrete_type_already_present	0059C9F0 | 0059D720 | 005A3AB0 | 005A4350
1	FSGSTy	6920	0x1B08	4	field_1B08	/undefined4	0			0	none	none			3	2	high	consistent_this_relative_access	00595E40 | 005967F0 | 005A4350
1	FSGSTy	6924	0x1B0C	4	field_1B0C	/undefined4	0			0	none	none			7	2	high	consistent_this_relative_access	005967F0 | 0059A910 | 0059D720 | 005A3AB0 | 005A4350
1	FSGSTy	6928	0x1B10	4	field_1B10	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	6932	0x1B14	4	field_1B14	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	0059D240 | 005A1F00
1	FSGSTy	6936	0x1B18	4	field_1B18	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	005A2D70 | 005A4350
1	FSGSTy	6944	0x1B20	4	field_1B20	/undefined4	0			0	none	none			18	0	high	consistent_this_relative_access	005A2380 | 005A26C0 | 005A2A60 | 005A2C10 | 005A2D70 | 005A2FF0 | 005A3540 | 005A4350
1	FSGSTy	6948	0x1B24	4	field_1B24	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	0059EB00 | 0059F260 | 005A2D70 | 005A4350
1	FSGSTy	6952	0x1B28	4	field_1B28	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00595E40
1	FSGSTy	6956	0x1B2C	4	field_1B2C	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 0059F670
1	FSGSTy	6960	0x1B30	4	field_1B30	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	6980	0x1B44	4	field_1B44	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240
1	FSGSTy	6984	0x1B48	4	field_1B48	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240
1	FSGSTy	6988	0x1B4C	4	field_1B4C	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	00597E70 | 0059D240 | 005A1F00
1	FSGSTy	6992	0x1B50	4	field_1B50	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0059D240
1	FSGSTy	7024	0x1B70	4	field_1B70	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 0059F670
1	FSGSTy	7097	0x1BB9	4	field_1BB9	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00595E40
1	FSGSTy	7101	0x1BBD	4	field_1BBD	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 0059F670
1	FSGSTy	7105	0x1BC1	4	field_1BC1	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	7125	0x1BD5	4	field_1BD5	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240
1	FSGSTy	7129	0x1BD9	4	field_1BD9	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240
1	FSGSTy	7133	0x1BDD	4	field_1BDD	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059D240
1	FSGSTy	7137	0x1BE1	4	field_1BE1	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059D240
1	FSGSTy	7169	0x1C01	4	field_1C01	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 0059F670
1	FSGSTy	7242	0x1C4A	4	field_1C4A	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00595E40
1	FSGSTy	7246	0x1C4E	4	field_1C4E	/undefined4	0			0	none	none			11	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 0059F670 | 005A4350
1	FSGSTy	7250	0x1C52	4	field_1C52	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00595E40 | 005A4350
1	FSGSTy	7270	0x1C66	4	field_1C66	/undefined4	0			0	none	none			3	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 005A4350
1	FSGSTy	7274	0x1C6A	4	field_1C6A	/undefined4	0			0	none	none			5	4	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 005A4350
1	FSGSTy	7278	0x1C6E	4	field_1C6E	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059D240
1	FSGSTy	7314	0x1C92	4	field_1C92	/undefined4	0			0	none	none			11	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059D240 | 0059F670 | 005A4350
1	FSGSTy	7387	0x1CDB	4	field_1CDB	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00595E40
1	FSGSTy	7391	0x1CDF	4	field_1CDF	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 0059F670
1	FSGSTy	7395	0x1CE3	4	field_1CE3	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	7415	0x1CF7	4	field_1CF7	/undefined4	0			0	none	none			2	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00
1	FSGSTy	7419	0x1CFB	4	field_1CFB	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00
1	FSGSTy	7423	0x1CFF	4	field_1CFF	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059EB00
1	FSGSTy	7427	0x1D03	4	field_1D03	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0059EB00
1	FSGSTy	7459	0x1D23	4	field_1D23	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 0059F670
1	FSGSTy	7532	0x1D6C	4	field_1D6C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00595E40
1	FSGSTy	7536	0x1D70	4	field_1D70	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 0059F670
1	FSGSTy	7540	0x1D74	4	field_1D74	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	7560	0x1D88	4	field_1D88	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00
1	FSGSTy	7564	0x1D8C	4	field_1D8C	/undefined4	0			0	none	none			4	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00
1	FSGSTy	7568	0x1D90	4	field_1D90	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059EB00
1	FSGSTy	7572	0x1D94	4	field_1D94	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059EB00
1	FSGSTy	7604	0x1DB4	4	field_1DB4	/undefined4	0			0	none	none			10	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 0059F670
1	FSGSTy	7677	0x1DFD	4	field_1DFD	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00595E40
1	FSGSTy	7681	0x1E01	4	field_1E01	/undefined4	0			0	none	none			11	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 0059F670 | 005A4350
1	FSGSTy	7685	0x1E05	4	field_1E05	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00595E40 | 005A4350
1	FSGSTy	7705	0x1E19	4	field_1E19	/undefined4	0			0	none	none			3	3	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 005A4350
1	FSGSTy	7709	0x1E1D	4	field_1E1D	/undefined4	0			0	none	none			4	4	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 005A4350
1	FSGSTy	7713	0x1E21	4	field_1E21	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00597E70 | 0059EB00
1	FSGSTy	7749	0x1E45	4	field_1E45	/undefined4	0			0	none	none			11	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059EB00 | 0059F670 | 005A4350
1	FSGSTy	7822	0x1E8E	4	field_1E8E	/undefined4	0			0	none	none			62	3	high	consistent_this_relative_access	005967F0 | 0059B2C0 | 0059D240 | 0059EB00 | 0059F260 | 005A4350
1	FSGSTy	7826	0x1E92	4	field_1E92	/undefined4	0			0	none	none			19	3	high	consistent_this_relative_access	005967F0 | 0059B2C0 | 0059D240 | 0059EB00 | 0059F260 | 005A4350
1	FSGSTy	7830	0x1E96	4	field_1E96	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005967F0
1	FSGSTy	7834	0x1E9A	4	field_1E9A	/undefined4	0			0	none	none			12	1	high	consistent_this_relative_access	005967F0 | 0059EB00 | 005A2380 | 005A26C0 | 005A2D70 | 005A2FF0 | 005A3540 | 005A4350
1	FSGSTy	7838	0x1E9E	4	field_1E9E	/undefined4	0			0	none	none			9	3	high	consistent_this_relative_access	00595E40 | 005967F0 | 005A1F00 | 005A4350
1	FSGSTy	7842	0x1EA2	4	field_1EA2	/undefined4	0			0	none	none			9	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	7846	0x1EA6	4	field_1EA6	/undefined4	0			0	none	none			24	0	high	consistent_this_relative_access	005A2380 | 005A26C0 | 005A2A60 | 005A2C10 | 005A2D70 | 005A4350
1	FSGSTy	7850	0x1EAA	4	field_1EAA	/undefined4	0			0	none	none			9	0	high	consistent_this_relative_access	005A2FF0 | 005A4350
1	FSGSTy	7862	0x1EB6	4	field_1EB6	/undefined4	0			0	none	none			2	3	high	consistent_this_relative_access	0059E7F0 | 0059EB00 | 0059F260 | 005A4350
1	FSGSTy	7866	0x1EBA	4	field_1EBA	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	0059EB00 | 0059F260 | 005A4350
1	FSGSTy	7870	0x1EBE	4	field_1EBE	/undefined4	0			0	none	none			14	1	high	consistent_this_relative_access	0059EB00 | 005A3540 | 005A4350
1	FSGSTy	7874	0x1EC2	4	field_1EC2	/undefined4	0			0	none	none			11	3	high	consistent_this_relative_access	0059E7F0 | 0059EB00 | 005A32F0 | 005A3540 | 005A4350
1	FSGSTy	7878	0x1EC6	4	field_1EC6	/undefined4	0			0	none	none			4	4	high	consistent_this_relative_access	0059E7F0 | 0059EB00 | 005A3540 | 005A4350
1	FSGSTy	7882	0x1ECA	4	field_1ECA	/undefined4	0			0	none	none			1	4	high	consistent_this_relative_access	0059E7F0 | 0059EB00 | 005A4350
1	FSGSTy	7890	0x1ED2	1	field_1ED2	/undefined1	0			0	none	none			2	3	high	consistent_this_relative_access	00597E70 | 005A4350
1	FSGSTy	7891	0x1ED3	4	field_1ED3	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0059F260 | 005A40F0
1	FSGSTy	7895	0x1ED7	4	field_1ED7	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0059F260 | 005A40F0
1	FSGSTy	7899	0x1EDB	4	field_1EDB	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	0059B2C0 | 005A40F0 | 005A4350
1	FSGSTy	7903	0x1EDF	4	field_1EDF	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	0059B2C0 | 005A40F0
1	FSGSTy	7907	0x1EE3	4	field_1EE3	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	0059B2C0 | 005A40F0 | 005A4350
1	FSGSTy	7911	0x1EE7	4	field_1EE7	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0059F260
1	FSGSTy	7971	0x1F23	4	field_1F23	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005967F0 [this+0x1F23] used as receiver of HoloTy::Done; 00597120 [this+0x1F23] used as receiver of HoloTy::NextFas; 00597E70 [this+0x1F23] used as receiver of HoloTy::Done; 00597E70 [this+0x1F23] used as receiver of HoloTy::Init; 00597E70 [this+0x1F23] used as receiver of HoloTy::NextFas; 0059F670 [this+0x1F23] used as receiver of HoloTy::Done; 0059F670 [this+0x1F23] used as receiver of HoloTy::Init; 0059F670 [this+0x1F23] used as receiver of HoloTy::NextFas		47	14	high	consistent_this_relative_access; concrete_type_already_present	005967F0 | 00596CC0 | 00597120 | 00597E70 | 0059F670
1	FSGSTy	7975	0x1F27	4	field_1F27	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005967F0 [this+0x1F27] used as receiver of HoloTy::Done; 00597120 [this+0x1F27] used as receiver of HoloTy::NextFas; 00597E70 [this+0x1F27] used as receiver of HoloTy::Done; 00597E70 [this+0x1F27] used as receiver of HoloTy::Init; 00597E70 [this+0x1F27] used as receiver of HoloTy::NextFas; 0059F670 [this+0x1F27] used as receiver of HoloTy::Done; 0059F670 [this+0x1F27] used as receiver of HoloTy::Init; 0059F670 [this+0x1F27] used as receiver of HoloTy::NextFas		16	5	high	consistent_this_relative_access; concrete_type_already_present	005967F0 | 00597120 | 00597E70 | 0059F670
1	FSGSTy	7979	0x1F2B	4	field_1F2B	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005967F0 [this+0x1F2B] used as receiver of HoloTy::Done; 00597120 [this+0x1F2B] used as receiver of HoloTy::NextFas; 00597E70 [this+0x1F2B] used as receiver of HoloTy::Done; 00597E70 [this+0x1F2B] used as receiver of HoloTy::Init; 00597E70 [this+0x1F2B] used as receiver of HoloTy::NextFas; 0059F670 [this+0x1F2B] used as receiver of HoloTy::Done; 0059F670 [this+0x1F2B] used as receiver of HoloTy::Init; 0059F670 [this+0x1F2B] used as receiver of HoloTy::NextFas		26	8	high	consistent_this_relative_access; concrete_type_already_present	005967F0 | 00597120 | 00597E70 | 0059F670
1	FSGSTy	7983	0x1F2F	4	field_1F2F	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005967F0 [this+0x1F2F] used as receiver of HoloTy::Done; 00597120 [this+0x1F2F] used as receiver of HoloTy::NextFas; 00597E70 [this+0x1F2F] used as receiver of HoloTy::Done; 00597E70 [this+0x1F2F] used as receiver of HoloTy::Init; 00597E70 [this+0x1F2F] used as receiver of HoloTy::NextFas; 0059F670 [this+0x1F2F] used as receiver of HoloTy::Done; 0059F670 [this+0x1F2F] used as receiver of HoloTy::Init; 0059F670 [this+0x1F2F] used as receiver of HoloTy::NextFas		16	5	high	consistent_this_relative_access; concrete_type_already_present	005967F0 | 00597120 | 00597E70 | 0059F670
1	FSGSTy	7995	0x1F3B	4	field_1F3B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	7999	0x1F3F	4	field_1F3F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8003	0x1F43	4	field_1F43	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	005A4350
1	FSGSTy	8011	0x1F4B	4	field_1F4B	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	005A4350
1	FSGSTy	8027	0x1F5B	4	field_1F5B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8031	0x1F5F	4	field_1F5F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8035	0x1F63	4	field_1F63	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	005A4350
1	FSGSTy	8051	0x1F73	4	field_1F73	/undefined4	0			0	none	none			0	8	high	consistent_this_relative_access	005A4350
1	FSGSTy	8055	0x1F77	4	field_1F77	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	005A4350
1	FSGSTy	8059	0x1F7B	4	field_1F7B	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	005A4350
1	FSGSTy	8063	0x1F7F	4	field_1F7F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8067	0x1F83	4	field_1F83	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8071	0x1F87	4	field_1F87	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8075	0x1F8B	4	field_1F8B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8079	0x1F8F	4	field_1F8F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8083	0x1F93	4	field_1F93	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	8087	0x1F97	4	field_1F97	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	8091	0x1F9B	4	field_1F9B	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	8095	0x1F9F	4	field_1F9F	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	8115	0x1FB3	4	field_1FB3	/undefined4	0			0	none	none			24	2	high	consistent_this_relative_access	00595E40 | 005967F0 | 005A4350
1	FSGSTy	8379	0x20BB	4	field_20BB	/undefined4	0			0	none	none			0	13	high	consistent_this_relative_access	005A4350
1	FSGSTy	8383	0x20BF	4	field_20BF	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FrmPanelTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			12	0	high	consistent_this_relative_access	0050FD60
1	FrmPanelTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy	startSystem	0	existing	medium	pointer:/StartSystemTy <= 00510250 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		2	0	high	consistent_this_relative_access; concrete_type_already_present	00510250
1	FrmPanelTy	40	0x28	4	field_0028	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	00510370 | 005104B0
1	FrmPanelTy	46	0x2E	2	field_002E	/undefined2	0			0	none	none			0	1	high	consistent_this_relative_access	00510370
