target_address	target_function	callable_entry	callable_function	via_thunk	call_address	caller_address	caller_function	call_instruction	ecx_mode	ecx_evidence	pushes_in_window	stack_reservation	caller_cleanup_bytes	backward_boundary
004037B5	thunk_FUN_004934b0	004037B5	thunk_FUN_004934b0	0	00478985	00478640	STBoatC::Recharge	CALL 0x004037b5	pointer_setup	00478983: MOV ECX,ESI	4	0	0	control_flow_boundary
004037B5	thunk_FUN_004934b0	004037B5	thunk_FUN_004934b0	0	00478B52	00478640	STBoatC::Recharge	CALL 0x004037b5	pointer_setup	00478B50: MOV ECX,ESI	4	0	0	control_flow_boundary
004037B5	thunk_FUN_004934b0	004037B5	thunk_FUN_004934b0	0	00478CD9	00478640	STBoatC::Recharge	CALL 0x004037b5	pointer_setup	00478CD7: MOV ECX,ESI	4	0	0	control_flow_boundary
004037B5	thunk_FUN_004934b0	004037B5	thunk_FUN_004934b0	0	00478E2D	00478640	STBoatC::Recharge	CALL 0x004037b5	pointer_setup	00478E2B: MOV ECX,ESI	4	0	0	control_flow_boundary
004037B5	thunk_FUN_004934b0	004037B5	thunk_FUN_004934b0	0	00479032	00478640	STBoatC::Recharge	CALL 0x004037b5	pointer_setup	00479030: MOV ECX,ESI	4	0	0	control_flow_boundary
004037B5	thunk_FUN_004934b0	004037B5	thunk_FUN_004934b0	0	00479222	00478640	STBoatC::Recharge	CALL 0x004037b5	pointer_setup	00479220: MOV ECX,ESI	4	0	0	control_flow_boundary
004037DD	thunk_FUN_005faf70	004037DD	thunk_FUN_005faf70	0	005F8788	005F8650	STColl3C::sub_005F8650	CALL 0x004037dd	pointer_setup	005F8786: MOV ECX,ESI	6	0	0	window_limit
004037FB	thunk_FUN_00615e70	004037FB	thunk_FUN_00615e70	0	0060F6CF	0060EF40	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0060EF40::FUN_0060ef40	CALL 0x004037fb	pointer_setup	0060F6CD: MOV ECX,EBX	8	0	0	window_limit
00403819	thunk_FUN_006324c0	00403819	thunk_FUN_006324c0	0	00450BA7	0044EE30	STBoatC::GetMessage	CALL 0x00403819	pointer_setup	00450BA5: MOV ECX,EAX	2	0	0	control_flow_boundary
00403819	thunk_FUN_006324c0	00403819	thunk_FUN_006324c0	0	004BB080	004B9FA0	TLOBaseTy::GetMessage	CALL 0x00403819	pointer_setup	004BB077: MOV ECX,dword ptr [EBX + 0x61f]	2	0	0	previous_call
00403850	thunk_FUN_0063d660	00403850	thunk_FUN_0063d660	0	0063AA02	00639C90	FUN_00639c90	CALL 0x00403850	pointer_setup	0063AA00: MOV ECX,EBX	1	0	0	previous_call
00403850	thunk_FUN_0063d660	00403850	thunk_FUN_0063d660	0	0063AAAD	00639C90	FUN_00639c90	CALL 0x00403850	pointer_setup	0063AAAB: MOV ECX,EBX	1	0	0	previous_call
00403850	thunk_FUN_0063d660	00403850	thunk_FUN_0063d660	0	0063AF0C	00639C90	FUN_00639c90	CALL 0x00403850	pointer_setup	0063AF0A: MOV ECX,EBX	1	0	0	previous_call
004038A0	thunk_FUN_0061ca90	004038A0	thunk_FUN_0061ca90	0	00619F89	00619C70	STJumpMineC::sub_00619C70	CALL 0x004038a0	pointer_setup	00619F87: MOV ECX,ESI	4	0	0	control_flow_boundary
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00693B31	00693B20	FUN_00693b20	CALL 0x00403913	live_prior_ecx	00693B2B: MOV ESI,ECX	4	8	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00693C20	00693C10	FUN_00693c10	CALL 0x00403913	live_prior_ecx	00693C1A: MOV EBX,ECX	4	0	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00694077	00694070	FUN_00694070	CALL 0x00403913	no_ecx_evidence		2	0	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	006940BB	006940B0	FUN_006940b0	CALL 0x00403913	live_prior_ecx	006940B8: MOV ESI,ECX	4	0	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00694133	00694100	FUN_00694100	CALL 0x00403913	pointer_setup	00694131: MOV ECX,ESI	1	0	0	control_flow_boundary
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	0069415B	00694100	FUN_00694100	CALL 0x00403913	pointer_setup	00694158: MOV ECX,ESI	1	0	0	control_flow_boundary
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	0069422B	00694200	FUN_00694200	CALL 0x00403913	pointer_setup	00694229: MOV ECX,ESI	1	0	0	control_flow_boundary
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00694253	00694200	FUN_00694200	CALL 0x00403913	pointer_setup	00694250: MOV ECX,ESI	1	0	0	control_flow_boundary
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00694397	00694390	FUN_00694390	CALL 0x00403913	no_ecx_evidence		2	0	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	006943D7	006943D0	FUN_006943d0	CALL 0x00403913	no_ecx_evidence		2	0	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	0069445C	00694450	FUN_00694450	CALL 0x00403913	live_prior_ecx	00694459: MOV EDI,ECX	5	0	0	caller_start
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	00694534	00694510	FUN_00694510	CALL 0x00403913	pointer_setup	00694532: MOV ECX,ESI	1	0	0	control_flow_boundary
00403913	thunk_FUN_00693e60	00403913	thunk_FUN_00693e60	0	0069455C	00694510	FUN_00694510	CALL 0x00403913	pointer_setup	00694559: MOV ECX,ESI	1	0	0	control_flow_boundary
00403986	thunk_FUN_0068e8c0	00403986	thunk_FUN_0068e8c0	0	0068F141	0068F020	AiTactClassTy::GiveObjByClaim	CALL 0x00403986	pointer_setup	0068F13F: MOV ECX,EDI	1	0	0	control_flow_boundary
00403986	thunk_FUN_0068e8c0	00403986	thunk_FUN_0068e8c0	0	0068F1D5	0068F020	AiTactClassTy::GiveObjByClaim	CALL 0x00403986	pointer_setup	0068F1D3: MOV ECX,EDI	1	0	0	control_flow_boundary
004039B3	thunk_FUN_005fada0	004039B3	thunk_FUN_005fada0	0	005F70DE	005F6F60	STColl3C::sub_005F6F60	CALL 0x004039b3	pointer_setup	005F70DC: MOV ECX,EBX	3	0	0	previous_call
004039B3	thunk_FUN_005fada0	004039B3	thunk_FUN_005fada0	0	005F7297	005F6F60	STColl3C::sub_005F6F60	CALL 0x004039b3	pointer_setup	005F7295: MOV ECX,EBX	3	0	0	previous_call
004039B3	thunk_FUN_005fada0	004039B3	thunk_FUN_005fada0	0	005F7426	005F6F60	STColl3C::sub_005F6F60	CALL 0x004039b3	pointer_setup	005F7424: MOV ECX,EBX	3	0	0	previous_call
004039B3	thunk_FUN_005fada0	004039B3	thunk_FUN_005fada0	0	005F7983	005F6F60	STColl3C::sub_005F6F60	CALL 0x004039b3	pointer_setup	005F7977: MOV ECX,EBX	3	0	0	control_flow_boundary
004039F4	thunk_FUN_00613280	004039F4	thunk_FUN_00613280	0	00611CEE	006101B0	FUN_006101b0	CALL 0x004039f4	pointer_setup	00611CEC: MOV ECX,ESI	4	0	0	previous_call
00403A17	thunk_FUN_005feb60	00403A17	thunk_FUN_005feb60	0	005FD478	005FD3A0	FUN_005fd3a0	CALL 0x00403a17	pointer_setup	005FD476: MOV ECX,EBX	3	0	0	previous_call
00403A49	thunk_FUN_005f9310	00403A49	thunk_FUN_005f9310	0	005F736D	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403a49	pointer_setup	005F736B: MOV ECX,EBX	1	0	0	control_flow_boundary
00403A49	thunk_FUN_005f9310	00403A49	thunk_FUN_005f9310	0	005F7830	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403a49	pointer_setup	005F782E: MOV ECX,EBX	1	0	0	control_flow_boundary
00403A49	thunk_FUN_005f9310	00403A49	thunk_FUN_005f9310	0	005F7A79	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403a49	pointer_setup	005F7A77: MOV ECX,EBX	1	0	0	control_flow_boundary
00403A49	thunk_FUN_005f9310	00403A49	thunk_FUN_005f9310	0	005FB614	005FB600	FUN_005fb600	CALL 0x00403a49	no_ecx_evidence		1	0	0	control_flow_boundary
00403A76	thunk_FUN_0056f250	00403A76	thunk_FUN_0056f250	0	0054E043	0054D640	STPlaySystemC::Life	CALL 0x00403a76	scalar_setup	0054E03E: MOV ECX,0x807620	3	0	0	control_flow_boundary
00403AAD	thunk_FUN_006151e0	00403AAD	thunk_FUN_006151e0	0	00613BEE	006139A0	FUN_006139a0	CALL 0x00403aad	pointer_setup	00613BEC: MOV ECX,ESI	4	0	0	control_flow_boundary
00403B20	thunk_FUN_004a8220	00403B20	thunk_FUN_004a8220	0	00435650	004354E0	STAllPlayersC::ReplaceObject	CALL 0x00403b20	no_ecx_evidence		3	0	0	control_flow_boundary
00403B5C	thunk_FUN_0062e240	00403B5C	thunk_FUN_0062e240	0	0062E6F8	0062E6B0	FUN_0062e6b0	CALL 0x00403b5c	pointer_setup	0062E6F6: MOV ECX,ESI	6	0	0	control_flow_boundary
00403B98	thunk_FUN_00672af0	00403B98	thunk_FUN_00672af0	0	006842D6	00683C70	FUN_00683c70	CALL 0x00403b98	no_ecx_evidence		1	0	0	previous_call
00403B98	thunk_FUN_00672af0	00403B98	thunk_FUN_00672af0	0	00685391	00683C70	FUN_00683c70	CALL 0x00403b98	no_ecx_evidence		1	0	0	previous_call
00403B98	thunk_FUN_00672af0	00403B98	thunk_FUN_00672af0	0	006853A8	00683C70	FUN_00683c70	CALL 0x00403b98	no_ecx_evidence		1	0	0	previous_call
00403BE8	thunk_FUN_00660540	00403BE8	thunk_FUN_00660540	0	006653F2	00664960	AiFltClassTy::sub_00664960	CALL 0x00403be8	pointer_setup	006653F0: MOV ECX,EBX	7	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F76A4	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403c24	pointer_setup	005F76A2: MOV ECX,EBX	3	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F77DF	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403c24	pointer_setup	005F77DD: MOV ECX,EBX	3	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F78EF	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403c24	pointer_setup	005F78ED: MOV ECX,EBX	3	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F7AEC	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403c24	pointer_setup	005F7AEA: MOV ECX,EBX	3	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F7B4F	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403c24	pointer_setup	005F7B4D: MOV ECX,EBX	3	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F7F18	005F6F60	STColl3C::sub_005F6F60	CALL 0x00403c24	pointer_setup	005F7F16: MOV ECX,EBX	3	0	0	control_flow_boundary
00403C24	thunk_FUN_005fa7f0	00403C24	thunk_FUN_005fa7f0	0	005F8CEE	005F8CC0	FUN_005f8cc0	CALL 0x00403c24	pointer_setup	005F8CEC: MOV ECX,ESI	3	0	0	control_flow_boundary
00403C42	thunk_FUN_0068fc70	00403C42	thunk_FUN_0068fc70	0	00679F51	00679F00	FUN_00679f00	CALL 0x00403c42	no_ecx_evidence		2	0	0	control_flow_boundary
00403C42	thunk_FUN_0068fc70	00403C42	thunk_FUN_0068fc70	0	00679FBC	00679F90	FUN_00679f90	CALL 0x00403c42	no_ecx_evidence		2	0	0	control_flow_boundary
00403C42	thunk_FUN_0068fc70	00403C42	thunk_FUN_0068fc70	0	0067A07F	0067A020	AiPlrClassTy::sub_0067A020	CALL 0x00403c42	no_ecx_evidence		2	0	0	control_flow_boundary
00403C7E	thunk_FUN_0062af40	00403C7E	thunk_FUN_0062af40	0	00604C6B	00604A90	STExplosionC::SaveObj	CALL 0x00403c7e	no_ecx_evidence		1	0	0	control_flow_boundary
00403C7E	thunk_FUN_0062af40	00403C7E	thunk_FUN_0062af40	0	00628B60	00627EB0	STParticleC::GetMessage	CALL 0x00403c7e	pointer_setup	00628B5D: MOV ECX,dword ptr [EBP + -0xc]	1	0	0	control_flow_boundary
00403C8D	thunk_FUN_0060a800	00403C8D	thunk_FUN_0060a800	0	0060A47E	0060A470	FUN_0060a470	CALL 0x00403c8d	no_ecx_evidence		1	0	0	control_flow_boundary
00403C92	thunk_FUN_00632650	00403C92	thunk_FUN_00632650	0	00632514	006324C0	FUN_006324c0	CALL 0x00403c92	pointer_setup	00632512: MOV ECX,ESI	5	0	0	control_flow_boundary
00403C92	thunk_FUN_00632650	00403C92	thunk_FUN_00632650	0	0063253D	006324C0	FUN_006324c0	CALL 0x00403c92	pointer_setup	0063253B: MOV ECX,ESI	5	0	0	control_flow_boundary
00403C92	thunk_FUN_00632650	00403C92	thunk_FUN_00632650	0	00632589	006324C0	FUN_006324c0	CALL 0x00403c92	pointer_setup	00632587: MOV ECX,ESI	5	0	0	control_flow_boundary
00403C92	thunk_FUN_00632650	00403C92	thunk_FUN_00632650	0	006325B2	006324C0	FUN_006324c0	CALL 0x00403c92	pointer_setup	006325B0: MOV ECX,ESI	5	0	0	control_flow_boundary
00403C92	thunk_FUN_00632650	00403C92	thunk_FUN_00632650	0	006325DB	006324C0	FUN_006324c0	CALL 0x00403c92	pointer_setup	006325D9: MOV ECX,ESI	5	0	0	control_flow_boundary
00403CCE	thunk_FUN_004b7e30	00403CCE	thunk_FUN_004b7e30	0	0047D79F	0047D080	STBoatC::Annih	CALL 0x00403cce	pointer_setup	0047D79D: MOV ECX,EDI	3	0	0	control_flow_boundary
00403CCE	thunk_FUN_004b7e30	00403CCE	thunk_FUN_004b7e30	0	005F0B27	005F0A30	FUN_005f0a30	CALL 0x00403cce	pointer_setup	005F0B25: MOV ECX,EDI	1	0	0	previous_call
00403CEC	thunk_FUN_004cca00	00403CEC	thunk_FUN_004cca00	0	004850BA	004845E0	STBoatC::vfunc_28	CALL 0x00403cec	pointer_setup	004850B7: MOV ECX,EDI	1	0	0	control_flow_boundary
00403D14	thunk_FUN_00495010	00403D14	thunk_FUN_00495010	0	00459F54	0044EE30	STBoatC::GetMessage	CALL 0x00403d14	pointer_setup	00459F52: MOV ECX,EBX	1	0	0	control_flow_boundary
00403D14	thunk_FUN_00495010	00403D14	thunk_FUN_00495010	0	0047AD0D	00479600	STBoatC::Teleport	CALL 0x00403d14	pointer_setup	0047AD0B: MOV ECX,ESI	1	0	0	control_flow_boundary
00403D19	thunk_FUN_00589870	00403D19	thunk_FUN_00589870	0	00587C34	00586AF0	FUN_00586af0	CALL 0x00403d19	pointer_setup	00587C32: MOV ECX,ESI	3	0	0	previous_call
00403D19	thunk_FUN_00589870	00403D19	thunk_FUN_00589870	0	0058918A	00588BC0	STMBombC::GetMessage	CALL 0x00403d19	pointer_setup	00589188: MOV ECX,EBX	3	0	0	control_flow_boundary
00403D28	thunk_FUN_004e2000	00403D28	thunk_FUN_004e2000	0	0046FEDC	0046F5C0	STBoatC::ToDok	CALL 0x00403d28	pointer_setup	0046FEDA: MOV ECX,EDI	2	0	0	control_flow_boundary
00403D28	thunk_FUN_004e2000	00403D28	thunk_FUN_004e2000	0	0048DC58	0048DBA0	STBoatC::sub_0048DBA0	CALL 0x00403d28	pointer_setup	0048DC56: MOV ECX,EDI	2	0	0	previous_call
00403D28	thunk_FUN_004e2000	00403D28	thunk_FUN_004e2000	0	00490AB8	00490A00	FUN_00490a00	CALL 0x00403d28	pointer_setup	00490AB6: MOV ECX,EDI	2	0	0	previous_call
00403D5A	thunk_FUN_004cfff0	00403D5A	thunk_FUN_004cfff0	0	004CB045	004CAFC0	TLOBaseTy::sub_004CAFC0	CALL 0x00403d5a	pointer_setup	004CB043: MOV ECX,ESI	4	0	0	control_flow_boundary
00403D69	thunk_FUN_004dd7c0	00403D69	thunk_FUN_004dd7c0	0	005F92A2	005F91E0	FUN_005f91e0	CALL 0x00403d69	pointer_setup	005F92A0: MOV ECX,ESI	2	0	0	control_flow_boundary
00403D6E	thunk_FUN_004d6eb0	00403D6E	thunk_FUN_004d6eb0	0	004BB37A	004B9FA0	TLOBaseTy::GetMessage	CALL 0x00403d6e	pointer_setup	004BB372: MOV ECX,EBX	1	0	0	control_flow_boundary
00403D6E	thunk_FUN_004d6eb0	00403D6E	thunk_FUN_004d6eb0	0	004D6FB2	004D6F70	FUN_004d6f70	CALL 0x00403d6e	pointer_setup	004D6FB0: MOV ECX,ESI	1	0	0	previous_call
00403D91	thunk_FUN_0069f160	00403D91	thunk_FUN_0069f160	0	006957B8	006952B0	CGenerate::FUN_006952b0	CALL 0x00403d91	pointer_setup	006957B6: MOV ECX,EBX	4	0	0	previous_call
00403DBE	thunk_FUN_004e9650	00403DBE	thunk_FUN_004e9650	0	0047A452	00479600	STBoatC::Teleport	CALL 0x00403dbe	no_ecx_evidence		3	0	0	control_flow_boundary
00403DBE	thunk_FUN_004e9650	00403DBE	thunk_FUN_004e9650	0	004E9E7E	004E9CE0	TLOBaseTy::teleNone	CALL 0x00403dbe	pointer_setup	004E9E66: MOV ECX,dword ptr [EBP + -0x4]	3	0	0	previous_call
00403DC8	thunk_FUN_006027f0	00403DC8	thunk_FUN_006027f0	0	0064DF7A	0064DF70	FUN_0064df70	CALL 0x00403dc8	pointer_setup	0064DF76: MOV ECX,dword ptr [EBP + 0x10]	2	0	0	caller_start
00403DCD	thunk_FUN_005ff430	00403DCD	thunk_FUN_005ff430	0	005FFFBE	005FFF60	FUN_005fff60	CALL 0x00403dcd	pointer_setup	005FFFBC: MOV ECX,ESI	8	0	0	control_flow_boundary
00403DDC	thunk_FUN_00635a40	00403DDC	thunk_FUN_00635a40	0	006360F0	00636060	FUN_00636060	CALL 0x00403ddc	pointer_setup	006360EE: MOV ECX,ESI	1	0	0	previous_call
00403DE1	thunk_FUN_004e2340	00403DE1	thunk_FUN_004e2340	0	004706BB	0046F5C0	STBoatC::ToDok	CALL 0x00403de1	pointer_setup	004706B9: MOV ECX,EBX	3	0	0	previous_call
00403DEB	thunk_FUN_005672a0	00403DEB	thunk_FUN_005672a0	0	0056B359	0056ADC0	STAppC::InitApp	CALL 0x00403deb	scalar_setup	0056B355: ADD ECX,0x38	1	0	0	previous_call
00403E0E	thunk_FUN_004ddba0	00403E0E	thunk_FUN_004ddba0	0	004DE676	004DE4F0	FUN_004de4f0	CALL 0x00403e0e	pointer_setup	004DE673: MOV ECX,dword ptr [EBP + -0x18]	1	0	0	previous_call
00403E9A	thunk_FUN_005f09b0	00403E9A	thunk_FUN_005f09b0	0	005F08A2	005F07A0	FUN_005f07a0	CALL 0x00403e9a	pointer_setup	005F08A0: MOV ECX,ESI	1	0	0	control_flow_boundary
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	004C9B7B	004C9770	TLOBaseTy::LoadImages	CALL 0x00403ed6	pointer_setup	004C9B79: MOV ECX,ESI	1	0	0	previous_call
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	004CAC90	004CABB0	TLOBaseTy::RotateSpr	CALL 0x00403ed6	no_ecx_evidence		0	0	0	control_flow_boundary
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	004CACC1	004CABB0	TLOBaseTy::RotateSpr	CALL 0x00403ed6	no_ecx_evidence		0	0	0	control_flow_boundary
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	004CACF2	004CABB0	TLOBaseTy::RotateSpr	CALL 0x00403ed6	no_ecx_evidence		0	0	0	control_flow_boundary
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	004CAE4B	004CABB0	TLOBaseTy::RotateSpr	CALL 0x00403ed6	pointer_setup	004CAE49: MOV ECX,EDI	1	0	0	control_flow_boundary
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	004CAE54	004CABB0	TLOBaseTy::RotateSpr	CALL 0x00403ed6	pointer_setup	004CAE52: MOV ECX,EDI	1	0	0	previous_call
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	00639B37	00639990	FUN_00639990	CALL 0x00403ed6	pointer_setup	00639B2F: MOV ECX,EDI	1	0	0	previous_call
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	00639DD4	00639C90	FUN_00639c90	CALL 0x00403ed6	pointer_setup	00639DD2: MOV ECX,ESI	1	0	0	previous_call
00403ED6	thunk_FUN_004ac660	00403ED6	thunk_FUN_004ac660	0	0063B40E	00639C90	FUN_00639c90	CALL 0x00403ed6	pointer_setup	0063B40C: MOV ECX,ESI	1	0	0	previous_call
00403EEA	thunk_FUN_0062e550	00403EEA	thunk_FUN_0062e550	0	005F60C2	005F5F20	STColl3C::GetMessage	CALL 0x00403eea	no_ecx_evidence		3	0	0	control_flow_boundary
00403F12	thunk_FUN_005f13c0	00403F12	thunk_FUN_005f13c0	0	005F2435	005F23D0	STManBasisC::sub_005F23D0	CALL 0x00403f12	pointer_setup	005F2433: MOV ECX,EDX	7	0	0	control_flow_boundary
00403F21	thunk_FUN_00697af0	00403F21	thunk_FUN_00697af0	0	00698941	006988C0	CGenerate::sub_006988C0	CALL 0x00403f21	pointer_setup	0069893F: MOV ECX,EDI	5	0	0	control_flow_boundary
00403F26	thunk_FUN_0055c050	00403F26	thunk_FUN_0055c050	0	005A881A	005A4350	FSGSTy::GetMessage	CALL 0x00403f26	scalar_setup	005A8815: MOV ECX,0x802a90	1	0	0	control_flow_boundary
00403F58	thunk_FUN_00423320	00403F58	thunk_FUN_00423320	0	00498511	00497E00	STGroupBoatC::GetMessage	CALL 0x00403f58	pointer_setup	0049850F: MOV ECX,EBX	1	0	0	previous_call
00403F67	thunk_FUN_0056a840	00403F67	thunk_FUN_0056a840	0	005CFFF9	005CFF40	SettMapMTy::DeletePlayer	CALL 0x00403f67	scalar_setup	005CFFF4: MOV ECX,0x807620	1	0	0	control_flow_boundary
00403F67	thunk_FUN_0056a840	00403F67	thunk_FUN_0056a840	0	005D08D1	005D0850	SettMapMTy::ChangePlayerColor	CALL 0x00403f67	scalar_setup	005D08CC: MOV ECX,0x807620	1	0	0	control_flow_boundary
00403F67	thunk_FUN_0056a840	00403F67	thunk_FUN_0056a840	0	005D0FCC	005D0ED0	SettMapMTy::ChangePlayerList	CALL 0x00403f67	scalar_setup	005D0FC7: MOV ECX,0x807620	1	0	0	control_flow_boundary
00403F67	thunk_FUN_0056a840	00403F67	thunk_FUN_0056a840	0	005D564E	005D5560	SettMapSTy::GetMessage	CALL 0x00403f67	scalar_setup	005D5649: MOV ECX,0x807620	1	0	0	control_flow_boundary
00403F67	thunk_FUN_0056a840	00403F67	thunk_FUN_0056a840	0	005D5F9C	005D5560	SettMapSTy::GetMessage	CALL 0x00403f67	scalar_setup	005D5F97: MOV ECX,0x807620	1	0	0	control_flow_boundary
00403F71	thunk_FUN_006139a0	00403F71	thunk_FUN_006139a0	0	00610688	006101B0	FUN_006101b0	CALL 0x00403f71	pointer_setup	00610686: MOV ECX,ESI	3	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EC19D	005EBD80	FUN_005ebd80	CALL 0x00403fc6	pointer_setup	005EC19B: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EC1F4	005EBD80	FUN_005ebd80	CALL 0x00403fc6	pointer_setup	005EC1F2: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005ED0E7	005ECFE0	FUN_005ecfe0	CALL 0x00403fc6	pointer_setup	005ED0E5: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005ED12F	005ECFE0	FUN_005ecfe0	CALL 0x00403fc6	pointer_setup	005ED12D: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EDB77	005EDA50	FUN_005eda50	CALL 0x00403fc6	pointer_setup	005EDB75: MOV ECX,ESI	6	0	0	previous_call
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EDEFD	005EDE30	FUN_005ede30	CALL 0x00403fc6	live_prior_ecx	005EDEF4: MOV EDX,dword ptr [ECX + 0x277]	6	0	0	window_limit
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EDF73	005EDE30	FUN_005ede30	CALL 0x00403fc6	live_prior_ecx	005EDF6A: MOV EDX,dword ptr [ECX + 0x277]	6	0	0	window_limit
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EE76D	005EE6E0	FUN_005ee6e0	CALL 0x00403fc6	pointer_setup	005EE76B: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EF569	005EF4B0	FUN_005ef4b0	CALL 0x00403fc6	pointer_setup	005EF567: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005EFE6D	005EFCD0	FUN_005efcd0	CALL 0x00403fc6	pointer_setup	005EFE6B: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005F0906	005F07A0	FUN_005f07a0	CALL 0x00403fc6	pointer_setup	005F0904: MOV ECX,ESI	6	0	0	previous_call
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005FC8FC	005FC4A0	FUN_005fc4a0	CALL 0x00403fc6	pointer_setup	005FC8FA: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FC6	thunk_FUN_005ecd70	00403FC6	thunk_FUN_005ecd70	0	005FC94E	005FC4A0	FUN_005fc4a0	CALL 0x00403fc6	pointer_setup	005FC94C: MOV ECX,ESI	6	0	0	control_flow_boundary
00403FDA	thunk_FUN_004aceb0	00403FDA	thunk_FUN_004aceb0	0	00480E4B	00480600	FUN_00480600	CALL 0x00403fda	pointer_setup	00480E49: MOV ECX,EDI	1	0	0	previous_call
00403FDA	thunk_FUN_004aceb0	00403FDA	thunk_FUN_004aceb0	0	00480E54	00480600	FUN_00480600	CALL 0x00403fda	pointer_setup	00480E52: MOV ECX,EDI	1	0	0	previous_call
00403FDA	thunk_FUN_004aceb0	00403FDA	thunk_FUN_004aceb0	0	00480E5D	00480600	FUN_00480600	CALL 0x00403fda	pointer_setup	00480E5B: MOV ECX,EDI	1	0	0	previous_call
00403FDA	thunk_FUN_004aceb0	00403FDA	thunk_FUN_004aceb0	0	00480E66	00480600	FUN_00480600	CALL 0x00403fda	pointer_setup	00480E64: MOV ECX,EDI	1	0	0	previous_call
00403FDA	thunk_FUN_004aceb0	00403FDA	thunk_FUN_004aceb0	0	00480E6F	00480600	FUN_00480600	CALL 0x00403fda	pointer_setup	00480E6D: MOV ECX,EDI	1	0	0	previous_call
