apply	action	function_address	function_name	call_address	slot_offset	expected_override	proposed_calling_convention	receiver_type	stack_parameter_count	proposed_parameter_types	proposed_return_type	signature_function_address	signature_function	confidence	evidence
1	apply	0047C050	STBoatC::Bring	0047C2AE	248	none	__thiscall	pointer:/STBoatC	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047C050	STBoatC::Bring	0047C3C3	248	none	__thiscall	pointer:/STBoatC	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047C050	STBoatC::Bring	0047C555	248	none	__thiscall	pointer:/STBoatC	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047C050	STBoatC::Bring	0047C66C	248	none	__thiscall	pointer:/STBoatC	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047C050	STBoatC::Bring	0047C73F	248	none	__thiscall	pointer:/STBoatC	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047C050	STBoatC::Bring	0047C832	248	none	__thiscall	pointer:/STBoatC	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047C050	STBoatC::Bring	0047CB8C	44	none	__thiscall	pointer:/STBoatC	0		/dword			high	exact CALLIND at physical slot 0x2C; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0047D080	STBoatC::Annih	0047D530	248	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	__thiscall	pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable]; receiver_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable; p-code arguments=1; conservative machine-word stack parameters
1	apply	0047D080	STBoatC::Annih	0047D66B	248	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	__thiscall	pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable]; receiver_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable; p-code arguments=1; conservative machine-word stack parameters
1	apply	0047D080	STBoatC::Annih	0047D789	248	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	__thiscall	pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable]; receiver_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable; p-code arguments=1; conservative machine-word stack parameters
1	apply	0047D080	STBoatC::Annih	0047D7E4	0	__thiscall;/int;pointer:/STBoatC;pointer:/SubmarineTitans/Recovered/STMessage	__thiscall	pointer:/STBoatC	1	pointer:/SubmarineTitans/Recovered/STMessage	/int			high	exact CALLIND at physical slot 0x0; observed_pushes=1; ECX=ESI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STBoatCVTable]; receiver_paths=[/STBoatC, /SubmarineTitans/Recovered/STMessage]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	present	0047DF00	STBoatC::Dismant	0047F365	44	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x2C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00482DB0	FUN_00482db0	00482FAD	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00482DB0	FUN_00482db0	00482FC8	244	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF4; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	00483300	FUN_00483300	004833C6	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	00483300	FUN_00483300	004833D8	240	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE1D0	TLOBaseTy::sub_004BE1D0	high	exact CALLIND at physical slot 0xF0; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	00483300	FUN_00483300	004833EE	244	__thiscall;/undefined4;pointer:/STGameObjC;/undefined4	__thiscall	pointer:/STGameObjC	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0xF4; observed_pushes=1; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/VTables/STGameObjCVTable; p-code arguments=2; conservative machine-word stack parameters
1	present	00483300	FUN_00483300	00483447	16	none	__thiscall	pointer:/void	6	/undefined4;/undefined4;/undefined4;/undefined4;/undefined4;/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x10; stack_words=6; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	004836C0	FUN_004836c0	004837C8	16	none	__thiscall	pointer:/void	6	/undefined4;/undefined4;/undefined4;/undefined4;/undefined4;/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x10; stack_words=6; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	004845E0	STBoatC::vfunc_28	00484BD2	136	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x88; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	004845E0	STBoatC::vfunc_28	004850A5	264	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x108; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	004845E0	STBoatC::vfunc_28	00486221	136	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x88; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486BA1	124	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x7C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486BAB	196	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xC4; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486C4A	44	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x2C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486C6C	124	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x7C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486C79	12	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486C84	124	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x7C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486B60	FUN_00486b60	00486CA9	124	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x7C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00486E20	FUN_00486e20	00486E71	8	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	004899A0	STBoatC::GetDefenceTarget	00489A10	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EAX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	004899A0	STBoatC::GetDefenceTarget	00489A20	240	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE1D0	TLOBaseTy::sub_004BE1D0	high	exact CALLIND at physical slot 0xF0; observed_pushes=0; ECX=DWORD PTR [EBP + -0X4]; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	004899A0	STBoatC::GetDefenceTarget	00489A34	244	__thiscall;/undefined4;pointer:/STGameObjC;/undefined4	__thiscall	pointer:/STGameObjC	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0xF4; observed_pushes=1; ECX=DWORD PTR [EBP + -0X4]; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/VTables/STGameObjCVTable; p-code arguments=2; conservative machine-word stack parameters
1	apply	004899A0	STBoatC::GetDefenceTarget	00489B73	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=DWORD PTR [EBP + -0X4]; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	004899A0	STBoatC::GetDefenceTarget	00489B86	240	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE1D0	TLOBaseTy::sub_004BE1D0	high	exact CALLIND at physical slot 0xF0; observed_pushes=0; ECX=DWORD PTR [EBP + -0X4]; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	004899A0	STBoatC::GetDefenceTarget	00489B9D	244	__thiscall;/undefined4;pointer:/STGameObjC;/undefined4	__thiscall	pointer:/STGameObjC	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0xF4; observed_pushes=1; ECX=DWORD PTR [EBP + -0X4]; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/VTables/STGameObjCVTable; p-code arguments=2; conservative machine-word stack parameters
