apply	address	old_name	library	namespace	confidence	evidence	references
0	004012F8	_EnumPlObj	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumPlObj	004012F8
0	004013F2	_EnumDest	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumDest	004013F2
0	004015EB	_CreateStgListByRoot	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _CreateStgListByRoot	004015EB
0	00402932	_EnumArt	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumArt	00402932
0	00403445	_GetEmbrGrpTobjGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _GetEmbrGrpTobjGrpExch	00403445
0	00403675	_EnumMines	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumMines	00403675
0	00403882	_EnumRCCont	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumRCCont	00403882
0	00404142	_EnumRCField	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumRCField	00404142
0	004041D8	_GetEmbrTobjGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _GetEmbrTobjGrpExch	004041D8
0	00404DA9	_GetStaffGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _GetStaffGrpExch	00404DA9
0	00675EA0	_AddObjGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _AddObjGrpExch	00675EA0
0	00675FE0	_AddAllGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _AddAllGrpExch	00675FE0
0	00676170	_GetStaffGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _GetStaffGrpExch	00676170
0	00676260	_GetEmbrTobjGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _GetEmbrTobjGrpExch	00676260
0	006763F0	_GetEmbrGrpTobjGrpExch	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _GetEmbrGrpTobjGrpExch	006763F0
0	00676D80	_EnumPlObj	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumPlObj	00676D80
0	00677960	_EnumRCField	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumRCField	00677960
0	00677BE0	_EnumRCCont	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumRCCont	00677BE0
0	00677F40	_EnumArt	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumArt	00677F40
0	00678240	_EnumMines	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumMines	00678240
0	006785A0	_EnumDest	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _EnumDest	006785A0
0	0067DC20	_CreateStgListByRoot	MSVCRT	Library::MSVCRT	medium	global underscore-prefixed symbol: _CreateStgListByRoot	0067DC20
1	006A3C80	Library::MSVCRT::FUN_006a3c80	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A3CC1
1	006A3D40	Library::MSVCRT::FUN_006a3d40	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A3D6A | 006A3FB9
1	006A4160	Library::MSVCRT::FUN_006a4160	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A41AC
1	006A41E0	Library::MSVCRT::FUN_006a41e0	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A4257 | 006A4325 | 006A43BB | 006A4410 | 006A449B | 006A45CC | 006A4616 | 006A465A
1	006A4950	Library::MSVCRT::FUN_006a4950	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A497F
1	006A49C0	Library::MSVCRT::FUN_006a49c0	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A49E6 | 006A4A70 | 006A4AF5 | 006A4B77 | 006A4BF5 | 006A4C35 | 006A4CE1 | 006A4D40 | 006A4D82
1	006A4F20	Library::MSVCRT::FUN_006a4f20	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A4F40 | 006A4F71 | 006A4FB0 | 006A4FEF
1	006A5080	Library::MSVCRT::FUN_006a5080	MSVCRT	Library::MSVCRT	high	E:\\__titans\\Crt\\_Dbgheap.c	006A50BE
1	006A8270	Library::DKW::WAY::FUN_006a8270	DKW_WAY	Library::DKW::WAY	high	E:\\DKW\\WAY\\C\\way3d.cpp	006A83DE
1	006A88F0	Library::DKW::WAY::FUN_006a88f0	DKW_WAY	Library::DKW::WAY	high	E:\\DKW\\WAY\\C\\way3d.cpp	006A89ED
1	006A9190	Library::DKW::WAY::FUN_006a9190	DKW_WAY	Library::DKW::WAY	high	E:\\DKW\\WAY\\C\\_chkway3.cpp	006A9C0A
1	006AAC10	Library::DKW::LIB::FUN_006aac10	DKW_LIB	Library::DKW::LIB	high	E:\\DKW\\LIB\\C\\memallcl.c	006AAC36
1	006AAC70	Library::DKW::LIB::FUN_006aac70	DKW_LIB	Library::DKW::LIB	high	E:\\DKW\\LIB\\C\\memalloc.c	006AAC93
1	006ACF50	Library::DKW::LIB::FUN_006acf50	DKW_LIB	Library::DKW::LIB	high	E:\\DKW\\LIB\\C\\memreall.c	006ACF78
1	006AE140	Library::DKW::TBL::FUN_006ae140	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\darrput.c	006AE1A1
1	006AE1C0	Library::DKW::TBL::FUN_006ae1c0	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\darrappe.c	006AE1E6
1	006AE290	Library::DKW::TBL::DArrayCreate	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\darrcrea.c	006AE2EA
1	006AE310	Library::DKW::TBL::FUN_006ae310	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\darrcrea.c	006AE37F
1	006AE7D0	Library::DKW::WAY::FUN_006ae7d0	DKW_WAY	Library::DKW::WAY	high	E:\\DKW\\WAY\\C\\sway3d.cpp	006AF17B
1	006AFBA0	Library::DKW::WAY::FUN_006afba0	DKW_WAY	Library::DKW::WAY	high	E:\\DKW\\WAY\\C\\sway3d.cpp	006AFCCD
1	006AFE40	Library::DKW::TBL::FUN_006afe40	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\darrcpy.c	006AFEDC | 006AFF1E | 006AFF3B
1	006B11D0	Library::DKW::TBL::FUN_006b11d0	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\darrinse.c	006B1264
1	006B1300	Library::DKW::DDX::FUN_006b1300	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B13B4
1	006B1470	Library::DKW::DDX::FUN_006b1470	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B148E | 006B1658
1	006B1680	Library::DKW::DDX::FUN_006b1680	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B1917
1	006B1D50	Library::DKW::DDX::FUN_006b1d50	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B1FFF
1	006B2220	Library::DKW::DDX::FUN_006b2220	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B22DF
1	006B2930	Library::DKW::DDX::FUN_006b2930	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B2C1D | 006B2FF4
1	006B3430	Library::DKW::DDX::FUN_006b3430	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B34A5
1	006B34D0	Library::DKW::DDX::FUN_006b34d0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B35AB
1	006B3640	Library::DKW::DDX::FUN_006b3640	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B3704
1	006B3730	Library::DKW::DDX::FUN_006b3730	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B3820
1	006B3840	Library::DKW::DDX::FUN_006b3840	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B390A
1	006B3CC0	Library::DKW::DDX::FUN_006b3cc0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsprmsg.c	006B3D4E
1	006B3DD0	Library::DKW::DDX::FUN_006b3dd0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsinit.c	006B3F1B
1	006B4563	FUN_006b4563	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dddibpus.c	006B45F7
1	006B4680	Library::DKW::DDX::FUN_006b4680	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dddibtpc.c	006B487D
1	006B48E0	Library::DKW::DDX::FUN_006b48e0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dddibtps.c	006B4ADF
1	006B5110	Library::DKW::WGR::FUN_006b5110	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibtrans.c	006B5426
1	006B54F0	Library::DKW::TBL::SArrayCreate	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\sarrcrea.c	006B5542
1	006B55F0	Library::DKW::WGR::FUN_006b55f0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibcopy.c	006B5700
1	006B5AA0	Library::DKW::TBL::FUN_006b5aa0	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\sarrappe.c	006B5AC6
1	006B6020	Library::DKW::TBL::FUN_006b6020	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\sarrput.c	006B6068
1	006B62D0	Library::DKW::DDX::FUN_006b62d0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B6327
1	006B6350	Library::DKW::DDX::FUN_006b6350	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B6474
1	006B65F0	Library::DKW::DDX::FUN_006b65f0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B667B
1	006B6750	Library::DKW::DDX::FUN_006b6750	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B67E2 | 006B680F
1	006B68E0	Library::DKW::DDX::FUN_006b68e0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B6942
1	006B69B0	Library::DKW::DDX::FUN_006b69b0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B6A2E
1	006B6A50	Library::DKW::DDX::FUN_006b6a50	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B6D0C
1	006B6D50	Library::DKW::DDX::FUN_006b6d50	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B6DAF | 006B6DE8 | 006B6E28 | 006B6EE5 | 006B6F11 | 006B6F46 | 006B6FBD | 006B6FDA | 006B7058
1	006B7400	Library::DKW::DDX::FUN_006b7400	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B74F0
1	006B7510	Library::DKW::DDX::FUN_006b7510	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B75A8
1	006B7650	Library::DKW::DDX::FUN_006b7650	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dplay2.cpp	006B76A9
1	006B7920	Library::DKW::SND::FUN_006b7920	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\mixer.cpp	006B797C | 006B79A5 | 006B79D9 | 006B7A50 | 006B7BC8 | 006B7DCE
1	006B7E00	Library::DKW::SND::FUN_006b7e00	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\mixer.cpp	006B7EAA | 006B7EDE
1	006B7F00	Library::DKW::SND::FUN_006b7f00	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\mixer.cpp	006B7FA3 | 006B7FCA
1	006B7FF0	Library::DKW::SND::FUN_006b7ff0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\mixer.cpp	006B8092 | 006B80BF
1	006B80E0	Library::DKW::SND::FUN_006b80e0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\mixer.cpp	006B817E | 006B81A4
1	006B82E0	Library::DKW::DDX::FUN_006b82e0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddputspi.c	006B848E
1	006B85D0	Library::DKW::DDX::FUN_006b85d0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8822
1	006B88D0	Library::DKW::DDX::FUN_006b88d0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8990
1	006B89B0	Library::DKW::DDX::FUN_006b89b0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8A02
1	006B8A60	Library::DKW::DDX::FUN_006b8a60	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8AEE
1	006B8B10	Library::DKW::DDX::FUN_006b8b10	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8B96
1	006B8C60	Library::DKW::DDX::FUN_006b8c60	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8D26
1	006B8D50	Library::DKW::DDX::FUN_006b8d50	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcurs.c	006B8E14
1	006B9770	Library::DKW::STR::FUN_006b9770	DKW_STR	Library::DKW::STR	high	E:\\DKW\\STR\\C\\strtobin.c	006B9871
1	006B9940	Library::DKW::DDX::FUN_006b9940	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006B9A10
1	006B9B40	Library::DKW::DDX::FUN_006b9b40	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BA504
1	006BA530	Library::DKW::DDX::FUN_006ba530	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BA5D5
1	006BA7E0	Library::DKW::DDX::FUN_006ba7e0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BA9B5
1	006BA9E0	Library::DKW::DDX::FUN_006ba9e0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BAB31
1	006BAB60	Library::DKW::DDX::FUN_006bab60	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BAC37
1	006BAC60	Library::DKW::DDX::FUN_006bac60	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BB2D1
1	006BB370	Library::DKW::DDX::FUN_006bb370	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddx.c	006BB665
1	006BBFA0	Library::DKW::WGR::FUN_006bbfa0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibto8.cpp	006BC008 | 006BC23C
1	006BC260	Library::DKW::WGR::FUN_006bc260	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibload.c	006BC332
1	006BD740	Library::DKW::DDX::FUN_006bd740	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsmovex.c	006BEA08
1	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsmovex.c	006BFB02
1	006C0FB0	Library::DKW::SND::FUN_006c0fb0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C1346
1	006C13D0	Library::DKW::SND::FUN_006c13d0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C148F
1	006C14B0	Library::DKW::SND::FUN_006c14b0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C14D0
1	006C1530	Library::DKW::SND::FUN_006c1530	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C15C0 | 006C15EC | 006C1632 | 006C16E1 | 006C16F4 | 006C17A0 | 006C17C9 | 006C17FC | 006C188B
1	006C1AD0	Library::DKW::SND::FUN_006c1ad0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C1B7E
1	006C1CE0	Library::DKW::SND::FUN_006c1ce0	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C1D6A
1	006C1D80	Library::DKW::SND::FUN_006c1d80	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dxsnd2.cpp	006C1E0A
1	006C2160	Library::DKW::SND::FUN_006c2160	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dx3dsnd.cpp	006C21CC
1	006C2220	Library::DKW::SND::FUN_006c2220	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dx3dsnd.cpp	006C237A
1	006C2530	Library::DKW::SND::FUN_006c2530	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\dssnddb.cpp	006C2946
1	006C2AE0	Library::DKW::DV::FUN_006c2ae0	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dkbvideo.cpp	006C2B05 | 006C2B89 | 006C2BB5 | 006C2BFC | 006C2C5E
1	006C2CC0	Library::DKW::DV::FUN_006c2cc0	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dkbvideo.cpp	006C2D1B
1	006C2D30	Library::DKW::DV::FUN_006c2d30	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dkbvideo.cpp	006C2D53
1	006C2D90	Library::DKW::DV::FUN_006c2d90	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dkbvideo.cpp	006C2DEB | 006C2EA3 | 006C3114 | 006C31AC | 006C324A | 006C32FE | 006C332A
1	006C3800	Library::DKW::DV::FUN_006c3800	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dvideo.cpp	006C3849
1	006C3B00	Library::DKW::DV::FUN_006c3b00	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dvideo.cpp	006C3D54
1	006C4000	Library::DKW::DV::FUN_006c4000	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dvideo.cpp	006C40EE
1	006C4110	Library::DKW::DV::FUN_006c4110	DKW_DV	Library::DKW::DV	high	E:\\DKW\\DV\\C\\dvideo.cpp	006C4208
1	006C4230	Library::DKW::WGR::FUN_006c4230	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibsave.c	006C432A
1	006C4350	Library::DKW::DDX::FUN_006c4350	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcreats.c	006C4392
1	006C43B0	Library::DKW::DDX::FUN_006c43b0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcreats.c	006C4456
1	006C44E0	Library::DKW::DDX::FUN_006c44e0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcreats.c	006C460C
1	006C4630	Library::DKW::DDX::FUN_006c4630	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcreats.c	006C485B
1	006C4880	Library::DKW::DDX::FUN_006c4880	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dddibget.c	006C4991
1	006C4A20	Library::DKW::FLC::FUN_006c4a20	DKW_FLC	Library::DKW::FLC	high	E:\\DKW\\FLC\\C\\flcmopen.cpp	006C4A4E
1	006C4AC0	Library::DKW::FLC::FUN_006c4ac0	DKW_FLC	Library::DKW::FLC	high	E:\\DKW\\FLC\\C\\flcdrawf.cpp	006C4B2F
1	006C5000	Library::DKW::DDX::FUN_006c5000	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\dddibpsh.c	006C51CD
1	006C5951	FUN_006c5951	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddline.c	006C599F
1	006C6470	Library::DKW::DDX::FUN_006c6470	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddrrect.c	006C65ED
1	006C6660	Library::DKW::DDX::FUN_006c6660	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddrrect.c	006C67DD
1	006C68F0	Library::DKW::DDX::FUN_006c68f0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddshadr.c	006C6A1A
1	006C7070	Library::DKW::GPC::FUN_006c7070	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\giftodib.c	006C7211
1	006C79A0	Library::DKW::GPC::FUN_006c79a0	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\pcxtodib.c	006C7AF5
1	006C7C50	Library::DKW::GPC::FUN_006c7c50	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\pcxmemop.c	006C7C93
1	006C7DC0	Library::DKW::GPC::FUN_006c7dc0	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\gifmemop.c	006C7E0D
1	006C83B0	Library::DKW::DDX::FUN_006c83b0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsshock.c	006C8654
1	006C8680	Library::DKW::TBL::FUN_006c8680	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\sarrrstm.c	006C879D
1	006C8D80	Library::DKW::FIO::FUN_006c8d80	DKW_FIO	Library::DKW::FIO	high	E:\\DKW\\FIO\\C\\frdslnch.c	006C8DAB
1	006C8E20	Library::DKW::FIO::FUN_006c8e20	DKW_FIO	Library::DKW::FIO	high	E:\\DKW\\FIO\\C\\fclose.c	006C8E3B
1	006CE770	Library::DKW::DDX::FUN_006ce770	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddgetdc.c	006CE7B3 | 006CE8A2
1	006CE8C0	Library::DKW::DDX::FUN_006ce8c0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddgetdc.c	006CE973
1	006CFF10	Library::DKW::DDX::FUN_006cff10	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddsprmsg.c	006CFFBE
1	006D0A20	Library::DKW::DDX::FUN_006d0a20	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\_dddibts.c	006D0C7A
1	006D16A0	Library::DKW::WGR::FUN_006d16a0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibxtoyc.c	006D16F4
1	006D3730	Library::DKW::DDX::FUN_006d3730	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcopy.c	006D39B3
1	006D3AC0	Library::DKW::WGR::FUN_006d3ac0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibread.c	006D3AED | 006D3B5D | 006D3BD7 | 006D3C12
1	006D4220	Library::DKW::FMM::FUN_006d4220	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D435C
1	006D4380	Library::DKW::FMM::FUN_006d4380	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D44D8
1	006D4510	Library::DKW::FMM::FUN_006d4510	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D467A
1	006D4740	Library::DKW::FMM::FUN_006d4740	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D475C | 006D484B
1	006D4860	Library::DKW::FMM::FUN_006d4860	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D487D | 006D490F
1	006D49F0	Library::DKW::FMM::FUN_006d49f0	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D4A1A
1	006D4A40	Library::DKW::FMM::FUN_006d4a40	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D4A59
1	006D4AA0	Library::DKW::FMM::FUN_006d4aa0	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D4ABC
1	006D4B30	Library::DKW::FMM::FUN_006d4b30	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D4B49 | 006D4B8E
1	006D4BA0	Library::DKW::FMM::FUN_006d4ba0	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D4BBD | 006D4C3A
1	006D4C50	Library::DKW::FMM::FUN_006d4c50	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmap.c	006D4C6D | 006D4CDA
1	006D7550	Library::DKW::WGR::FUN_006d7550	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibget.c	006D76BD | 006D774A
1	006D7CF0	Library::DKW::WGR::FUN_006d7cf0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\palsync.c	006D7D6B
1	006D80C0	Library::DKW::GPC::FUN_006d80c0	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\gifimhdg.c	006D8107
1	006D8260	Library::DKW::DDX::FUN_006d8260	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\fillpoly.c	006D8298 | 006D8616 | 006D867D
1	006DAD00	Library::DKW::DDX::FUN_006dad00	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddbitmpu.c	006DAE63
1	006DB640	Library::DKW::STR::FUN_006db640	DKW_STR	Library::DKW::STR	high	KW\\STR\\C\\strtodbl.c	006DB69D
1	006DD050	Library::Ourlib::STREND::FUN_006dd050	OURLIB_STREND	Library::Ourlib::STREND	high	E:\\ourlib\\Strend.cpp	006DD4F7
1	006DD660	Library::Ourlib::STREND::FUN_006dd660	OURLIB_STREND	Library::Ourlib::STREND	high	E:\\ourlib\\Strend.cpp	006DD6CA
1	006DD6E0	Library::Ourlib::STREND::FUN_006dd6e0	OURLIB_STREND	Library::Ourlib::STREND	high	E:\\ourlib\\Strend.cpp	006DD771
1	006E29D0	Library::Ourlib::STREND::FUN_006e29d0	OURLIB_STREND	Library::Ourlib::STREND	high	E:\\ourlib\\Strend.cpp	006E2B34
1	006E2F90	Library::Ourlib::STREND::FUN_006e2f90	OURLIB_STREND	Library::Ourlib::STREND	high	E:\\ourlib\\Strend.cpp	006E30BC
1	006E3100	Library::Ourlib::STREND::FUN_006e3100	OURLIB_STREND	Library::Ourlib::STREND	high	E:\\ourlib\\Strend.cpp	006E31C5
1	006E3510	AppClassTy::InitApp	OURLIB_SAPP	Library::Ourlib::SAPP	high	E:\\Ourlib\\Sapp.cpp	006E3572 | 006E358B | 006E3644 | 006E365E
