function_address	function	parameter_ordinal	parameter_name	parameter_type	storage	frame_offset	qualifies	selected	score	direct_reads	scalar_operations	signed_comparisons	unsigned_bounds	pointer_dereferences	slot_reused	evidence
00632030	FUN_00632030	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	1900	19	0	0	0	19	0	0063205A incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00632060 pointer-like dereference: MOV dword ptr [ECX],0x96 | 0063207F incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00632085 pointer-like dereference: MOV dword ptr [EDX],0x96 | 006320A4 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 006320AA pointer-like dereference: MOV dword ptr [ECX],0x8c | 006320C9 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 006320CF pointer-like dereference: MOV dword ptr [EDX],0x8c | 006320EE incoming load: MOV ECX,dword ptr [EBP + 0xc] | 006320F4 pointer-like dereference: MOV dword ptr [ECX],0xaf | 00632113 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00632119 pointer-like dereference: MOV dword ptr [EDX],0xaa | 00632138 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 0063213E pointer-like dereference: MOV dword ptr [EDX],0xaa | 0063215D incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00632163 pointer-like dereference: MOV dword ptr [ECX],0x96
00632030	FUN_00632030	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	1900	19	0	0	0	19	0	0063205D incoming load: MOV EDX,dword ptr [EBP + 0x10] | 00632069 pointer-like dereference: MOV dword ptr [EDX],0x96 | 00632082 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 0063208E pointer-like dereference: MOV dword ptr [ECX],0x96 | 006320A7 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 006320B3 pointer-like dereference: MOV dword ptr [EDX],0x8c | 006320CC incoming load: MOV ECX,dword ptr [EBP + 0x10] | 006320D8 pointer-like dereference: MOV dword ptr [ECX],0xaa | 006320F1 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 006320FD pointer-like dereference: MOV dword ptr [EDX],0xaf | 00632116 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00632122 pointer-like dereference: MOV dword ptr [ECX],0xaa | 0063213B incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00632147 pointer-like dereference: MOV dword ptr [ECX],0xaa | 00632160 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 0063216C pointer-like dereference: MOV dword ptr [EDX],0x96
00632030	FUN_00632030	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	1900	19	0	0	0	19	0	0063205D incoming load: MOV EDX,dword ptr [EBP + 0x10] | 00632069 pointer-like dereference: MOV dword ptr [EDX],0x96 | 00632082 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 0063208E pointer-like dereference: MOV dword ptr [ECX],0x96 | 006320A7 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 006320B3 pointer-like dereference: MOV dword ptr [EDX],0x8c | 006320CC incoming load: MOV ECX,dword ptr [EBP + 0x10] | 006320D8 pointer-like dereference: MOV dword ptr [ECX],0xaa | 006320F1 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 006320FD pointer-like dereference: MOV dword ptr [EDX],0xaf | 00632116 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00632122 pointer-like dereference: MOV dword ptr [ECX],0xaa | 0063213B incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00632147 pointer-like dereference: MOV dword ptr [ECX],0xaa | 00632160 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 0063216C pointer-like dereference: MOV dword ptr [EDX],0x96
00632030	FUN_00632030	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	1900	19	0	0	0	19	0	00632066 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 0063206F pointer-like dereference: MOV dword ptr [ECX],0xbe | 0063208B incoming load: MOV EDX,dword ptr [EBP + 0x14] | 00632094 pointer-like dereference: MOV dword ptr [EDX],0xd2 | 006320B0 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 006320B9 pointer-like dereference: MOV dword ptr [ECX],0x6e | 006320D5 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 006320DE pointer-like dereference: MOV dword ptr [EDX],0xb4 | 006320FA incoming load: MOV ECX,dword ptr [EBP + 0x14] | 00632103 pointer-like dereference: MOV dword ptr [ECX],0xd2 | 0063211F incoming load: MOV EDX,dword ptr [EBP + 0x14] | 00632128 pointer-like dereference: MOV dword ptr [EDX],0xd2 | 00632144 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 0063214D pointer-like dereference: MOV dword ptr [EDX],0xe6 | 00632169 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 00632172 pointer-like dereference: MOV dword ptr [ECX],0xd2
00632030	FUN_00632030	4	param_5	pointer:/undefined4	Stack[0x14]:4	0x14	0	0	1900	19	0	0	0	19	0	00632066 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 0063206F pointer-like dereference: MOV dword ptr [ECX],0xbe | 0063208B incoming load: MOV EDX,dword ptr [EBP + 0x14] | 00632094 pointer-like dereference: MOV dword ptr [EDX],0xd2 | 006320B0 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 006320B9 pointer-like dereference: MOV dword ptr [ECX],0x6e | 006320D5 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 006320DE pointer-like dereference: MOV dword ptr [EDX],0xb4 | 006320FA incoming load: MOV ECX,dword ptr [EBP + 0x14] | 00632103 pointer-like dereference: MOV dword ptr [ECX],0xd2 | 0063211F incoming load: MOV EDX,dword ptr [EBP + 0x14] | 00632128 pointer-like dereference: MOV dword ptr [EDX],0xd2 | 00632144 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 0063214D pointer-like dereference: MOV dword ptr [EDX],0xe6 | 00632169 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 00632172 pointer-like dereference: MOV dword ptr [ECX],0xd2
00632030	FUN_00632030	4	param_5	pointer:/undefined4	Stack[0x14]:4	0x18	0	0	100	1	0	0	0	20	0	00632036 incoming load: MOV EAX,dword ptr [EBP + 0x18] | 0063203F pointer-like dereference: MOV dword ptr [EAX],0x0 | 00632075 pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 0063209A pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 006320BF pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 006320E4 pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 00632109 pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 0063212E pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 00632153 pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 00632178 pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 0063219D pointer-like dereference: MOV dword ptr [EAX],0xffffffc9 | 006321C2 pointer-like dereference: MOV dword ptr [EAX],0xffffffdd | 006321E7 pointer-like dereference: MOV dword ptr [EAX],0xffffffdd | 0063220C pointer-like dereference: MOV dword ptr [EAX],0xffffffa6 | 00632231 pointer-like dereference: MOV dword ptr [EAX],0xffffffbf | 00632256 pointer-like dereference: MOV dword ptr [EAX],0xffffffab
00639BF0	FUN_00639bf0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00639BF0	FUN_00639bf0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	200	2	0	0	0	0	0	00639C03 incoming load: MOV EDI,dword ptr [EBP + 0x8] | 00639C1B incoming load: MOV EDI,dword ptr [EBP + 0x8]
00639C40	FUN_00639c40	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00639C40	FUN_00639c40	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	200	2	0	0	0	0	0	00639C49 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 00639C61 incoming load: MOV ESI,dword ptr [EBP + 0x8]
0063D100	FUN_0063d100	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0063D100	FUN_0063d100	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	0	0	0063D119 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 0063D139 scalar operation: LEA ESI,[EAX + 0x152]
00640320	FUN_00640320	0	param_1	pointer:/void	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00640320	FUN_00640320	0	param_1	pointer:/void	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	1	0	00640323 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 0064032F pointer-like dereference: MOV EDX,dword ptr [ECX + 0x380]
00644410	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::FUN_00644410	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00644410	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::FUN_00644410	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	1301	3	1	0	0	3	1	00644455 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00644458 pointer-like dereference: MOV dword ptr [EAX],EDI | 00644588 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00644594 pointer-like dereference: MOV dword ptr [EAX],0x0 | 0064459A scalar operation: LEA EAX,[EDX + 0x1] | 00644842 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 0064484B pointer-like dereference: MOV dword ptr [EDX],0x1 | 00644867 first slot write: MOV dword ptr [EBP + 0x8],EAX
00645F10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::sub_00645F10	1	param_1	pointer:/void	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00645F10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::sub_00645F10	1	param_1	pointer:/void	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	3	0	00645F17 incoming load: MOV EBX,dword ptr [EBP + 0x8] | 00645F40 pointer-like dereference: MOV EAX,dword ptr [EBX + 0x24] | 00645F69 pointer-like dereference: MOV CX,word ptr [EBX + 0x32] | 00645F94 pointer-like dereference: MOV EDX,dword ptr [EBX + 0x18]
00646110	FUN_00646110	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	101	1	1	0	0	0	0	00646139 incoming load: MOV EBX,dword ptr [EBP + 0xc] | 00646141 scalar operation: LEA EBX,[EBX + ECX*0x4]
00646110	FUN_00646110	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	201	2	1	0	0	2	0	00646113 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00646123 pointer-like dereference: MOV dword ptr [ECX],EAX | 00646125 scalar operation: LEA ECX,[EDX + 0xffffff6a] | 00646146 incoming load: MOV EBX,dword ptr [EBP + 0x10] | 00646156 pointer-like dereference: MOV dword ptr [EBX],ECX
00646110	FUN_00646110	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	201	2	1	0	0	2	0	00646113 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00646123 pointer-like dereference: MOV dword ptr [ECX],EAX | 00646125 scalar operation: LEA ECX,[EDX + 0xffffff6a] | 00646146 incoming load: MOV EBX,dword ptr [EBP + 0x10] | 00646156 pointer-like dereference: MOV dword ptr [EBX],ECX
00646110	FUN_00646110	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	2	0	0064611C incoming load: MOV ESI,dword ptr [EBP + 0x14] | 0064612B pointer-like dereference: MOV dword ptr [ESI],EAX | 00646161 pointer-like dereference: MOV dword ptr [ESI],EDX
00646110	FUN_00646110	4	param_5	pointer:/undefined4	Stack[0x14]:4	0x14	0	0	100	1	0	0	0	2	0	0064611C incoming load: MOV ESI,dword ptr [EBP + 0x14] | 0064612B pointer-like dereference: MOV dword ptr [ESI],EAX | 00646161 pointer-like dereference: MOV dword ptr [ESI],EDX
00646110	FUN_00646110	4	param_5	pointer:/undefined4	Stack[0x14]:4	0x18	0	0	100	1	0	0	0	2	0	00646120 incoming load: MOV EDI,dword ptr [EBP + 0x18] | 0064612F pointer-like dereference: MOV dword ptr [EDI],EAX | 00646163 pointer-like dereference: MOV dword ptr [EDI],0x7
00646D40	STVolcanoC::sub_00646D40	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00646D40	STVolcanoC::sub_00646D40	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	1	0	00646D78 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 00646D7D pointer-like dereference: MOV dword ptr [EDX],0x95
00646DB0	STVolcanoC::sub_00646DB0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00646DB0	STVolcanoC::sub_00646DB0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	00646DC2 incoming load: MOV ESI,dword ptr [EBP + 0x8]
00647D90	FUN_00647d90	3	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	00647D96 incoming load: MOV EDX,dword ptr [EBP + 0xc]
00647D90	FUN_00647d90	3	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	00647D93 incoming load: MOV EAX,dword ptr [EBP + 0x10]
00647DC0	AiBossClassTy::InitData	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00647DC0	AiBossClassTy::InitData	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	0	0	00647E01 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 00647E1B scalar operation: LEA ECX,[ECX + EDX*0x1 + 0x84]
00648620	BossDataPack	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	0	0	00648669 incoming load: MOV ESI,dword ptr [EBP + 0x8]
00648620	BossDataPack	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	00648681 incoming load: MOV ESI,dword ptr [EBP + 0xc]
006488C0	SaveBossEdit	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	00648901 incoming load: MOV EBX,dword ptr [EBP + 0xc]
006488C0	SaveBossEdit	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	2	0	006488FC incoming load: MOV ESI,dword ptr [EBP + 0x10] | 0064890A pointer-like dereference: CMP byte ptr [ESI + 0x5],0x2 | 00648927 pointer-like dereference: MOV EDX,dword ptr [ESI + 0x4e]
00649FF0	FUN_00649ff0	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	1100	1	0	0	0	0	1	0064A105 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 0064A1B9 first slot write: MOV dword ptr [EBP + 0x8],EBX
00649FF0	FUN_00649ff0	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	200	2	0	0	0	2	0	0064A24D incoming load: MOV EAX,dword ptr [EBP + 0xc] | 0064A25F pointer-like dereference: MOV dword ptr [EAX],ECX | 0064A315 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 0064A327 pointer-like dereference: MOV dword ptr [EAX],ECX
00649FF0	FUN_00649ff0	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	200	2	0	0	0	2	0	0064A24D incoming load: MOV EAX,dword ptr [EBP + 0xc] | 0064A25F pointer-like dereference: MOV dword ptr [EAX],ECX | 0064A315 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 0064A327 pointer-like dereference: MOV dword ptr [EAX],ECX
00649FF0	FUN_00649ff0	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	200	2	0	0	0	2	0	0064A261 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 0064A26C pointer-like dereference: MOV dword ptr [EAX],0x1 | 0064A329 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 0064A330 pointer-like dereference: MOV dword ptr [EAX],0x2
0064A7C0	FUN_0064a7c0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0064A7C0	FUN_0064a7c0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	3	0	0064A7C4 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 0064A7CB pointer-like dereference: MOV ECX,dword ptr [ESI + 0x8] | 0064A7CE scalar operation: LEA EAX,[ESI + 0x8] | 0064A7DB pointer-like dereference: MOV dword ptr [ESI],0x0 | 0064A7E1 pointer-like dereference: MOV dword ptr [ESI + 0x4],0x0
0064A800	FUN_0064a800	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0064A800	FUN_0064a800	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	1	0	0064A804 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 0064A807 pointer-like dereference: MOV EAX,dword ptr [ESI]
0064A830	FUN_0064a830	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	9	0	0064A85C incoming load: MOV ESI,dword ptr [EBP + 0x8] | 0064A85F pointer-like dereference: MOV EAX,dword ptr [ESI] | 0064A861 pointer-like dereference: MOV ECX,dword ptr [ESI + 0x4] | 0064A868 pointer-like dereference: MOV ECX,dword ptr [ESI + 0x8] | 0064A86E pointer-like dereference: MOV dword ptr [ESI],EAX | 0064A87A pointer-like dereference: MOV dword ptr [ESI + 0x8],EAX | 0064A87D pointer-like dereference: MOV EAX,dword ptr [ESI + 0x4] | 0064A883 pointer-like dereference: MOV ECX,dword ptr [ESI + 0x8] | 0064A895 pointer-like dereference: MOV EAX,dword ptr [ESI + 0x4] | 0064A89E pointer-like dereference: MOV dword ptr [ESI + 0x4],ECX
0064A830	FUN_0064a830	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	2	0	0064A880 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 0064A88B pointer-like dereference: MOV ECX,dword ptr [EDX] | 0064A88F pointer-like dereference: MOV DL,byte ptr [EDX + 0x4]
0064DAC0	FUN_0064dac0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0064DAC0	FUN_0064dac0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	0064DACB incoming load: MOV EAX,dword ptr [EBP + 0x8]
0064DAC0	FUN_0064dac0	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
0064DAC0	FUN_0064dac0	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	1	0	0064DAC3 incoming load: MOV EAX,dword ptr [EBP + 0x14] | 0064DAC9 pointer-like dereference: MOV ECX,dword ptr [EAX]
0064DD30	FUN_0064dd30	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0064DD30	FUN_0064dd30	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	0064DD3B incoming load: MOV EAX,dword ptr [EBP + 0x8]
0064DD30	FUN_0064dd30	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
0064DD30	FUN_0064dd30	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	1	0	0064DD33 incoming load: MOV EAX,dword ptr [EBP + 0x14] | 0064DD39 pointer-like dereference: MOV ECX,dword ptr [EAX]
0064DF30	FUN_0064df30	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0064DF30	FUN_0064df30	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	0064DF3B incoming load: MOV EAX,dword ptr [EBP + 0x8]
0064DF30	FUN_0064df30	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
0064DF30	FUN_0064df30	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	1	0	0064DF33 incoming load: MOV EAX,dword ptr [EBP + 0x14] | 0064DF39 pointer-like dereference: MOV ECX,dword ptr [EAX]
0064DF70	FUN_0064df70	2	param_3	pointer:/void	Stack[0xc]:4	0xc	0	0	0	0	0	0	0	0	0	-
0064DF70	FUN_0064df70	2	param_3	pointer:/void	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	0064DF76 incoming load: MOV ECX,dword ptr [EBP + 0x10]
0064E1F0	FUN_0064e1f0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0064E1F0	FUN_0064e1f0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	0064E1FB incoming load: MOV EAX,dword ptr [EBP + 0x8]
0064E1F0	FUN_0064e1f0	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
0064E1F0	FUN_0064e1f0	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	1	0	0064E1F3 incoming load: MOV EAX,dword ptr [EBP + 0x14] | 0064E1F9 pointer-like dereference: MOV ECX,dword ptr [EAX]
0064E230	FUN_0064e230	2	param_3	pointer:/void	Stack[0xc]:4	0xc	0	0	0	0	0	0	0	0	0	-
0064E230	FUN_0064e230	2	param_3	pointer:/void	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	0064E236 incoming load: MOV ECX,dword ptr [EBP + 0x10]
0064E290	FUN_0064e290	2	param_3	pointer:/void	Stack[0xc]:4	0xc	0	0	0	0	0	0	0	0	0	-
0064E290	FUN_0064e290	2	param_3	pointer:/void	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	0064E295 incoming load: MOV EBX,dword ptr [EBP + 0x10]
0065CB00	FUN_0065cb00	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0065CB00	FUN_0065cb00	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	104	1	4	0	0	0	0	0065CB43 incoming load: MOV EBX,dword ptr [EBP + 0x8] | 0065CB78 scalar operation: LEA ESI,[EDX + EBX*0x1 + 0x49e] | 0065CBCC scalar operation: LEA EAX,[ECX + EBX*0x1 + 0x49e] | 0065CBED scalar operation: LEA EAX,[ECX + EBX*0x1 + 0x49e] | 0065CC34 scalar operation: LEA EAX,[EAX + EBX*0x1 + 0x49e]
0065D2A0	AiFltClassTy::InitData	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0065D2A0	AiFltClassTy::InitData	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	201	2	1	0	0	0	0	0065D2E3 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 0065D30F incoming load: MOV ECX,dword ptr [EBP + 0x8] | 0065D312 scalar operation: LEA EAX,[EAX + ECX*0x1 + 0x25f]
00664540	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00664540::FUN_00664540	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00664540	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00664540::FUN_00664540	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	0066459C incoming load: MOV ECX,dword ptr [EBP + 0x8]
00668330	FUN_00668330	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00668330	FUN_00668330	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	0	0	00668373 incoming load: MOV EBX,dword ptr [EBP + 0x8] | 006683AC scalar operation: LEA EAX,[EDX + EBX*0x1 + 0x25f]
00668AA0	FUN_00668aa0	2	param_3	pointer:/undefined1	Stack[0xc]:4	0xc	0	0	2065	18	15	9	7	1	0	00668AE4 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668AE7 scalar operation: DEC EAX | 00668B02 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668B05 scalar operation: DEC EAX | 00668B20 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668B57 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668B5A scalar operation: ADD EAX,-0x3 | 00668B6D incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668B87 scalar operation: ADD EAX,0xfffff80a | 00668B9C incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00668B9F scalar operation: LEA EAX,[ECX + -0x1] | 00668BB2 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00668BB5 scalar operation: LEA EAX,[EDX + -0x2] | 00668BC8 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668BDB incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00668BEE incoming load: MOV EAX,dword ptr [EBP + 0xc]
00668AA0	FUN_00668aa0	2	param_3	pointer:/undefined1	Stack[0xc]:4	0x10	0	0	700	7	0	0	0	14	0	00668AEE incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00668AF1 pointer-like dereference: MOV byte ptr [EAX],0x1 | 00668AF4 pointer-like dereference: MOV dword ptr [EAX + 0x1],0x5 | 00668B0C incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00668B0F pointer-like dereference: MOV byte ptr [EAX],0x1 | 00668B12 pointer-like dereference: MOV dword ptr [EAX + 0x1],0xa | 00668C44 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00668C47 pointer-like dereference: MOV byte ptr [EAX],0x1 | 00668C4A pointer-like dereference: MOV dword ptr [EAX + 0x1],0x0 | 00668C64 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00668C67 pointer-like dereference: MOV byte ptr [EAX],0x3 | 00668C6A pointer-like dereference: MOV word ptr [EAX + 0x1],0x0 | 00668C88 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00668C8B pointer-like dereference: MOV byte ptr [EAX],0x1 | 00668C8E pointer-like dereference: MOV dword ptr [EAX + 0x1],0xffffffff | 00668CC0 incoming load: MOV EAX,dword ptr [EBP + 0x10]
006728F0	FUN_006728f0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
006728F0	FUN_006728f0	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	006728F9 incoming load: MOV ESI,dword ptr [EBP + 0x8]
00676C40	FUN_00676c40	1	param_2	pointer:/undefined	Stack[0x8]:4	0x8	0	0	1100	1	0	0	0	1	1	00676C44 incoming load: MOV EBX,dword ptr [EBP + 0x8] | 00676C49 pointer-like dereference: MOV EAX,dword ptr [EBX + 0xc] | 00676C58 first slot write: MOV dword ptr [EBP + 0x8],ESI
00676C40	FUN_00676c40	1	param_2	pointer:/undefined	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	-
00676CE0	FUN_00676ce0	1	param_2	pointer:/undefined	Stack[0x8]:4	0x8	0	0	1100	1	0	0	0	1	1	00676CE4 incoming load: MOV EBX,dword ptr [EBP + 0x8] | 00676CE9 pointer-like dereference: MOV EAX,dword ptr [EBX + 0xc] | 00676CF8 first slot write: MOV dword ptr [EBP + 0x8],ESI
