apply	function_address	function_name	original_name	merge_group	merge_group_count	expected_current_type	expected_symbol_source	proposed_type	anchor_kind	anchor_address	anchor_time	anchor_operand	direct_target_address	resolved_target_address	anchor_source	supporting_anchors	evidence_count	confidence	reason
0	00435B90	FUN_00435b90	param_4	0	1	pointer:/int	DEFAULT	/uint	call_argument	00436944	5078	1	006ACC70	006ACC70	ANALYSIS	00436944:t5078:call_argument:1:006ACC70:006ACC70	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00435B90	FUN_00435b90	param_4	0	1	pointer:/int	DEFAULT	/uint	call_argument	004369A1	5218	1	006ACC70	006ACC70	ANALYSIS	004369A1:t5218:call_argument:1:006ACC70:006ACC70	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00435B90	FUN_00435b90	param_4	0	1	pointer:/int	DEFAULT	/uint	call_argument	00436A2B	5609	1	006ACC70	006ACC70	ANALYSIS	00436A2B:t5609:call_argument:1:006ACC70:006ACC70	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	0043AAF0	STAllPlayersC::GetCamPoint	pSVar5	0	3	pointer:/STGameObjC	DEFAULT		call_return	0043ABBD	532	-1	004028BA	0042B620	ANALYSIS	0043ABBD:t532:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AAF0	STAllPlayersC::GetCamPoint	pSVar5	1	3	pointer:/STGameObjC	DEFAULT		call_return	0043AC3D	733	-1	004028BA	0042B620	ANALYSIS	0043AC3D:t733:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AAF0	STAllPlayersC::GetCamPoint	pSVar5	2	3	pointer:/STGameObjC	DEFAULT		call_return	0043AD34	207	-1	004028BA	0042B620	ANALYSIS	0043AD34:t207:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	0	7	pointer:/STGameObjC	DEFAULT		call_return	0043B99C	2998	-1	004028BA	0042B620	ANALYSIS	0043B99C:t2998:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	1	7	pointer:/STGameObjC	DEFAULT		call_return	0043B70C	2318	-1	004028BA	0042B620	ANALYSIS	0043B70C:t2318:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	2	7	pointer:/STGameObjC	DEFAULT		call_return	0043B5A3	1960	-1	004028BA	0042B620	ANALYSIS	0043B5A3:t1960:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	3	7	pointer:/STGameObjC	DEFAULT		call_return	0043B4EF	1813	-1	004028BA	0042B620	ANALYSIS	0043B4EF:t1813:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	4	7	pointer:/STGameObjC	DEFAULT		call_return	0043B309	1193	-1	004028BA	0042B620	ANALYSIS	0043B309:t1193:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	5	7	pointer:/STGameObjC	DEFAULT		call_return	0043B0FC	647	-1	004028BA	0042B620	ANALYSIS	0043B0FC:t647:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043AE40	STAllPlayersC::SetActivePanel	pSVar7	6	7	pointer:/STGameObjC	DEFAULT		call_return	0043B1DE	409	-1	004028BA	0042B620	ANALYSIS	0043B1DE:t409:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	0043BEB0	STAllPlayersC::GetPanelInfo	dVar10	1	24	/dword	DEFAULT	/uint	call_argument	0043D188	6242	1	006ACC70	006ACC70	ANALYSIS	0043D188:t6242:call_argument:1:006ACC70:006ACC70	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0043BEB0	STAllPlayersC::GetPanelInfo	pSVar11	0	22	pointer:/STGameObjC	DEFAULT		call_return	0043C02A	601	-1	004028BA	0042B620	ANALYSIS	0043C02A:t601:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00440AA0	STAllPlayersC::_AssignDocks	local_6c	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT		call_argument	00440CE9	805	0	006ACC70	006ACC70	ANALYSIS	00440CE9:t805:call_argument:0:006ACC70:006ACC70	2	conflict	incompatible exact lifetime types=[/uint, pointer:/SubmarineTitans/Recovered/DArrayTy]
0	00440AA0	STAllPlayersC::_AssignDocks	local_6c	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/uint	call_argument	0044161B	4167	1	006ACC70	006ACC70	ANALYSIS	0044161B:t4167:call_argument:1:006ACC70:006ACC70	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00440AA0	STAllPlayersC::_AssignDocks	pSVar4	3	12	pointer:/STGameObjC	DEFAULT		call_return	00440F6D	1640	-1	004028BA	0042B620	ANALYSIS	00440F6D:t1640:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00440AA0	STAllPlayersC::_AssignDocks	pSVar4	4	12	pointer:/STGameObjC	DEFAULT		call_return	00441044	1913	-1	004028BA	0042B620	ANALYSIS	00441044:t1913:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00440AA0	STAllPlayersC::_AssignDocks	pSVar4	5	12	pointer:/STGameObjC	DEFAULT		call_return	0044110A	2188	-1	004028BA	0042B620	ANALYSIS	0044110A:t2188:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00440AA0	STAllPlayersC::_AssignDocks	uStack_3a	0	1	/undefined4	DEFAULT	/int	signed_scalar_role	004410C1	2084	-1			INT_SDIV	004410C1:t2084:signed_scalar_role:-1::	1	review	single undefined local lifetime; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	00441CE0	STAllPlayersC::_MakeMDPairs	local_c	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/uint	call_argument	00441ED5	687	1	006ACC70	006ACC70	ANALYSIS	00441ED5:t687:call_argument:1:006ACC70:006ACC70	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00442300	STAllPlayersC::_AddMDPairs	local_44	0	1	pointer:/STGameObjC	DEFAULT		call_return	0044233C	57	-1	004028BA	0042B620	ANALYSIS	0044233C:t57:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00442300	STAllPlayersC::_AddMDPairs	pSVar4_mg1	0	1	pointer:/STGameObjC	ANALYSIS		call_return	0044279F	1688	-1	004028BA	0042B620	ANALYSIS	0044279F:t1688:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00442300	STAllPlayersC::_AddMDPairs	pSVar4_mg3	0	1	pointer:/STGameObjC	ANALYSIS		call_return	00442517	677	-1	004028BA	0042B620	ANALYSIS	00442517:t677:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]
0	00442E50	STAllPlayersC::_AssignMDPairs	dVar17	0	2	/dword	DEFAULT	/uint	call_argument	0044363D	2284	1	006ACC70	006ACC70	ANALYSIS	0044363D:t2284:call_argument:1:006ACC70:006ACC70	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00442E50	STAllPlayersC::_AssignMDPairs	dVar17	1	2	/dword	DEFAULT	/uint	call_argument	004436BE	2473	1	006ACC70	006ACC70	ANALYSIS	004436BE:t2473:call_argument:1:006ACC70:006ACC70	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00442E50	STAllPlayersC::_AssignMDPairs	local_30	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT		call_return	00443196	1069	-1	006AE290	006AE290	ANALYSIS	00443196:t1069:call_return:-1:006AE290:006AE290	2	conflict	incompatible exact lifetime types=[/uint, pointer:/SubmarineTitans/Recovered/DArrayTy]
0	00442E50	STAllPlayersC::_AssignMDPairs	local_30	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/uint	call_argument	00443A37	3623	1	006AE290	006AE290	ANALYSIS	00443A37:t3623:call_argument:1:006AE290:006AE290	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00442E50	STAllPlayersC::_AssignMDPairs	local_44	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/uint	call_argument	00443272	1343	1	006ACC70	006ACC70	ANALYSIS	00443272:t1343:call_argument:1:006ACC70:006ACC70	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00442E50	STAllPlayersC::_AssignMDPairs	pDVar9	3	7	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/uint	call_argument	00443876	3075	1	006AE290	006AE290	ANALYSIS	00443876:t3075:call_argument:1:006AE290:006AE290	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00443F30	STAllPlayersC::SaveAllPlData	local_18	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/uint	call_argument	00444949	3129	1	006ACC70	006ACC70	ANALYSIS	00444949:t3129:call_argument:1:006ACC70:006ACC70	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00444E70	FUN_00444e70	local_10	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00444E70_523E22DE	DEFAULT	/uint	call_argument	00445325	1347	1	006AE140	006AE140	ANALYSIS	00445325:t1347:call_argument:1:006AE140:006AE140	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00446F80	STAllPlayersC::DistributeGuardBoats	uVar3	1	15	/uint	DEFAULT	/int	signed_scalar_role	00447256	633	-1			INT_SRIGHT	00447256:t633:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	00446F80	STAllPlayersC::DistributeGuardBoats	uVar3	2	15	/uint	DEFAULT	/int	signed_scalar_role	0044726E	682	-1			INT_SRIGHT	0044726E:t682:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	00446F80	STAllPlayersC::DistributeGuardBoats	uVar7	4	8	/uint	DEFAULT	/int	signed_scalar_role	00447779	4210	-1			INT_SRIGHT	00447779:t4210:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	00446F80	STAllPlayersC::DistributeGuardBoats	uVar7	5	8	/uint	DEFAULT	/int	signed_scalar_role	0044778D	4259	-1			INT_SRIGHT	0044778D:t4259:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	local_24	0	1	pointer:/STBoatC	DEFAULT		call_argument	00448BD2	3436	0	00402EDC	0045FF10	ANALYSIS	00448BD2:t3436:call_argument:0:00402EDC:0045FF10	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	0	9	pointer:/STBoatC	DEFAULT		call_return	00448FF3	4285	-1	004028BA	0042B620	USE_SITE_OVERRIDE	00448FF3:t4285:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	1	9	pointer:/STBoatC	DEFAULT		call_argument	0044931B	4874	0	00402EDC	0045FF10	ANALYSIS	0044931B:t4874:call_argument:0:00402EDC:0045FF10	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	2	9	pointer:/STBoatC	DEFAULT		call_return	00449166	5305	-1	004028BA	0042B620	USE_SITE_OVERRIDE	00449166:t5305:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	3	9	pointer:/STBoatC	DEFAULT		call_argument	00448ED5	5937	0	00402EDC	0045FF10	ANALYSIS	00448ED5:t5937:call_argument:0:00402EDC:0045FF10	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	4	9	pointer:/STBoatC	DEFAULT		call_return	00448D10	647	-1	004028BA	0042B620	USE_SITE_OVERRIDE	00448D10:t647:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	5	9	pointer:/STBoatC	DEFAULT		call_argument	00448525	1731	0	00402EDC	0045FF10	ANALYSIS	00448525:t1731:call_argument:0:00402EDC:0045FF10	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	6	9	pointer:/STBoatC	DEFAULT		call_return	00448643	2162	-1	004028BA	0042B620	USE_SITE_OVERRIDE	00448643:t2162:call_return:-1:004028BA:0042B620	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	7	9	pointer:/STBoatC	DEFAULT		call_argument	004487EE	2754	0	00402EDC	0045FF10	ANALYSIS	004487EE:t2754:call_argument:0:00402EDC:0045FF10	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00448120	STAllPlayersC::PutOnPlaceGuardBoats	pSVar8	8	9	pointer:/STBoatC	DEFAULT		call_argument	00448BE0	3455	0	00404DF9	0045F400	ANALYSIS	00448BE0:t3455:call_argument:0:00404DF9:0045F400	2	conflict	incompatible exact lifetime types=[pointer:/STBoatC, pointer:/STGameObjC]
0	00449B60	STAllPlayersC::DestroyObjectMsg	array	0	1	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	DEFAULT		typed_copy	00449B9C	683	0			ANALYSIS	00449B9C:t683:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr, pointer:/SubmarineTitans/Recovered/DArrayTy]
0	0044B5F0	STAllPlayersC::SelectObjects	this_00	0	1	pointer:/STGroupBoatC	DEFAULT		call_return	0044BB7E	1084	-1	00405CF9	0042B760	ANALYSIS	0044BB7E:t1084:call_return:-1:00405CF9:0042B760	2	conflict	incompatible exact lifetime types=[pointer:/STGroupBoatC, pointer:/STGroupC]
0	0044EE30	STBoatC::GetMessage	dVar15	1	5	/dword	DEFAULT	/uint	unsigned_scalar_role	00450E60	318681	0			INT_RIGHT	00450E60:t318681:unsigned_scalar_role:0::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	0044EE30	STBoatC::GetMessage	dVar15	3	5	/dword	DEFAULT	/uint	unsigned_scalar_role	0044F3D1	318671	0			INT_RIGHT	0044F3D1:t318671:unsigned_scalar_role:0::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	0044EE30	STBoatC::GetMessage	local_7c	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0060EA30_C6688588	DEFAULT	/uint	call_argument	0045A6AF	15877	0	006AAC70	006AAC70	ANALYSIS	0045A6AF:t15877:call_argument:0:006AAC70:006AAC70	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0044EE30	STBoatC::GetMessage	puVar21	2	12	pointer:/undefined4	DEFAULT	pointer:/STT3DSprC	call_argument	0045AC77	17709	0	00404264	004AC410	ANALYSIS	0045AC77:t17709:call_argument:0:00404264:004AC410,0045AC7F:t17716:call_argument:0:00404264:004AC410,0045AC88:t17723:call_argument:0:00404264:004AC410,0045AC91:t17730:call_argument:0:00404264:004AC410,0045AC9A:t17737:call_argument:0:00404264:004AC410,0045ACA3:t17744:call_argument:0:00404264:004AC410,0045ACAC:t17751:call_argument:0:00404264:004AC410,0045ACB5:t17758:call_argument:0:00404264:004AC410	8	review	separate decompiler merge group; exact_type_votes=8; score=32; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
