function_address	function	target_kind	target_ordinal	target_name	current_type	storage	source	candidate_type	strong_evidence	candidate_sites	status	type_evidence	evidence_sites
00402E0F	thunk_FUN_00584a30	parameter	3	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00402E0F	thunk_FUN_00584a30	parameter	4	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
00402E0F	thunk_FUN_00584a30	parameter	5	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00402E0F	thunk_FUN_00584a30	parameter	6	param_7	/undefined4	Stack[0x1c]:4	DEFAULT		0	0	no_evidence		-
00402E0F	thunk_FUN_00584a30	parameter	7	param_8	/undefined4	Stack[0x20]:4	DEFAULT		0	0	no_evidence		-
00402E0F	thunk_FUN_00584a30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402E14	FUN_00402e14	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E19	thunk_FUN_00618240	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402E1E	thunk_FUN_004d0310	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402E2D	HelpPanelTy::BackBut	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E32	thunk_FUN_004e6b40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E3C	thunk_FUN_00681fe0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402E41	thunk_FUN_005fb170	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E46	ResearchPanelTy::Update	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E55	SettMapSTy::PrepPlList	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E5A	thunk_FUN_0055c500	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E69	thunk_FUN_0055d670	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00402E69	thunk_FUN_0055d670	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402E69	thunk_FUN_0055d670	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E73	thunk_FUN_00607200	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00402E78	STTmMineC::LoadImagNuclear	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402E87	thunk_FUN_004b31c0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402E91	STAllPlayersC::SelectObjects	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402E96	thunk_FUN_00692570	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402EA0	thunk_FUN_0054b9a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402EA5	thunk_FUN_004acd60	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402EAA	thunk_FUN_00692390	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00402EAA	thunk_FUN_00692390	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402EAA	thunk_FUN_00692390	parameter	2	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00402EAA	thunk_FUN_00692390	parameter	3	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00402EAF	thunk_FUN_004e6080	parameter	2	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00402EAF	thunk_FUN_004e6080	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402EB4	thunk_FUN_00615fd0	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402EB4	thunk_FUN_00615fd0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402EB9	thunk_FUN_004b7a60	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402EC3	thunk_FUN_004189b0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402ECD	STFishC::sub_0057D700	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402ED2	CPanelTy::ShiftControls	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402ED7	thunk_FUN_004e04a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402EDC	thunk_FUN_0045ff10	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402EE6	thunk_FUN_00497110	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402EEB	HelpPanelTy::CreateSlider	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402EF0	thunk_FUN_00494df0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402EFA	thunk_FUN_00418990	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402EFF	thunk_FUN_0060f940	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F04	thunk_FUN_005f06e0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F0E	thunk_FUN_004b7710	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F13	MMMObjTy::OutEdProc	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402F13	MMMObjTy::OutEdProc	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00402F13	MMMObjTy::OutEdProc	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F18	thunk_FUN_0055d480	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F1D	thunk_FUN_00680c20	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F22	thunk_FUN_005ec5e0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F27	thunk_FUN_004e5b80	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F2C	thunk_FUN_00673160	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F31	thunk_FUN_004cbe10	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F36	thunk_FUN_0063cb30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F3B	STGroupC::thunk_FUN_004244f0	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00402F3B	STGroupC::thunk_FUN_004244f0	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402F40	thunk_FUN_0067f030	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F4A	thunk_FUN_0064fd80	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F59	thunk_FUN_00682720	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F5E	MTaskTy::InitMTask	parameter	2	param_2	/undefined1	Stack[0x8]:1	DEFAULT		0	0	no_evidence		-
00402F5E	MTaskTy::InitMTask	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F63	MTaskTy::OutGlassBmpProc	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00402F63	MTaskTy::OutGlassBmpProc	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00402F63	MTaskTy::OutGlassBmpProc	parameter	6	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00402F63	MTaskTy::OutGlassBmpProc	parameter	7	param_7	/undefined4	Stack[0x1c]:4	DEFAULT		0	0	no_evidence		-
00402F63	MTaskTy::OutGlassBmpProc	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F72	thunk_FUN_00694100	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F77	thunk_FUN_00672a30	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F81	STGroupBoatC::GrpBuild	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F90	STJumpMineC::sub_006193E0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F95	thunk_FUN_00577440	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402F9A	thunk_FUN_005efae0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402F9F	thunk_FUN_004237d0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402FAE	thunk_FUN_005f8cc0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402FBD	thunk_FUN_004cdf80	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402FC2	thunk_FUN_004dccf0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402FD1	thunk_FUN_0056a130	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402FD6	thunk_FUN_004e9960	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402FDB	thunk_FUN_0068e190	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402FE5	thunk_FUN_005fd5c0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00402FEA	PopUpTy::AddStr	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402FEF	MReportTy::sub_005C00D0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00402FFE	thunk_FUN_004de1e0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403008	thunk_FUN_004be320	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040300D	PanelTy::CreateBut	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0040300D	PanelTy::CreateBut	parameter	9	param_9	/undefined4	Stack[0x24]:4	DEFAULT		0	0	no_evidence		-
0040300D	PanelTy::CreateBut	parameter	10	param_10	/undefined4	Stack[0x28]:4	DEFAULT		0	0	no_evidence		-
0040300D	PanelTy::CreateBut	parameter	13	param_13	/undefined4	Stack[0x34]:4	DEFAULT		0	0	no_evidence		-
0040300D	PanelTy::CreateBut	parameter	15	param_15	/undefined4	Stack[0x3c]:4	DEFAULT		0	0	no_evidence		-
0040300D	PanelTy::CreateBut	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403012	thunk_FUN_00647d50	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403021	thunk_FUN_00580780	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040302B	thunk_FUN_0062e440	parameter	1	param_2	/undefined2	Stack[0x8]:2	DEFAULT		0	0	no_evidence		-
0040302B	thunk_FUN_0062e440	parameter	2	param_3	/undefined2	Stack[0xc]:2	DEFAULT		0	0	no_evidence		-
0040302B	thunk_FUN_0062e440	parameter	3	param_4	/undefined2	Stack[0x10]:2	DEFAULT		0	0	no_evidence		-
0040302B	thunk_FUN_0062e440	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040303A	thunk_FUN_004de0d0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040303F	FSGSTy::OutTRGlProc	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403049	STDestC::sub_006024B0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040304E	STGroupBoatC::GrpMove	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403053	thunk_FUN_00680bd0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403058	CursorClassTy::sub_0054B540	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040305D	thunk_FUN_005ff150	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403062	CPanelTy::PaintTV	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403067	thunk_FUN_006a34e0	parameter	8	param_9	/undefined4	Stack[0x24]:4	DEFAULT		0	0	no_evidence		-
00403067	thunk_FUN_006a34e0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403076	thunk_FUN_004b71f0	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0040307B	thunk_FUN_0042aac0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403080	AiTactClassTy::thunk_FUN_0068e730	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403085	thunk_FUN_00577690	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040308A	thunk_FUN_006a2e50	parameter	4	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
0040308A	thunk_FUN_006a2e50	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040308F	thunk_FUN_006823a0	parameter	1	param_2	/undefined2	Stack[0x8]:2	DEFAULT		0	0	no_evidence		-
0040309E	thunk_FUN_005ef470	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004030A3	thunk_FUN_0057b670	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004030A8	thunk_FUN_0055c260	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004030B7	STAllPlayersC::RegisterMine	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004030BC	STT3DSprC::ShowCurFase	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004030C1	STGroupC::thunk_FUN_00424510	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
004030C1	STGroupC::thunk_FUN_00424510	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
004030D0	thunk_FUN_00621430	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
004030D0	thunk_FUN_00621430	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
004030D0	thunk_FUN_00621430	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
004030E4	thunk_FUN_00490f60	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004030E9	thunk_FUN_004e4440	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
004030E9	thunk_FUN_004e4440	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004030EE	thunk_FUN_004d86a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004030F8	SIDTy::CreateCtrls	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004030FD	thunk_FUN_0052a080	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403102	thunk_FUN_004d0fa0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403111	HelpPanelTy::InitHelpPanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040311B	CPanelTy::OutText	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0040311B	CPanelTy::OutText	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403120	thunk_FUN_00521cf0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040312A	thunk_FUN_004de300	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040312F	thunk_FUN_005823b0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403134	ComboTy::DoneCombo	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403139	thunk_FUN_00650ad0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403148	thunk_FUN_006728f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040314D	thunk_FUN_00417830	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403152	CPanelTy::OutText	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00403152	CPanelTy::OutText	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403157	STBoatC::ChangeActivity	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040315C	thunk_FUN_004d9790	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403170	thunk_FUN_005f3530	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0040317F	STAllPlayersC::ActivateTV	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403189	thunk_FUN_0058d080	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040318E	thunk_FUN_0062f080	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0040318E	thunk_FUN_0062f080	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0040318E	thunk_FUN_0062f080	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403193	thunk_FUN_00617aa0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403198	thunk_FUN_00681ad0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040319D	thunk_FUN_00639500	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0040319D	thunk_FUN_00639500	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031A2	SettMapSTy::SetListCtrls	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031A7	thunk_FUN_005ef6c0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031AC	thunk_FUN_004dd880	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031B1	thunk_FUN_004aa450	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031C0	thunk_FUN_0063f340	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031CA	IntercomPanelTy::PreInitIntercomPanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031CF	thunk_FUN_004df100	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031D9	thunk_FUN_004cf3e0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031E3	thunk_FUN_00416270	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031E8	thunk_FUN_00423d80	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031ED	thunk_FUN_0064feb0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031F2	thunk_FUN_005ecfe0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004031F7	PrividerTy::DeleteCtrls	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004031FC	thunk_FUN_00681400	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403201	thunk_FUN_005f0150	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040320B	thunk_FUN_004e1e30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403210	thunk_FUN_004d08e0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403215	CPanelTy::PaintMap	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040321F	STGameObjC::ResetSelfCheckFlag	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403229	DibPut	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403238	thunk_FUN_004cdeb0	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00403238	thunk_FUN_004cdeb0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403242	PlayPanelTy::PaintPlayPanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403247	thunk_FUN_005f4a30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403251	STGroupBoatC::DistributeDock	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403256	thunk_FUN_004dc660	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040325B	thunk_FUN_006834f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403260	thunk_FUN_006036a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403265	thunk_FUN_005f23d0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040326A	CPanelTy::PaintNewDeep	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403274	STTmMineC::LoadImagSpr	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403283	thunk_FUN_00489950	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403288	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_004248D0::thunk_FUN_00427bb0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040328D	thunk_FUN_00681f70	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403297	TLOBaseTy::sub_00417D30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040329C	thunk_FUN_00568bc0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032A1	TLOBldMark::sub_004C61E0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004032B0	thunk_FUN_0067f420	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032BA	STFishC::sub_0057BF20	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032BF	SettMapMTy::DeleteCtrls	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032C4	thunk_FUN_005672e0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032C9	STPlaySystemC::Life	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004032D3	FSGSTy::PswCtrls	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032DD	thunk_FUN_004e8e50	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032E2	thunk_FUN_004e4520	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004032EC	thunk_FUN_00650a20	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004032F1	thunk_FUN_004f91a0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004032F6	thunk_FUN_004d7f70	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040330A	StartSystemTy::GetIP	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040330F	thunk_FUN_004d01f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403319	thunk_FUN_0067f7d0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040331E	STGroupBoatC::sub_004A7E30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403323	thunk_FUN_00627250	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403328	thunk_FUN_005fe280	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040332D	thunk_FUN_0055d500	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0040332D	thunk_FUN_0055d500	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0040332D	thunk_FUN_0055d500	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403337	thunk_FUN_0069c670	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040333C	STBoatC::RestoreBoatData	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403346	thunk_FUN_00680890	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040334B	FSGSTy::PaintLogLogin	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403350	thunk_FUN_005547d0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040335A	thunk_FUN_0052a4d0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403364	thunk_FUN_004d8110	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00403364	thunk_FUN_004d8110	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00403369	thunk_FUN_00627280	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040336E	thunk_FUN_005f0280	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00403373	PanelTy::PaintBut	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
