apply	address	old_name	qualified_name	owner	method	suggested_calling_convention	calling_convention_evidence	source_file	source_line	confidence	reason
0	0052F900	OptPanelTy::ShiftControls	OptPanelTy::ShiftControls	OptPanelTy	ShiftControls	__thiscall	0052F906: MOV EDX,ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	0052FB00	OptPanelTy::SetOptControls	OptPanelTy::SetOptControls	OptPanelTy	SetOptControls	__thiscall	0052FB14: MOV dword ptr [EBP + -0x24],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	005325B0	OptPanelTy::PrepAsses	OptPanelTy::PrepAsses	OptPanelTy	PrepAsses	__thiscall	005325B9: MOV EDX,dword ptr [ECX + 0x1b5]	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	00532A80	OptPanelTy::PrepMissObj	OptPanelTy::PrepMissObj	OptPanelTy	PrepMissObj	__thiscall	00532A8C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	00532D50	OptPanelTy::PrepFiles	OptPanelTy::PrepFiles	OptPanelTy	PrepFiles	__thiscall	00532D64: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	00533470	OptPanelTy::CheckFiles	OptPanelTy::CheckFiles	OptPanelTy	CheckFiles	__thiscall	0053347D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	00533880	OptPanelTy::Question	OptPanelTy::Question	OptPanelTy	Question	__thiscall	00533886: CMP word ptr [ECX + 0x172],0x2	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	00533A10	OptPanelTy::Notification	OptPanelTy::Notification	OptPanelTy	Notification	__thiscall	00533A1B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	00533D10	OptPanelTy::GetMessage	OptPanelTy::GetMessage	OptPanelTy	GetMessage	__thiscall	00533D20: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	005380E0	OptPanelTy::UpdateObjectives	OptPanelTy::UpdateObjectives	OptPanelTy	UpdateObjectives	__thiscall	005380EB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\optpanel.cpp		medium	unique_method_and_source
0	005381B0	PanelTy::InitPanel	PanelTy::InitPanel	PanelTy	InitPanel	__thiscall	005381BD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	00538390	PanelTy::DonePanel	PanelTy::DonePanel	PanelTy	DonePanel	__thiscall	0053839C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	005384A0	PanelTy::GetMessage	PanelTy::GetMessage	PanelTy	GetMessage	__thiscall	005384A7: MOV ESI,ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	005385C0	UPanelTy::OutProc	UPanelTy::OutProc	UPanelTy	OutProc	__thiscall	005385D8: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	00538690	PanelTy::CreateBut	PanelTy::CreateBut	PanelTy	CreateBut	__thiscall	005386A0: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	005389E0	PanelTy::PaintBut	PanelTy::PaintBut	PanelTy	PaintBut	__thiscall	005389F2: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	00538BA0	PanelTy::PaintTxtBut	PanelTy::PaintTxtBut	PanelTy	PaintTxtBut	__thiscall	00538BB4: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	00538DB0	PanelTy::PaintIBut	PanelTy::PaintIBut	PanelTy	PaintIBut	__thiscall	00538DC4: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	00538FC0	PanelTy::PaintLBut	PanelTy::PaintLBut	PanelTy	PaintLBut	__thiscall	00538FD4: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\panel.cpp		medium	unique_method_and_source
0	00539280	PausePanelTy::InitPausePanel	PausePanelTy::InitPausePanel	PausePanelTy	InitPausePanel	__thiscall	0053928B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\pause.cpp		medium	unique_method_and_source
0	00539490	PausePanelTy::DonePausePanel	PausePanelTy::DonePausePanel	PausePanelTy	DonePausePanel	__thiscall	0053949B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\pause.cpp		medium	unique_method_and_source
0	005395B0	PausePanelTy::SwitchPausePanel	PausePanelTy::SwitchPausePanel	PausePanelTy	SwitchPausePanel	__thiscall	005395BC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\pause.cpp		medium	unique_method_and_source
0	005396E0	PausePanelTy::ShiftControls	PausePanelTy::ShiftControls	PausePanelTy	ShiftControls	__thiscall	005396E6: MOV EDX,ECX	E:\\__titans\\Andrey\\pause.cpp		medium	unique_method_and_source
0	005397F0	PausePanelTy::GetMessage	PausePanelTy::GetMessage	PausePanelTy	GetMessage	__thiscall	005397FC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\pause.cpp		medium	unique_method_and_source
0	00539B90	PlayPanelTy::InitPlayPanel	PlayPanelTy::InitPlayPanel	PlayPanelTy	InitPlayPanel	__thiscall	00539B9B: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053A380	PlayPanelTy::DonePlayPanel	PlayPanelTy::DonePlayPanel	PlayPanelTy	DonePlayPanel	__thiscall	0053A38D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053A6B0	PlayPanelTy::SwitchOptPanel	PlayPanelTy::SwitchOptPanel	PlayPanelTy	SwitchOptPanel	__thiscall	0053A6BC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053A820	PlayPanelTy::SetPanel	PlayPanelTy::SetPanel	PlayPanelTy	SetPanel	__thiscall	0053A826: MOV AL,byte ptr [ECX + 0x180]	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053AA50	PlayPanelTy::ShiftControls	PlayPanelTy::ShiftControls	PlayPanelTy	ShiftControls	__thiscall	0053AA56: MOV EDX,ECX	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053AC00	PlayPanelTy::PaintPlayPanel	PlayPanelTy::PaintPlayPanel	PlayPanelTy	PaintPlayPanel	__thiscall	0053AC0D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053AFB0	PlayPanelTy::GetMessage	PlayPanelTy::GetMessage	PlayPanelTy	GetMessage	__thiscall	0053AFBD: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\playpan.cpp		medium	unique_method_and_source
0	0053C120	ResearchPanelTy::InitResearchPanel	ResearchPanelTy::InitResearchPanel	ResearchPanelTy	InitResearchPanel	__thiscall	0053C12B: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\research.cpp		medium	unique_method_and_source
0	0053C500	ResearchPanelTy::Update	ResearchPanelTy::Update	ResearchPanelTy	Update	__thiscall	0053C50B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\research.cpp		medium	unique_method_and_source
0	0053C820	ResearchPanelTy::PaintUpdBut	ResearchPanelTy::PaintUpdBut	ResearchPanelTy	PaintUpdBut	__thiscall	0053C828: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\research.cpp		medium	unique_method_and_source
0	0053CA80	ResearchPanelTy::GetMessage	ResearchPanelTy::GetMessage	ResearchPanelTy	GetMessage	__thiscall	0053CA8D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\research.cpp		medium	unique_method_and_source
0	0053CEF0	SAMPanelTy::InitSAMPanel	SAMPanelTy::InitSAMPanel	SAMPanelTy	InitSAMPanel	__thiscall	0053CEFD: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\setamine.cpp		medium	unique_method_and_source
0	0053D1A0	SAMPanelTy::DoneSAMPanel	SAMPanelTy::DoneSAMPanel	SAMPanelTy	DoneSAMPanel	__thiscall	0053D1AD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\setamine.cpp		medium	unique_method_and_source
0	0053D290	SAMPanelTy::ShiftControls	SAMPanelTy::ShiftControls	SAMPanelTy	ShiftControls	__thiscall	0053D298: MOV ESI,ECX	E:\\__titans\\Andrey\\setamine.cpp		medium	unique_method_and_source
0	0053D3B0	SAMPanelTy::Update	SAMPanelTy::Update	SAMPanelTy	Update	__thiscall	0053D3BD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\setamine.cpp		medium	unique_method_and_source
0	0053D4D0	SAMPanelTy::GetMessage	SAMPanelTy::GetMessage	SAMPanelTy	GetMessage	__thiscall	0053D4DD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Andrey\\setamine.cpp		medium	unique_method_and_source
0	0053D7A0	UPanelTy::PaintBut	UPanelTy::PaintBut	UPanelTy	PaintBut	__thiscall	0053D7AA: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053D920	UPanelTy::PaintTxtBut	UPanelTy::PaintTxtBut	UPanelTy	PaintTxtBut	__thiscall	0053D92B: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053DAF0	UPanelTy::PaintIBut	UPanelTy::PaintIBut	UPanelTy	PaintIBut	__thiscall	0053DAFB: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053DCC0	UPanelTy::PaintLBut	UPanelTy::PaintLBut	UPanelTy	PaintLBut	__thiscall	0053DCCB: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053DEA0	UPanelTy::CreateBut	UPanelTy::CreateBut	UPanelTy	CreateBut	__thiscall	0053DEB0: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053E1C0	UPanelTy::CreateTab	UPanelTy::CreateTab	UPanelTy	CreateTab	__thiscall	0053E1D0: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053E3F0	SpecPanelTy::InitPanel	SpecPanelTy::InitPanel	SpecPanelTy	InitPanel	__thiscall	0053E3FE: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053E640	SpecPanelTy::DonePanel	SpecPanelTy::DonePanel	SpecPanelTy	DonePanel	__thiscall	0053E64B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053E760	SpecPanelTy::SwitchPanel	SpecPanelTy::SwitchPanel	SpecPanelTy	SwitchPanel	__thiscall	0053E76C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053E920	SpecPanelTy::SetPanel	SpecPanelTy::SetPanel	SpecPanelTy	SetPanel	__thiscall	0053E926: MOV AL,byte ptr [ECX + 0x184]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053EA50	SpecPanelTy::ShiftControls	SpecPanelTy::ShiftControls	SpecPanelTy	ShiftControls	__thiscall	0053EA56: MOV EDX,ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053EB70	SpecPanelTy::GetMessage	SpecPanelTy::GetMessage	SpecPanelTy	GetMessage	__thiscall	0053EB7D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053EE30	ProdPanelTy::PreInitProdPanel	ProdPanelTy::PreInitProdPanel	ProdPanelTy	PreInitProdPanel	__thiscall	0053EE3B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053EF20	ProdPanelTy::InitProdPanel	ProdPanelTy::InitProdPanel	ProdPanelTy	InitProdPanel	__thiscall	0053EF2E: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053F220	ProdPanelTy::DoneProdPanel	ProdPanelTy::DoneProdPanel	ProdPanelTy	DoneProdPanel	__thiscall	0053F22E: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053F3A0	ProdPanelTy::SwitchPanel	ProdPanelTy::SwitchPanel	ProdPanelTy	SwitchPanel	__thiscall	0053F3AC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053F650	ProdPanelTy::SetPanel	ProdPanelTy::SetPanel	ProdPanelTy	SetPanel	__thiscall	0053F656: MOV AL,byte ptr [ECX + 0x194]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053F780	ProdPanelTy::ShiftControls	ProdPanelTy::ShiftControls	ProdPanelTy	ShiftControls	__thiscall	0053F786: MOV EDX,ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053F940	ProdPanelTy::CreateSlider	ProdPanelTy::CreateSlider	ProdPanelTy	CreateSlider	__thiscall	0053F950: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053FCD0	ProdPanelTy::PaintTab	ProdPanelTy::PaintTab	ProdPanelTy	PaintTab	__thiscall	0053FCDB: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	0053FEE0	ProdPanelTy::PaintTab	ProdPanelTy::PaintTab	ProdPanelTy	PaintTab	__thiscall	0053FEEB: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	005400F0	ProdPanelTy::GetMessage	ProdPanelTy::GetMessage	ProdPanelTy	GetMessage	__thiscall	005400FC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\specpan.cpp		medium	unique_method_and_source
0	00540890	StartServTy::WrTextDDX	StartServTy::WrTextDDX	StartServTy	WrTextDDX	__thiscall	005408AA: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Andrey\\support.cpp		medium	unique_method_and_source
0	00540A60	StartServTy::WrSarrDDX	StartServTy::WrSarrDDX	StartServTy	WrSarrDDX	__thiscall	00540A7A: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Andrey\\support.cpp		medium	unique_method_and_source
0	005424A0	InterSystemC::CreateInterfObjects	InterSystemC::CreateInterfObjects	InterSystemC	CreateInterfObjects	__thiscall	005424B0: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\tintersys.cpp		medium	unique_method_and_source
0	00542F40	InterSystemC::GetMessage	InterSystemC::GetMessage	InterSystemC	GetMessage	__thiscall	00542F4D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\tintersys.cpp		medium	unique_method_and_source
0	00543600	CursorClassTy::InitCursor	CursorClassTy::InitCursor	CursorClassTy	InitCursor	__thiscall	0054360C: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00543830	CursorClassTy::DoneCursor	CursorClassTy::DoneCursor	CursorClassTy	DoneCursor	__thiscall	0054383D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00543990	CursorClassTy::ReInitCursorSpr	CursorClassTy::ReInitCursorSpr	CursorClassTy	ReInitCursorSpr	__thiscall	0054399C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00543AD0	CursorClassTy::SetImages	CursorClassTy::SetImages	CursorClassTy	SetImages	__thiscall	00543ADD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00543C90	CursorClassTy::DrawSprite	CursorClassTy::DrawSprite	CursorClassTy	DrawSprite	__thiscall	00543C97: MOV ESI,ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00543FA0	CursorClassTy::CursDrawInit	CursorClassTy::CursDrawInit	CursorClassTy	CursDrawInit	__thiscall	00543FAB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	005441A0	CursorClassTy::AddSysAcc	CursorClassTy::AddSysAcc	CursorClassTy	AddSysAcc	__thiscall	005441AF: MOV dword ptr [EBP + -0x24],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00544460	CursorClassTy::DelSysAcc	CursorClassTy::DelSysAcc	CursorClassTy	DelSysAcc	__thiscall	0054446F: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	005446C0	CursorClassTy::AddOpticAcc	CursorClassTy::AddOpticAcc	CursorClassTy	AddOpticAcc	__thiscall	005446CF: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00544800	CursorClassTy::DelOpticAcc	CursorClassTy::DelOpticAcc	CursorClassTy	DelOpticAcc	__thiscall	0054480F: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	005449B0	CursorClassTy::GetMessage	CursorClassTy::GetMessage	CursorClassTy	GetMessage	__thiscall	005449BB: MOV dword ptr [EBP + -0x40],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	00548C40	CursorClassTy::TakeCmdToRun	CursorClassTy::TakeCmdToRun	CursorClassTy	TakeCmdToRun	__thiscall	00548C50: MOV dword ptr [EBP + 0xfffffee0],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	0054AEE0	CursorClassTy::GCGameState	CursorClassTy::GCGameState	CursorClassTy	GCGameState	__thiscall	0054AEF0: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
0	0054BE70	CPanelTy::OutProc	CPanelTy::OutProc	CPanelTy	OutProc	__thiscall	0054BE88: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Andrey\\to_cursor.cpp		medium	unique_method_and_source
