function_address	function_name	call_address	slot_offset	stack_parameter_count	last_ecx_assignment	receiver_register	exact_unadjusted_receiver	physical_vtable_paths	receiver_paths	physical_owners	caller_owner	machine_return	classification
00645F10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::sub_00645F10	00646048	8	5	DWORD PTR [0X00802A38]	ECX	1	/SubmarineTitans/Recovered/VTables/STPlaySystemCVTable	/STPlaySystemC	/STPlaySystemC		/undefined4	physical_vtable
006473E0	FUN_006473e0	00647469	8	5	DWORD PTR [0X00802A38]	ECX	1	/SubmarineTitans/Recovered/VTables/STPlaySystemCVTable	/STPlaySystemC	/STPlaySystemC		/void	physical_vtable
00648030	AiBossClassTy::GetMessage	006481BC	0	1	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/AiPlrClassTyVTable	/AiPlrClassTy | /SubmarineTitans/Recovered/STMessage	/AiPlrClassTy	AiBossClassTy		physical_vtable
00648DD0	FUN_00648dd0	00648E2B	0	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiPlrClassTyVTable	/AiPlrClassTy | /SubmarineTitans/Recovered/STMessage	/AiPlrClassTy		/void	physical_vtable
0064A970	FUN_0064a970	0064AAEF	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064AAF9	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064ABE6	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064ABF1	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064ACD7	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064ACE0	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064ADDF	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064AE69	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064AE72	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064AEFE	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064AF38	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064AFB6	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B020	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B03C	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B09B	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B0A5	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B1C4	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B1D4	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B2BE	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B2C7	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B3F9	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B404	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B4AA	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B4B5	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B65E	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B672	4	1	ESI	ESI	1					/double	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B738	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B741	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B837	4	1	ESI	ESI	1					/void	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B855	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B8F6	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B910	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B9D3	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064B9DC	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BA79	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BAF0	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BB6F	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BB7A	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BC5A	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BCDC	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BD77	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BE12	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BF06	4	1	ESI	ESI	1					/float	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BF60	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064BFBF	8	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064C11C	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064A970	FUN_0064a970	0064C1F4	0	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
0064CD80	AiEventClassTy::InitData	0064CE1F	24	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
0064DD70	FUN_0064dd70	0064DD7C	320	2	DWORD PTR [EBP + 0X10]	ECX	1					/undefined4	unresolved_object_dispatch
00652810	AiEventClassTy::GetMessage	0065285D	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00652FD4	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065313E	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065321C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006533B3	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653438	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006534B8	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653558	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006535F4	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006536D5	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653770	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653801	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006538A8	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653948	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653A04	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653ADD	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653B75	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653C37	48	3	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable		/AiEventClassTy	AiEventClassTy		physical_vtable
00652810	AiEventClassTy::GetMessage	00653C7B	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653D11	48	3	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable		/AiEventClassTy	AiEventClassTy		physical_vtable
00652810	AiEventClassTy::GetMessage	00653D4F	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653E0F	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653E9C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653F34	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00653FFA	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065407A	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065411C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065427A	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00654323	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006543B9	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00654448	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006544F2	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065457C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065460B	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00654727	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006547F7	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065489E	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00654922	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006549F5	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065536C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065588E	112	1	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STFishCVTable	/SubmarineTitans/Recovered/DArrayTy	/STFishC	AiEventClassTy		physical_vtable
00652810	AiEventClassTy::GetMessage	006558B1	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00655A20	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00655AF7	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00655C27	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00655CF1	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006561E4	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006562B5	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656379	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065643D	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006564BD	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065653D	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006565AF	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656621	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006566DD	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065675D	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006567E4	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656856	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656909	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006569AE	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656A74	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656B68	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656C5C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656D50	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656E15	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656EFD	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00656FFE	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657096	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657167	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657238	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065733A	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006573DC	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065747E	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006575B3	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657684	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006577EB	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	0065793B	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657A7E	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657C0B	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657D0C	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657E16	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00657F59	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006580AB	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006581B4	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	006582F0	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00658453	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
00652810	AiEventClassTy::GetMessage	00658580	24	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AiEventClassTyVTable	/AiEventClassTy	/AiEventClassTy	AiEventClassTy	/undefined4	physical_vtable
