apply	address	function	current_signature	current_calling_convention	signature_source	calls	direct_calls	thunk_calls	ecx_pointer_setup	ecx_scalar_setup	ecx_live_prior	ecx_unknown	caller_cleanup_calls	caller_cleanup_bytes	callee_ret_pop_bytes	expected_stack_bytes	incoming_ecx_used	exact_stack_argument_calls	classification	suggested_calling_convention	confidence	reason	error
0	00402275	thunk_FUN_00614950	undefined4 * __thiscall thunk_FUN_00614950(void * this, int * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004022A2	thunk_FUN_00647ca0	undefined4 __thiscall thunk_FUN_00647ca0(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004022D4	thunk_FUN_004ac700	int __thiscall thunk_FUN_004ac700(void * this, char param_1)	__thiscall	ANALYSIS	17	17	0	16	0	0	1	0			4	0	16	thiscall_supported	__thiscall	high	16 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402315	thunk_FUN_006443c0	undefined __thiscall thunk_FUN_006443c0(void * this, short * param_1, short * param_2, short * param_3)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			12	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402347	thunk_FUN_0062ab10	undefined4 __thiscall thunk_FUN_0062ab10(void * this, int param_1, int param_2, int param_3, int param_4, int param_5, int param_6)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			24	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004023C4	thunk_FUN_004ad380	void __thiscall thunk_FUN_004ad380(void * this, uint param_1, uint param_2)	__thiscall	ANALYSIS	7	7	0	7	0	0	0	0			8	0	7	thiscall_supported	__thiscall	high	7 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004023C9	thunk_FUN_0063c510	int __thiscall thunk_FUN_0063c510(void * this, int param_1)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			4	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004023D3	thunk_FUN_00695cd0	undefined __thiscall thunk_FUN_00695cd0(void * this, uint param_1, int param_2, int param_3)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			12	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402400	thunk_FUN_00661790	undefined __thiscall thunk_FUN_00661790(void * this, undefined4 param_1, int param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402423	thunk_FUN_00423220	int __thiscall thunk_FUN_00423220(void * this, int * param_1, int param_2)	__thiscall	ANALYSIS	3	3	0	2	1	0	0	0			8	0	3	ambiguous		review	calls=3, pointer_ecx=2, live_ecx=0, no_ecx=0, expected_stack=8, incoming_ecx_used=false, exact_stack_calls=3	-
0	00402455	sub_00415B30	int __thiscall sub_00415B30(void * this, short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, byte param_7)	__thiscall	ANALYSIS	45	45	0	45	0	0	0	0			28	0	45	thiscall_supported	__thiscall	high	45 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0040245F	thunk_FUN_004e91e0	int __thiscall thunk_FUN_004e91e0(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	3	3	0	3	0	0	0	0			4	0	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402464	thunk_FUN_00678e00	int __thiscall thunk_FUN_00678e00(void * this, byte * param_1)	__thiscall	ANALYSIS	4	4	0	2	0	2	0	0			4	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402527	thunk_FUN_0062d120	undefined4 __thiscall thunk_FUN_0062d120(void * this, int param_1, int param_2, int param_3, int param_4, int param_5, uint param_6, int param_7)	__thiscall	ANALYSIS	2	2	0	1	0	0	1	0			28	0	2	ambiguous		review	calls=2, pointer_ecx=1, live_ecx=0, no_ecx=1, expected_stack=28, incoming_ecx_used=false, exact_stack_calls=2	-
0	0040253B	thunk_FUN_004cfbe0	undefined __thiscall thunk_FUN_004cfbe0(void * this, Global_sub_004CFBE0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			16	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402563	thunk_FUN_005b6450	void __thiscall thunk_FUN_005b6450(void * this, STMessage * param_1)	__thiscall	ANALYSIS	9	9	0	9	0	0	0	0			4	0	9	thiscall_supported	__thiscall	high	9 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402581	thunk_FUN_004e2190	undefined4 __thiscall thunk_FUN_004e2190(void * this, int * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	0040259F	thunk_FUN_0048d650	int __thiscall thunk_FUN_0048d650(void * this, STFishC * param_1)	__thiscall	ANALYSIS	4	4	0	4	0	0	0	0			4	0	4	thiscall_supported	__thiscall	high	4 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004025A4	thunk_FUN_0063e700	int __thiscall thunk_FUN_0063e700(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			12	0	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004025BD	thunk_FUN_0055bd40	CFsgsConnection * __thiscall thunk_FUN_0055bd40(void * this, byte param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004025D6	thunk_FUN_004dea90	undefined __thiscall thunk_FUN_004dea90(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, int * param_3, int * param_4)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			16	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004025EF	thunk_FUN_0054eb20	undefined4 __thiscall thunk_FUN_0054eb20(void * this, uint * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402617	thunk_FUN_00571e40	undefined4 __thiscall thunk_FUN_00571e40(void * this, LPDWORD lpcbData)	__thiscall	ANALYSIS	1	1	0	0	1	0	0	0			4	0	1	ecx_is_not_receiver_candidate		review	1 callsites place an immediate/zero value in ECX	-
0	0040268A	thunk_FUN_004b6e30	undefined4 __thiscall thunk_FUN_004b6e30(void * this, int param_1, Global_sub_004B6E30_param_2Enum param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004026A3	thunk_FUN_006961b0	int __thiscall thunk_FUN_006961b0(void * this, uint param_1, uint param_2, int param_3, int param_4)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			16	0	1	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004026C6	thunk_FUN_005ff3a0	int __thiscall thunk_FUN_005ff3a0(void * this, uint * param_1, short * param_2, short * param_3)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			12	0	1	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004026D5	thunk_FUN_00693cb0	void __thiscall thunk_FUN_00693cb0(void * this, int param_1)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			4	0	1	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004026E9	thunk_FUN_006301b0	int __thiscall thunk_FUN_006301b0(void * this, RecoveredRecordView_0062FCA0_4CB838FB * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004026F8	thunk_FUN_00692530	undefined4 __thiscall thunk_FUN_00692530(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			12	0	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402702	thunk_FUN_006729b0	void __thiscall thunk_FUN_006729b0(void * this, byte param_1)	__thiscall	ANALYSIS	2	2	0	0	0	0	2	0			4	0	2	ambiguous		review	calls=2, pointer_ecx=0, live_ecx=0, no_ecx=2, expected_stack=4, incoming_ecx_used=false, exact_stack_calls=2	-
0	00402707	thunk_FUN_006404b0	undefined __thiscall thunk_FUN_006404b0(void * this, int param_1, int param_2, uint param_3)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			12	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402711	thunk_FUN_0063d100	undefined __thiscall thunk_FUN_0063d100(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402743	thunk_FUN_004b7d50	bool __thiscall thunk_FUN_004b7d50(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	10	10	0	5	0	0	5	0			4	0	10	thiscall_supported	__thiscall	high	5 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402757	thunk_FUN_005f0470	undefined4 __thiscall thunk_FUN_005f0470(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0040278E	thunk_FUN_0041d900	void __thiscall thunk_FUN_0041d900(void * this, short param_1, short param_2, short param_3)	__thiscall	ANALYSIS	3	3	0	3	0	0	0	0			12	0	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004027D4	thunk_FUN_006173a0	int __thiscall thunk_FUN_006173a0(void * this, int param_1, int * param_2, int * param_3, int * param_4)	__thiscall	ANALYSIS	8	8	0	8	0	0	0	0			16	0	8	thiscall_supported	__thiscall	high	8 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004027E8	thunk_FUN_0060bcb0	void __thiscall thunk_FUN_0060bcb0(void * this, int param_1)	__thiscall	ANALYSIS	3	3	0	1	0	2	0	0			4	0	2	possible_preserved_this	__thiscall	review	2 callsites carry a live prior ECX value; 0 callers have the same recovered owner	-
0	004027ED	thunk_FUN_0063c170	uint __thiscall thunk_FUN_0063c170(void * this, int param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	0040281A	thunk_FUN_0041cff0	undefined __thiscall thunk_FUN_0041cff0(void * this, int param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402824	thunk_FUN_00607a60	int __thiscall thunk_FUN_00607a60(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			12	0	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402856	thunk_FUN_006a0ae0	void __thiscall thunk_FUN_006a0ae0(void * this, int param_1, int param_2, undefined4 param_3, int param_4, uint param_5)	__thiscall	ANALYSIS	12	12	0	12	0	0	0	0			20	0	10	thiscall_supported	__thiscall	high	12 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0040285B	thunk_FUN_0063e9c0	void __thiscall thunk_FUN_0063e9c0(void * this, int param_1)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			4	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0040288D	thunk_FUN_004cfde0	undefined __thiscall thunk_FUN_004cfde0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, uint param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			16	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402892	thunk_FUN_00493110	undefined __thiscall thunk_FUN_00493110(void * this, RecoveredRecordView_00493110_4613DF4C * param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004028AB	thunk_FUN_004deeb0	undefined __thiscall thunk_FUN_004deeb0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			16	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004028CE	thunk_FUN_005fff60	undefined4 __thiscall thunk_FUN_005fff60(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004028D3	thunk_FUN_00608b50	int __thiscall thunk_FUN_00608b50(void * this, uint param_1, uint * param_2, uint param_3, undefined4 param_4, undefined4 param_5, int param_6, undefined4 param_7, undefined4 param_8, undefined1 param_9)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			36	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402900	thunk_FUN_00614ee0	int __thiscall thunk_FUN_00614ee0(void * this, int param_1, int param_2, int param_3, int param_4)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			16	0	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	0040295F	thunk_FUN_00417a20	undefined4 __thiscall thunk_FUN_00417a20(void * this, short param_1, short param_2, short param_3, int param_4)	__thiscall	ANALYSIS	16	16	0	16	0	0	0	0			16	0	16	thiscall_supported	__thiscall	high	16 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402982	thunk_FUN_004ad460	undefined __thiscall thunk_FUN_004ad460(void * this, int param_1)	__thiscall	ANALYSIS	41	41	0	40	0	0	1	0			4	0	41	thiscall_supported	__thiscall	high	40 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0040298C	thunk_FUN_006473e0	void __thiscall thunk_FUN_006473e0(void * this, undefined4 param_1)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			4	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004029BE	thunk_FUN_00660420	undefined4 __thiscall thunk_FUN_00660420(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004029C3	thunk_FUN_005ec4a0	int __thiscall thunk_FUN_005ec4a0(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004029DC	thunk_FUN_0062e610	uint __thiscall thunk_FUN_0062e610(void * this, int param_1, int * param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	004029E1	thunk_FUN_004dd6c0	undefined4 __thiscall thunk_FUN_004dd6c0(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402A13	thunk_FUN_0053f510	void __thiscall thunk_FUN_0053f510(void * this, uint param_1, uint param_2)	__thiscall	ANALYSIS	4	4	0	4	0	0	0	0			8	0	4	thiscall_supported	__thiscall	high	4 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402A18	thunk_FUN_0067b210	undefined __thiscall thunk_FUN_0067b210(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402A4F	thunk_FUN_00615430	undefined4 __thiscall thunk_FUN_00615430(void * this, int param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, undefined4 * param_10)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			40	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402A68	thunk_FUN_0067b1a0	int __thiscall thunk_FUN_0067b1a0(void * this, int param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402A6D	thunk_FUN_00492510	void __thiscall thunk_FUN_00492510(void * this, int param_1)	__thiscall	ANALYSIS	3	3	0	3	0	0	0	0			4	0	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402ABD	thunk_FUN_0060ca40	void __thiscall thunk_FUN_0060ca40(void * this, int param_1)	__thiscall	ANALYSIS	4	4	0	4	0	0	0	0			4	0	4	thiscall_supported	__thiscall	high	4 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402AC7	thunk_FUN_00639bf0	void __thiscall thunk_FUN_00639bf0(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402AD6	thunk_FUN_004cd3e0	undefined4 __thiscall thunk_FUN_004cd3e0(void * this, uint param_1, undefined4 param_2)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			8	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402B2B	thunk_FUN_00608e90	int __thiscall thunk_FUN_00608e90(void * this, STMessage * message)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00402B4E	thunk_FUN_004ddb30	undefined4 __thiscall thunk_FUN_004ddb30(void * this, int param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402B5D	thunk_FUN_00417a00	void __thiscall thunk_FUN_00417a00(void * this, byte param_1)	__thiscall	ANALYSIS	6	6	0	6	0	0	0	0			4	0	6	thiscall_supported	__thiscall	high	6 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402B6C	thunk_FUN_004e16d0	undefined4 __thiscall thunk_FUN_004e16d0(void * this, int param_1)	__thiscall	ANALYSIS	7	7	0	7	0	0	0	0			4	0	7	thiscall_supported	__thiscall	high	7 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402B8A	thunk_FUN_004b9bb0	undefined4 __thiscall thunk_FUN_004b9bb0(void * this, int param_1, ushort param_2, undefined2 param_3)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			12	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402B99	thunk_FUN_0056abc0	undefined __thiscall thunk_FUN_0056abc0(void * this, char * param_1)	__thiscall	ANALYSIS	1	1	0	0	1	0	0	0			4	0	1	ecx_is_not_receiver_candidate		review	1 callsites place an immediate/zero value in ECX	-
0	00402BDF	thunk_FUN_004ad150	void __thiscall thunk_FUN_004ad150(void * this, char param_1)	__thiscall	ANALYSIS	3	3	0	3	0	0	0	0			4	0	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402BE9	thunk_FUN_0041c6e0	undefined __thiscall thunk_FUN_0041c6e0(void * this, undefined * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402BEE	thunk_FUN_0068e140	uint __thiscall thunk_FUN_0068e140(void * this, int param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402C3E	thunk_FUN_00604fc0	undefined4 __thiscall thunk_FUN_00604fc0(void * this, RecoveredRecordView_00604A90_D1F27465 * param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402CBB	thunk_FUN_006264d0	undefined4 __thiscall thunk_FUN_006264d0(void * this, int * param_1, int param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402CCA	thunk_FUN_004e1690	int __thiscall thunk_FUN_004e1690(void * this, int param_1)	__thiscall	ANALYSIS	7	7	0	6	0	0	1	0			4	0	7	thiscall_supported	__thiscall	high	6 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402D10	thunk_FUN_004e3800	int __thiscall thunk_FUN_004e3800(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402D15	thunk_FUN_004e4e90	undefined4 __thiscall thunk_FUN_004e4e90(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402D1F	thunk_FUN_005f00b0	undefined __thiscall thunk_FUN_005f00b0(void * this, RecoveredRecord_005F00B0_88BE3B54 * param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00402D51	thunk_FUN_0061d080	undefined __thiscall thunk_FUN_0061d080(void * this, undefined4 param_1, ushort param_2)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			8	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
0	00402D60	thunk_FUN_004e1fb0	int __thiscall thunk_FUN_004e1fb0(void * this, int param_1, uint param_2)	__thiscall	ANALYSIS	2	2	0	2	0	0	0	0			8	0	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00402E0A	thunk_FUN_00630000	undefined __thiscall thunk_FUN_00630000(void * this, int param_1)	__thiscall	ANALYSIS	1	1	0	1	0	0	0	0			4	0	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite	-
