apply	kind	function_address	expected_function	expected_signature	stack_offset	length	proposed_name	expected_overlaps	site	reason	evidence
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F680		0055F680	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F69F		0055F69F	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F6B3		0055F6B3	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F6D0		0055F6D0	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0056086C		0056086C	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	fixed_zero	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	-316	80	stack_bytes_neg_13C	Stack[-0x10c]:4:local_10c:/undefined4:DEFAULT: | Stack[-0x13c]:1:local_13c:/undefined:DEFAULT:	005602F4 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0056319E		0056319E	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_005631B3		005631B3	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_005631C5		005631C5	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_005631DC		005631DC	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_005631F0		005631F0	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0056320F		0056320F	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_00563226		00563226	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_00563243		00563243	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_005643BD		005643BD	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	fixed_zero	00562F50	AiAiCalcMinesFields	undefined __stdcall AiAiCalcMinesFields(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	-308	88	stack_bytes_neg_134	Stack[-0x100]:4:local_100:/undefined4:DEFAULT: | Stack[-0x134]:1:local_134:/undefined:DEFAULT: | Stack[-0xe0]:4:local_e0:/undefined4:DEFAULT:	00563E43 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0056ADC0	STAppC::InitApp	undefined4 __thiscall InitApp(HINSTANCE hInstance, undefined4 param_2, undefined4 param_3, int param_4)	-1376	792	stack_bytes_neg_560	Stack[-0x560]:4:local_560:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00683C70_22193481 *32:DEFAULT:[STPointerShapeApplier] pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00683C70_22193481; unique typed-call evidence={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00683C70_22193481=1}	0056BFD8 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0056D740	STAppC::ChangeResolution	void __thiscall ChangeResolution(int param_1)	-1212	1024	stack_bytes_neg_4BC	Stack[-0x4bc]:1:local_4bc:/undefined:DEFAULT:	0056D896 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0056DB80	STAppC::StartGame	undefined __thiscall StartGame(void)	-547	256	stack_bytes_neg_223	Stack[-0x223]:1:local_223:/undefined:DEFAULT:	0056DBA9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0056DB80	STAppC::StartGame	undefined __thiscall StartGame(void)	-291	3	stack_bytes_neg_123		0056DBB7 STOSW ES:EDI | 0056DBB9 STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0056FA60	STAppC::GetMessage	int __thiscall GetMessage(STMessage * message)	-2468	792	stack_bytes_neg_9A4	Stack[-0x9a4]:1:local_9a4:/undefined:DEFAULT:	00570999 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	dynamic_alloca	005776D0	GameSystemC::GetMessage	int __thiscall GetMessage(STMessage * message)	0	0	dynamic_stack_005776D8		005776D8	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0057A2C0	FUN_0057a2c0	undefined4 __cdecl FUN_0057a2c0(AnonShape_0057A2C0_A829D396 * param_1, uint param_2, int * param_3, short * param_4, int param_5, int * param_6, short * param_7)	0	0	dynamic_stack_0057A4EE		0057A4EE	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0057A2C0	FUN_0057a2c0	undefined4 __cdecl FUN_0057a2c0(AnonShape_0057A2C0_A829D396 * param_1, uint param_2, int * param_3, short * param_4, int param_5, int * param_6, short * param_7)	0	0	dynamic_stack_0057A7B2		0057A7B2	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	fixed_zero	00590B40	CampaignTy::InitCampaign	undefined __thiscall InitCampaign(undefined4 param_1)	-620	507	stack_bytes_neg_26C	Stack[-0x169]:4:local_169:/undefined4:DEFAULT: | Stack[-0x16d]:4:local_16d:/undefined4:DEFAULT: | Stack[-0x171]:4:local_171:/undefined4:DEFAULT: | Stack[-0x175]:4:local_175:/undefined4:DEFAULT: | Stack[-0x182]:4:local_182:/undefined4:DEFAULT: | Stack[-0x194]:4:local_194:/undefined4:DEFAULT: | Stack[-0x198]:4:local_198:/undefined4:DEFAULT: | Stack[-0x19c]:4:local_19c:/undefined4:DEFAULT: | Stack[-0x1a9]:4:local_1a9:/undefined4:DEFAULT: | Stack[-0x230]:4:local_230:/undefined4:DEFAULT: | Stack[-0x234]:4:local_234:/undefined4:DEFAULT: | Stack[-0x238]:4:local_238:/undefined4:DEFAULT: | Stack[-0x245]:4:local_245:/undefined4:DEFAULT: | Stack[-0x26c]:1:local_26c:/undefined:DEFAULT:	0059123A STOSD.REP ES:EDI | 0059123C STOSW ES:EDI | 0059123E STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00591BF0	CampaignTy::NoneCampaign	undefined __thiscall NoneCampaign(void)	-644	448	stack_bytes_neg_284	Stack[-0x26c]:4:local_26c:/undefined4:DEFAULT: | Stack[-0x270]:4:local_270:/undefined4:DEFAULT: | Stack[-0x274]:4:local_274:/undefined4:DEFAULT: | Stack[-0x278]:4:local_278:/undefined4:DEFAULT: | Stack[-0x280]:4:local_280:/undefined4:DEFAULT: | Stack[-0x284]:4:local_284:/undefined4:DEFAULT:	00591FEC STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00593B50	ComboTy::InitCombo	undefined __thiscall InitCombo(undefined4 * param_1)	-1320	1236	stack_bytes_neg_528	Stack[-0x498]:4:local_498:/undefined4:DEFAULT: | Stack[-0x49c]:4:local_49c:/undefined4:DEFAULT: | Stack[-0x4a0]:4:local_4a0:/undefined4:DEFAULT: | Stack[-0x4b8]:4:local_4b8:/undefined4:DEFAULT: | Stack[-0x4bc]:4:local_4bc:/undefined4:DEFAULT: | Stack[-0x4c0]:4:local_4c0:/undefined4:DEFAULT: | Stack[-0x4d8]:4:local_4d8:/undefined4:DEFAULT: | Stack[-0x4dc]:4:local_4dc:/undefined4:DEFAULT: | Stack[-0x4e0]:4:local_4e0:/undefined4:DEFAULT: | Stack[-0x4f8]:4:local_4f8:/undefined4:DEFAULT: | Stack[-0x4fc]:4:local_4fc:/undefined4:DEFAULT: | Stack[-0x500]:4:local_500:/undefined4:DEFAULT: | Stack[-0x50c]:4:local_50c:/undefined4:DEFAULT: | Stack[-0x510]:4:local_510:/undefined4:DEFAULT: | Stack[-0x514]:4:local_514:/undefined4:DEFAULT: | Stack[-0x518]:4:local_518:/undefined4:DEFAULT: | Stack[-0x51c]:4:local_51c:/undefined4:DEFAULT: | Stack[-0x520]:4:local_520:/undefined4:DEFAULT: | Stack[-0x528]:4:local_528:/undefined4:DEFAULT:	00593F02 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00594850	FUN_00594850	HDC __cdecl FUN_00594850(int param_1, undefined * param_2, BYTE param_3)	-176	60	stack_bytes_neg_B0	Stack[-0x94]:1:local_94:/undefined:DEFAULT: | Stack[-0x95]:1:local_95:/undefined1:DEFAULT: | Stack[-0x96]:1:local_96:/undefined1:DEFAULT: | Stack[-0x97]:1:local_97:/undefined1:DEFAULT: | Stack[-0x98]:1:local_98:/undefined1:DEFAULT: | Stack[-0x99]:1:local_99:/undefined1:DEFAULT: | Stack[-0x9a]:1:local_9a:/undefined1:DEFAULT: | Stack[-0x9b]:1:local_9b:/undefined1:DEFAULT: | Stack[-0x9c]:1:local_9c:/undefined1:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT: | Stack[-0xa8]:4:local_a8:/undefined4:DEFAULT: | Stack[-0xac]:4:local_ac:/undefined4:DEFAULT: | Stack[-0xb0]:4:local_b0:/undefined4:DEFAULT:	0059486A STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00597E70	FSGSTy::SetState	undefined __thiscall SetState(byte param_1)	-528	507	stack_bytes_neg_210	Stack[-0x111]:4:local_111:/undefined4:DEFAULT: | Stack[-0x115]:4:local_115:/undefined4:DEFAULT: | Stack[-0x119]:4:local_119:/undefined4:DEFAULT: | Stack[-0x122]:1:local_122:/undefined1:DEFAULT: | Stack[-0x126]:4:local_126:/undefined4:DEFAULT: | Stack[-0x138]:4:local_138:/undefined4:DEFAULT: | Stack[-0x13c]:4:local_13c:/undefined4:DEFAULT: | Stack[-0x140]:4:local_140:/undefined4:DEFAULT: | Stack[-0x14d]:4:local_14d:/undefined4:DEFAULT: | Stack[-0x1ad]:4:local_1ad:/undefined4:DEFAULT: | Stack[-0x1b1]:4:local_1b1:/undefined4:DEFAULT: | Stack[-0x1b5]:4:local_1b5:/undefined4:DEFAULT: | Stack[-0x1c2]:4:local_1c2:/undefined4:DEFAULT: | Stack[-0x1d4]:4:local_1d4:/undefined4:DEFAULT: | Stack[-0x1d8]:4:local_1d8:/undefined4:DEFAULT: | Stack[-0x1dc]:4:local_1dc:/undefined4:DEFAULT: | Stack[-0x1e9]:4:local_1e9:/undefined4:DEFAULT: | Stack[-0x1fb]:4:local_1fb:/undefined4:DEFAULT: | Stack[-0x1ff]:4:local_1ff:/undefined4:DEFAULT: | Stack[-0x203]:4:local_203:/undefined4:DEFAULT: | Stack[-0x210]:4:local_210:/undefined4:DEFAULT:	00597E92 STOSD.REP ES:EDI | 00597E94 STOSW ES:EDI | 00597E96 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059C700	FSGSTy::LoginCtrls	undefined __thiscall LoginCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059C71B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059C700	FSGSTy::LoginCtrls	undefined __thiscall LoginCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059C79F STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059C9F0	FSGSTy::NewIDCtrls	undefined __thiscall NewIDCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059CA0B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059C9F0	FSGSTy::NewIDCtrls	undefined __thiscall NewIDCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059CB09 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059CEE0	FSGSTy::PswCtrls	undefined __thiscall PswCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059CEFB STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059CEE0	FSGSTy::PswCtrls	undefined __thiscall PswCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059CFA7 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
