function_address	function	parameter_ordinal	parameter_name	current_type	direct_call_sites	byte_reads	byte_writes	bulk_transports	wide_dereferences	escapes	complete	apply	status	evidence
006B9910	FUN_006b9910	0	param_1	pointer:/undefined4	21	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=21, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006B991F MOV ECX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4 | 006B9925 MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4
006B9B20	FUN_006b9b20	0	param_1	pointer:/undefined4	2	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006B9B30 PUSH EDX alias passed on stack
006BA600	FUN_006ba600	0	param_1	pointer:/undefined4	3	1	0	0	23	6	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=1, byte_writes=0, rep_movs_transports=0, wide_dereferences=23, escapes=6; byte_read_sites=006BA6B2 TEST byte ptr [ESI + 0x8],0x1; byte_write_sites=-; wide_sites=006BA612 TEST dword ptr [ESI + 0x8],0x4000000 operand=DWORD PTR [ESI + 0X8] width=4 | 006BA628 MOV EAX,dword ptr [ESI] operand=DWORD PTR [ESI] width=4 | 006BA638 MOV EAX,dword ptr [ESI + 0x4b4] operand=DWORD PTR [ESI + 0X4B4] width=4 | 006BA645 MOV EAX,dword ptr [ESI + 0x494] operand=DWORD PTR [ESI + 0X494] width=4 | 006BA652 MOV EAX,dword ptr [ESI + 0x40] operand=DWORD PTR [ESI + 0X40] width=4 | 006BA65F MOV dword ptr [ESI + 0x40],EDI operand=DWORD PTR [ESI + 0X40] width=4 | 006BA662 MOV EAX,dword ptr [ESI + 0x44] operand=DWORD PTR [ESI + 0X44] width=4 | 006BA66F MOV dword ptr [ESI + 0x44],EDI operand=DWORD PTR [ESI + 0X44] width=4 | ... +15; escape_sites=006BA621 PUSH EAX alias passed on stack | 006BA6EB PUSH EDX alias passed on stack | 006BA6F7 PUSH EAX alias passed on stack | 006BA71B PUSH ECX alias passed on stack | 006BA728 PUSH EDX alias passed on stack | 006BA72F PUSH ESI alias passed on stack
006BB6C0	FUN_006bb6c0	1	param_2	pointer:/undefined4	6	0	0	0	4	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=6, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=1; byte_read_sites=-; byte_write_sites=-; wide_sites=006BB6E0 MOV dword ptr [ESI],0x0 operand=DWORD PTR [ESI] width=4 | 006BB73A MOV EAX,dword ptr [ESI] operand=DWORD PTR [ESI] width=4 | 006BB75F MOV EAX,dword ptr [ESI] operand=DWORD PTR [ESI] width=4 | 006BB767 MOV dword ptr [ESI],0x0 operand=DWORD PTR [ESI] width=4; escape_sites=006BB725 PUSH ESI alias passed on stack
006BB780	FUN_006bb780	1	param_2	pointer:/undefined4	0	0	0	0	4	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=1; byte_read_sites=-; byte_write_sites=-; wide_sites=006BB793 MOV dword ptr [EDI],0x0 operand=DWORD PTR [EDI] width=4 | 006BB87E MOV EAX,dword ptr [EDI] operand=DWORD PTR [EDI] width=4 | 006BB898 MOV EAX,dword ptr [EDI] operand=DWORD PTR [EDI] width=4 | 006BB8A0 MOV dword ptr [EDI],0x0 operand=DWORD PTR [EDI] width=4; escape_sites=006BB86C PUSH EDI alias passed on stack
006BB780	FUN_006bb780	6	param_7	pointer:/undefined4	0	0	0	0	6	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=6, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006BB7D6 MOV EAX,dword ptr [ECX] operand=DWORD PTR [ECX] width=4 | 006BB7D8 MOV EDX,dword ptr [ECX + 0x4] operand=DWORD PTR [ECX + 0X4] width=4 | 006BB7DE MOV EAX,dword ptr [ECX + 0x8] operand=DWORD PTR [ECX + 0X8] width=4 | 006BB838 MOV EDX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4 | 006BB83A MOV ECX,dword ptr [EAX + 0x4] operand=DWORD PTR [EAX + 0X4] width=4 | 006BB840 MOV EDX,dword ptr [EAX + 0x8] operand=DWORD PTR [EAX + 0X8] width=4
006BBED0	FUN_006bbed0	1	param_2	pointer:/undefined4	3	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006BBF2B MOV dword ptr [EDX],ECX operand=DWORD PTR [EDX] width=4 | 006BBF3E MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4
006BBED0	FUN_006bbed0	2	param_3	pointer:/undefined4	3	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006BBF33 MOV dword ptr [EDX],ECX operand=DWORD PTR [EDX] width=4 | 006BBF44 MOV dword ptr [ECX],0x0 operand=DWORD PTR [ECX] width=4
006BC360	FUN_006bc360	1	param_2	pointer:/undefined4	17	0	3	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=17, byte_reads=0, byte_writes=3, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=006BC3AD MOV byte ptr [ECX + -0x2],BL | 006BC3B3 MOV byte ptr [ECX + -0x1],BL | 006BC3B9 MOV byte ptr [ECX],BL; wide_sites=006BC39A STOSD.REP ES:EDI string_width=4
006BC3E0	FUN_006bc3e0	1	param_2	pointer:/undefined2	1	0	0	0	2	2	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=2; byte_read_sites=-; byte_write_sites=-; wide_sites=006BC411 MOV word ptr [ESI],0x300 operand=WORD PTR [ESI] width=2 | 006BC41A MOV word ptr [ESI + 0x2],AX operand=WORD PTR [ESI + 0X2] width=2; escape_sites=006BC40A PUSH ECX alias passed on stack | 006BC428 MOV dword ptr [EAX],ECX alias stored outside a local spill
006BC3E0	FUN_006bc3e0	2	param_3	pointer:/undefined4	1	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006BC428 MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4
006BFB90	FUN_006bfb90	0	param_1	/winnt.h/HANDLE	7	0	0	0	0	2	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=2; byte_read_sites=-; byte_write_sites=-; escape_sites=006BFBA0 PUSH ESI alias passed on stack | 006BFBCF PUSH ESI alias passed on stack
006BFB90	FUN_006bfb90	2	lpBuffer	/WinDef.h/LPVOID	7	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006BFBCE PUSH EDX alias passed on stack
006BFE70	FUN_006bfe70	0	param_1	pointer:/undefined4	3	0	0	0	10	3	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=10, escapes=3; byte_read_sites=-; byte_write_sites=-; wide_sites=006C0118 MOV word ptr [EBX],AX operand=WORD PTR [EBX] width=2 | 006C0125 MOV word ptr [EBX],CX operand=WORD PTR [EBX] width=2 | 006C0169 MOV word ptr [EBX + -0x2],AX operand=WORD PTR [EBX + -0X2] width=2 | 006C028E MOV word ptr [EBX],AX operand=WORD PTR [EBX] width=2 | 006C0317 MOV word ptr [EBX],AX operand=WORD PTR [EBX] width=2 | 006C0452 MOV word ptr [EAX],DX operand=WORD PTR [EAX] width=2 | 006C0497 MOV word ptr [EAX],CX operand=WORD PTR [EAX] width=2 | 006C057D MOV word ptr [ECX],AX operand=WORD PTR [ECX] width=2 | ... +2; escape_sites=006BFEB0 PUSH EAX alias passed on stack | 006BFEEC PUSH EAX alias passed on stack | 006C0031 PUSH ECX alias passed on stack
006C2A00	FUN_006c2a00	0	lpBuffer	/WinDef.h/LPVOID	1	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006C2A1A PUSH EAX alias passed on stack
006C4480	FUN_006c4480	1	param_2	pointer:/undefined4	0	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006C44A3 MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4 | 006C44A8 MOV dword ptr [EAX + 0x8],EDX operand=DWORD PTR [EAX + 0X8] width=4 | 006C44AE MOV dword ptr [EAX + 0xc],ECX operand=DWORD PTR [EAX + 0XC] width=4 | 006C44B7 MOV dword ptr [EAX + 0x4],EDX operand=DWORD PTR [EAX + 0X4] width=4
006C4A00	FUN_006c4a00	0	param_1	pointer:/undefined4	3	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006C4A10 MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4 | 006C4A15 MOV dword ptr [EAX + 0x4],EDX operand=DWORD PTR [EAX + 0X4] width=4 | 006C4A18 MOV dword ptr [EAX + 0x30],ECX operand=DWORD PTR [EAX + 0X30] width=4
006C4A70	FUN_006c4a70	0	param_1	pointer:/undefined4	3	0	0	0	1	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=1; byte_read_sites=-; byte_write_sites=-; wide_sites=006C4A7B MOV EAX,dword ptr [ESI + 0x1c] operand=DWORD PTR [ESI + 0X1C] width=4; escape_sites=006C4A86 PUSH ESI alias passed on stack
006C6F10	FUN_006c6f10	1	param_2	pointer:/undefined	1	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006C6F7A CALL EBX alias used as indirect callee
006C6F10	FUN_006c6f10	2	param_3	pointer:/undefined	1	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006C6F2E CALL EDI alias used as indirect callee
006C7570	FUN_006c7570	4	param_5	pointer:/undefined4	17	0	0	0	0	2	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=17, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=2; byte_read_sites=-; byte_write_sites=-; escape_sites=006C75BF PUSH EBX alias passed on stack | 006C75F9 PUSH EBX alias passed on stack
006C7BB0	FUN_006c7bb0	1	param_2	pointer:/undefined1	1	0	12	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=12, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=006C7BE7 MOV byte ptr [ESI + 0x3],0x0 | 006C7BEB MOV byte ptr [ESI + 0x2],0x0 | 006C7BEF MOV byte ptr [ESI + 0x1],0x0 | 006C7BF3 MOV byte ptr [ESI],0x0 | 006C7BF6 MOV byte ptr [ESI + 0x6],AL | 006C7BF9 MOV byte ptr [ESI + 0x5],AL | 006C7BFC MOV byte ptr [ESI + 0x4],AL | 006C7BFF MOV byte ptr [ESI + 0x7],0x0 | ... +4
006C7D00	FUN_006c7d00	0	param_1	pointer:/undefined4	1	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006C7D0C MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4 | 006C7D0E MOV dword ptr [EAX + 0x4],EDX operand=DWORD PTR [EAX + 0X4] width=4
006C7E30	FUN_006c7e30	1	param_2	pointer:/undefined4	0	0	1	1	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=1, rep_movs_transports=1, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=006C7E6D MOVSB.REP ES:EDI,ESI
006C7EA0	FUN_006c7ea0	2	param_3	pointer:/undefined4	3	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006C7ECE PUSH EDX alias passed on stack
006C8990	FUN_006c8990	2	param_3	pointer:/undefined4	1	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006C8BCE MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4
006CEF60	FUN_006cef60	1	param_2	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D86E0_D6D32C07	3	0	0	0	0	0	0	0	incomplete_cfg_at_006CF0C8	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_006CF0C8; byte_read_sites=-; byte_write_sites=-
006CEF60	FUN_006cef60	12	param_13	pointer:/undefined1	3	0	0	0	0	0	0	0	incomplete_cfg_at_006CF0C8	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_006CF0C8; byte_read_sites=-; byte_write_sites=-
006D0390	FUN_006d0390	4	param_5	pointer:/void	1	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006D03B1 PUSH ECX alias passed on stack
006D03E0	FUN_006d03e0	4	param_5	pointer:/void	1	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006D03FC PUSH EAX alias passed on stack
006D0460	FUN_006d0460	4	param_5	pointer:/void	1	0	0	0	0	3	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=3; byte_read_sites=-; byte_write_sites=-; escape_sites=006D04E2 PUSH ECX alias passed on stack | 006D04FC PUSH EDX alias passed on stack | 006D0532 PUSH EDI alias passed on stack
006D0570	FUN_006d0570	4	param_5	pointer:/void	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006D058D PUSH EDX alias passed on stack
006D05B0	FUN_006d05b0	0	param_1	pointer:/undefined4	8	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=8, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006D05E7 MOV word ptr [EDI],AX operand=WORD PTR [EDI] width=2 | 006D0612 MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4 | 006D0637 MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4 | 006D064F MOV word ptr [EDI],AX operand=WORD PTR [EDI] width=2
006D11F0	FUN_006d11f0	0	param_1	pointer:/undefined4	1	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006D1234 MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4
006D1350	FUN_006d1350	0	param_1	pointer:/undefined2	1	0	1	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=006D13A1 MOV byte ptr [EDI + 0x2],AL; wide_sites=006D139B MOV word ptr [EDI],AX operand=WORD PTR [EDI] width=2
006D1610	FUN_006d1610	0	param_1	pointer:/undefined8	7	0	0	0	0	3	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=3; byte_read_sites=-; byte_write_sites=-; escape_sites=006D162E PUSH EDI alias passed on stack | 006D165D PUSH EDI alias passed on stack | 006D167C PUSH EDI alias passed on stack
006D1610	FUN_006d1610	1	param_2	pointer:/undefined8	7	0	0	0	0	3	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=3; byte_read_sites=-; byte_write_sites=-; escape_sites=006D162C PUSH ESI alias passed on stack | 006D165B PUSH ESI alias passed on stack | 006D167B PUSH ESI alias passed on stack
006D1A10	FUN_006d1a10	0	param_1	pointer:/undefined4	2	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006D1A3E PUSH EAX alias passed on stack
006D1A50	FUN_006d1a50	0	param_1	pointer:/undefined4	2	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006D1A7E PUSH EAX alias passed on stack
006D1A90	FUN_006d1a90	0	param_1	pointer:/undefined4	2	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=006D1ABE PUSH EAX alias passed on stack
006D2510	FUN_006d2510	0	param_1	pointer:/undefined4	1	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006D2516 MOV dword ptr [EAX + 0x4],0x0 operand=DWORD PTR [EAX + 0X4] width=4 | 006D251D MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4
006D2530	FUN_006d2530	1	param_2	pointer:/undefined4	1	0	0	0	2	3	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=3; byte_read_sites=-; byte_write_sites=-; wide_sites=006D2549 MOV dword ptr [ECX],0x0 operand=DWORD PTR [ECX] width=4 | 006D2552 MOV dword ptr [ECX + 0x4],EDX operand=DWORD PTR [ECX + 0X4] width=4; escape_sites=006D2540 MOV dword ptr [EDX],ECX alias stored outside a local spill | 006D2547 MOV dword ptr [EAX],ECX alias stored outside a local spill | 006D2555 MOV dword ptr [EAX + 0x4],ECX alias stored outside a local spill
006D25A0	FUN_006d25a0	0	param_1	pointer:/undefined4	1	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006D25A8 MOV ESI,dword ptr [EDI] operand=DWORD PTR [EDI] width=4 | 006D25C0 MOV dword ptr [EDI],0x0 operand=DWORD PTR [EDI] width=4 | 006D25C6 MOV dword ptr [EDI + 0x4],0x0 operand=DWORD PTR [EDI + 0X4] width=4
006D39F0	FUN_006d39f0	0	param_1	pointer:/undefined4	6	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=6, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=006D3A30 MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4
006D3A50	FUN_006d3a50	0	param_1	pointer:/undefined2	7	0	1	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=006D3A8E MOV byte ptr [EDI + 0x2],DL; wide_sites=006D3A88 MOV word ptr [EDI],BX operand=WORD PTR [EDI] width=2
006D46A0	FUN_006d46a0	0	param_1	pointer:/undefined4	13	0	0	0	9	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=13, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=9, escapes=1; byte_read_sites=-; byte_write_sites=-; wide_sites=006D46B8 MOV EAX,dword ptr [ESI + 0x8] operand=DWORD PTR [ESI + 0X8] width=4 | 006D46C2 MOV EAX,dword ptr [ESI + 0x34] operand=DWORD PTR [ESI + 0X34] width=4 | 006D46D0 TEST dword ptr [ESI + 0x8],0x800000 operand=DWORD PTR [ESI + 0X8] width=4 | 006D46E1 MOV EDI,dword ptr [ESI + 0x18] operand=DWORD PTR [ESI + 0X18] width=4 | 006D46E4 MOV EAX,dword ptr [ESI + 0xc] operand=DWORD PTR [ESI + 0XC] width=4 | 006D46F8 MOV ECX,dword ptr [ESI + 0xc] operand=DWORD PTR [ESI + 0XC] width=4 | 006D4702 MOV EAX,dword ptr [ESI + 0xc] operand=DWORD PTR [ESI + 0XC] width=4 | 006D4711 MOV EDX,dword ptr [ESI + 0x4] operand=DWORD PTR [ESI + 0X4] width=4 | ... +1; escape_sites=006D4723 PUSH ESI alias passed on stack
