apply	function_address	expected_function	expected_signature	target_address	expected_target	expected_target_signature	stack_offset	length	element_type	element_width	element_count	proposed_name	expected_overlaps	call_sites	consumer_sites	reason	evidence
0	00471AC0	STBoatC::Guard	int __thiscall Guard(int param_1)	00484020	STBoatC::sub_00484020	undefined4 __thiscall sub_00484020(short param_1, short * param_2, short * param_3, short * param_4)	-28	28	/short	2	14	output_values_neg_1C	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x6]:2:local_6:/undefined2:DEFAULT: | Stack[-0x8]:2:local_8:/undefined2:DEFAULT: | Stack[-0xa]:2:local_a:/undefined2:DEFAULT: | Stack[-0xc]:2:local_c:/undefined2:DEFAULT:	00472049@00472040<-00472033		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	004732F0	STBoatC::LoadObj	int __thiscall LoadObj(RecoveredRecordView_005EFAE0_855D930D * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-44	4	/int	4	1	output_values_neg_2C	Stack[-0x2c]:1:local_2c:/undefined:DEFAULT:	00474117@00474113<-0047410D		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004732F0	STBoatC::LoadObj	int __thiscall LoadObj(RecoveredRecordView_005EFAE0_855D930D * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-40	4	/int	4	1	output_values_neg_28	Stack[-0x28]:1:local_28:/undefined:DEFAULT:	00473C34@00473C30<-00473C2A		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004732F0	STBoatC::LoadObj	int __thiscall LoadObj(RecoveredRecordView_005EFAE0_855D930D * param_1)	004919C0	STBoatC::GetCellForLoading	int __thiscall GetCellForLoading(short param_1, short param_2, short param_3, short param_4, short param_5, STBoatC_GetCellForLoading_param_6Enum param_6, undefined2 * param_7, undefined2 * param_8, undefined2 * param_9, short * param_10, short * param_11, undefined2 * param_12)	-16	4	/undefined2	2	2	output_values_neg_10	Stack[-0x10]:4:local_10:/undefined4:DEFAULT:	0047346F@00473438<-00473432|00473657@00473624<-0047361E|00473836@00473803<-004737FD		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	004732F0	STBoatC::LoadObj	int __thiscall LoadObj(RecoveredRecordView_005EFAE0_855D930D * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-12	0	/int	4	0	output_values_neg_C		004733E4@004733E2<-004733DF|004735CF@004735CD<-004735CA|004737AE@004737AC<-004737A9|004739F4@004739F2<-004739EF		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004749C0	STBoatC::WaitLoad	int __thiscall WaitLoad(STBoatC * param_1)	006E5810	SystemClassTy::PostMessage	int __thiscall PostMessage(undefined4 * param_1)	-76	8	/undefined4	4	2	output_values_neg_4C	Stack[-0x4c]:1:local_4c:/undefined:DEFAULT:	0047527D@00475265<-00475262		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004749C0	STBoatC::WaitLoad	int __thiscall WaitLoad(STBoatC * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-20	4	/int	4	1	output_values_neg_14	Stack[-0x14]:1:local_14:/undefined:DEFAULT:	00474D45@00474D41<-00474D3B		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00475530	STBoatC::BackWaitLoad	int __thiscall BackWaitLoad(int * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-20	4	/int	4	1	output_values_neg_14	Stack[-0x14]:1:local_14:/undefined:DEFAULT:	004755CF@004755CB<-004755C5		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004758E0	STBoatC::UnLoadObj	int __thiscall UnLoadObj(int param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-20	4	/int	4	1	output_values_neg_14	Stack[-0x14]:1:local_14:/undefined:DEFAULT:	00475C31@00475C2D<-00475C27		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004758E0	STBoatC::UnLoadObj	int __thiscall UnLoadObj(int param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-12	0	/int	4	0	output_values_neg_C		00475ABE@00475ABC<-00475AA9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00476CE0	STBoatC::Capture	int __thiscall Capture(int param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-16	16	/int	4	4	output_values_neg_10	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0047784F@0047784B<-00477845		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00476CE0	STBoatC::Capture	int __thiscall Capture(int param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	004771E1@004771DD<-004771D7		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00479600	STBoatC::Teleport	int __thiscall Teleport(int param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-28	4	/int	4	1	output_values_neg_1C	Stack[-0x1c]:1:local_1c:/undefined:DEFAULT:	0047A0FD@0047A0F9<-0047A0F3|0047AE70@0047AE6C<-0047AE66		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00479600	STBoatC::Teleport	int __thiscall Teleport(int param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	0047A52C@0047A524<-0047A521|0047A720@0047A718<-0047A715|0047A7EE@0047A7EC<-0047A7E9|0047A933@0047A92B<-0047A928|0047AB17@0047AB0F<-0047AB0C|0047ABDD@0047ABDB<-0047ABD8		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0047D080	STBoatC::Annih	int __thiscall Annih(uint param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-16	4	/int	4	1	output_values_neg_10	Stack[-0x10]:1:local_10:/undefined:DEFAULT:	0047D305@0047D301<-0047D2FB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0047DA50	STBoatC::BackAnnih	int __thiscall BackAnnih(int * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-20	4	/int	4	1	output_values_neg_14	Stack[-0x14]:1:local_14:/undefined:DEFAULT:	0047DBE4@0047DBE0<-0047DBDA		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0047DF00	STBoatC::Dismant	int __thiscall Dismant(RecoveredRecordView_004B9D90_09AED060 * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-24	24	/int	4	6	output_values_neg_18	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0047EE67@0047EE63<-0047EE5D		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0047DF00	STBoatC::Dismant	int __thiscall Dismant(RecoveredRecordView_004B9D90_09AED060 * param_1)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0047E852@0047E84E<-0047E848		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00482DB0	FUN_00482db0	int __fastcall FUN_00482db0(int * param_1, undefined4 param_2)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-20	0	/int	4	0	output_values_neg_14		00482F74@00482F6C<-00482F69		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004845E0	STBoatC::vfunc_28	ushort __thiscall vfunc_28(STBoatC_vfunc_28_param_1Enum param_1, RecoveredRecord_004845E0_7E8F2946 * param_2)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00485E48@00485E40<-00485E3D		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00486B60	FUN_00486b60	undefined __thiscall FUN_00486b60(undefined1 * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-12	6	/int	4	1	output_values_neg_C	Stack[-0x8]:1:local_8:/undefined:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00486C3C@00486C34<-00486C2E		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00492080	STBoatC::NotReadyForLoading	undefined __thiscall NotReadyForLoading(int param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-20	6	/int	4	1	output_values_neg_14	Stack[-0x14]:4:local_14:/undefined4:DEFAULT:	004920C6@004920BE<-004920BB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00492080	STBoatC::NotReadyForLoading	undefined __thiscall NotReadyForLoading(int param_1)	004919C0	STBoatC::GetCellForLoading	int __thiscall GetCellForLoading(short param_1, short param_2, short param_3, short param_4, short param_5, STBoatC_GetCellForLoading_param_6Enum param_6, undefined2 * param_7, undefined2 * param_8, undefined2 * param_9, short * param_10, short * param_11, undefined2 * param_12)	-10	10	/undefined2	2	5	output_values_neg_A	Stack[-0x6]:2:local_6:/undefined2:DEFAULT: | Stack[-0x8]:2:local_8:/undefined2:DEFAULT: | Stack[-0xa]:2:local_a:/undefined2:DEFAULT:	00492177@00492144<-0049213E		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00492390	STBoatC::sub_00492390	undefined __thiscall sub_00492390(void)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	004923C9@004923C1<-004923BE		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00492420	STBoatC::sub_00492420	void __thiscall sub_00492420(void)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	00492455@00492443<-00492440		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004924A0	FUN_004924a0	void __fastcall FUN_004924a0(RecoveredRecordView_004924A0_8E78FEB0 * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	0	/int	4	0	output_values_neg_8		004924CE@004924C6<-004924C3		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00497E00	STGroupBoatC::GetMessage	int __thiscall GetMessage(STMessage * message)	006E5810	SystemClassTy::PostMessage	int __thiscall PostMessage(undefined4 * param_1)	-64	8	/undefined4	4	2	output_values_neg_40	Stack[-0x40]:1:local_40:/undefined:DEFAULT:	00497EEF@00497EEE<-00497EEB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00497E00	STGroupBoatC::GetMessage	int __thiscall GetMessage(STMessage * message)	004240F0	STGroupC::SaveGrpData	int __thiscall SaveGrpData(int * param_1)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	004988AD@004988AC<-004988A7		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0049DFA0	STGroupBoatC::GrpLoadObj	int __thiscall GrpLoadObj(int param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	0	/int	4	0	output_values_neg_8		0049E02B@0049E029<-0049E015		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004A0990	STGroupBoatC::GrpRepSub	int __thiscall GrpRepSub(int param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	0	/int	4	0	output_values_neg_8		004A0A1B@004A0A19<-004A0A05		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004B7750	STAllPlayersC::sub_004B7750	undefined4 __thiscall sub_004B7750(uint param_1)	006B11D0	Library::DKW::TBL::FUN_006b11d0	int __stdcall FUN_006b11d0(uint * param_1, uint param_2, undefined4 * param_3)	-28	28	/undefined4	4	7	output_values_neg_1C	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	004B78D6@004B78D3<-004B78D0		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004B8C80	FUN_004b8c80	undefined4 __fastcall FUN_004b8c80(TLOBaseTy * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-44	8	/undefined4	4	2	output_values_neg_2C	Stack[-0x2c]:1:local_2c:/undefined:DEFAULT:	004B8F99@004B8F89<-004B8F83|004B94A5@004B9492<-004B948F|004B950E@004B94FA<-004B94F4		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004B8C80	FUN_004b8c80	undefined4 __fastcall FUN_004b8c80(TLOBaseTy * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-12	0	/int	4	0	output_values_neg_C		004B92B1@004B92AF<-004B92AC		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004B9FA0	TLOBaseTy::GetMessage	int __thiscall GetMessage(STMessage * message)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-124	8	/undefined4	4	2	output_values_neg_7C	Stack[-0x7c]:1:local_7c:/undefined:DEFAULT:	004BBDF5@004BBDE1<-004BBDDB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004B9FA0	TLOBaseTy::GetMessage	int __thiscall GetMessage(STMessage * message)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-24	0	/int	4	0	output_values_neg_18		004BCC07@004BCC05<-004BCC02		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004B9FA0	TLOBaseTy::GetMessage	int __thiscall GetMessage(STMessage * message)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-20	8	/int	4	2	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT:	004BA620@004BA617<-004BA60A		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004C21A0	FUN_004c21a0	undefined4 __thiscall FUN_004c21a0(Global_sub_004C21A0_param_1Enum param_1, int * param_2, float param_3, int param_4)	006E1C20	ST3DSMAPContext::sub_006E1C20	undefined4 __thiscall sub_006E1C20(float param_1, int param_2, float param_3, float * param_4, float * param_5)	-12	4	/float	4	1	output_values_neg_C	Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	004C21C7@004C21B6<-004C21AD		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004C2D40	FUN_004c2d40	undefined4 __fastcall FUN_004c2d40(RecoveredRecordView_004C2D40_151343D1 * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	004C2D62@004C2D5A<-004C2D57		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	004C2F70	TLOBaseTy::sub_004C2F70	undefined4 __thiscall sub_004C2F70(void)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	004C2FAA@004C2FA2<-004C2F9F		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
