item_kind	item_id	locator	status	detail
type	AnonShape_00651880_B0B7072C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00651880_B0B7072C	disabled	apply=0
type	AnonShape_006518C0_AF8C168C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006518C0_AF8C168C	disabled	apply=0
type	AnonShape_00651DB0_B471A58B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00651DB0_B471A58B	disabled	apply=0
type	AnonShape_00651ED0_D900F83D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00651ED0_D900F83D	disabled	apply=0
type	AnonShape_00652300_CCF8F417	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00652300_CCF8F417	disabled	apply=0
type	AnonShape_00652460_1222B12A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00652460_1222B12A	disabled	apply=0
type	AnonShape_00652540_D5E27A07	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00652540_D5E27A07	disabled	apply=0
type	AnonShape_006525E0_52237033	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006525E0_52237033	disabled	apply=0
type	AnonShape_00652670_DFEA616F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00652670_DFEA616F	disabled	apply=0
type	AnonShape_00652700_9F96C451	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00652700_9F96C451	disabled	apply=0
type	AnonShape_0065D600_57681C41	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0065D600_57681C41	disabled	apply=0
type	AnonShape_0065D760_A4BF8285	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0065D760_A4BF8285	disabled	apply=0
type	AnonShape_0065F5C0_07CCFC75	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0065F5C0_07CCFC75	disabled	apply=0
type	AnonShape_00660D10_4E35C399	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00660D10_4E35C399	disabled	apply=0
type	AnonShape_00660D10_E926646A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00660D10_E926646A	disabled	apply=0
type	AnonShape_006616B0_2034A5ED	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006616B0_2034A5ED	disabled	apply=0
type	AnonShape_00661790_D9FD542C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00661790_D9FD542C	disabled	apply=0
type	AnonShape_00664600_688AB3A2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00664600_688AB3A2	disabled	apply=0
type	AnonShape_00664650_9EE2E6D5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00664650_9EE2E6D5	disabled	apply=0
type	AnonShape_006646E0_797C098D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006646E0_797C098D	disabled	apply=0
type	AnonShape_00668670_926FA73E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00668670_926FA73E	disabled	apply=0
type	AnonShape_00678D20_B4368BF5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00678D20_B4368BF5	disabled	apply=0
type	AnonShape_00678D90_5F64F1ED	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00678D90_5F64F1ED	disabled	apply=0
type	AnonShape_00678E00_9BA304F3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00678E00_9BA304F3	disabled	apply=0
type	AnonShape_00678EF0_ABF393F0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00678EF0_ABF393F0	disabled	apply=0
type	AnonShape_00678FC0_4FB85B49	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00678FC0_4FB85B49	disabled	apply=0
type	AnonShape_00679120_0E6153C1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00679120_0E6153C1	disabled	apply=0
type	AnonShape_00679C50_0416EB0D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00679C50_0416EB0D	disabled	apply=0
type	AnonShape_00679D60_0B044CAA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00679D60_0B044CAA	disabled	apply=0
type	AnonShape_00679E70_B79EE35E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00679E70_B79EE35E	disabled	apply=0
type	AnonShape_00679F00_A678D336	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00679F00_A678D336	disabled	apply=0
type	AnonShape_0067A0C0_FEBA35A3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067A0C0_FEBA35A3	disabled	apply=0
type	AnonShape_0067A1B0_6AEDF5B4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067A1B0_6AEDF5B4	disabled	apply=0
type	AnonShape_0067A240_51C02978	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067A240_51C02978	disabled	apply=0
type	AnonShape_0067B150_65656894	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067B150_65656894	disabled	apply=0
type	AnonShape_0067B1A0_AE772F89	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067B1A0_AE772F89	disabled	apply=0
type	AnonShape_0067B2E0_7593A12C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067B2E0_7593A12C	disabled	apply=0
type	AnonShape_0067B350_003C24F0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067B350_003C24F0	disabled	apply=0
type	AnonShape_0067B350_B45F327E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067B350_B45F327E	disabled	apply=0
type	AnonShape_0067B380_B0ED9EE7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067B380_B0ED9EE7	disabled	apply=0
type	AnonShape_0067BAF0_27DAF1F1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BAF0_27DAF1F1	disabled	apply=0
type	AnonShape_0067BAF0_2ADBB15C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BAF0_2ADBB15C	disabled	apply=0
type	AnonShape_0067BB20_006B47CA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BB20_006B47CA	disabled	apply=0
type	AnonShape_0067BB20_69AE14FD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BB20_69AE14FD	disabled	apply=0
type	AnonShape_0067BE20_01BFD60B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BE20_01BFD60B	disabled	apply=0
type	AnonShape_0067BEF0_C9130B29	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BEF0_C9130B29	disabled	apply=0
type	AnonShape_0067BF30_4DA59839	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067BF30_4DA59839	disabled	apply=0
type	AnonShape_0067E7E0_926C607C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0067E7E0_926C607C	disabled	apply=0
type	AnonShape_00682340_3ED6F00B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00682340_3ED6F00B	disabled	apply=0
type	AnonShape_006836C0_29B8F3BA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006836C0_29B8F3BA	disabled	apply=0
type	AnonShape_006839D0_1EDE16BA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006839D0_1EDE16BA	disabled	apply=0
type	AnonShape_0068DC80_ED7BAEDA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068DC80_ED7BAEDA	disabled	apply=0
type	AnonShape_0068E010_B4CC9179	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E010_B4CC9179	disabled	apply=0
type	AnonShape_0068E140_7EDE9974	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E140_7EDE9974	disabled	apply=0
type	AnonShape_0068E190_567BCC9F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E190_567BCC9F	disabled	apply=0
type	AnonShape_0068E220_E1AFD972	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E220_E1AFD972	disabled	apply=0
type	AnonShape_0068E290_92F33649	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E290_92F33649	disabled	apply=0
type	AnonShape_0068E300_3FC239E7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E300_3FC239E7	disabled	apply=0
type	AnonShape_0068E3C0_79C2A353	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E3C0_79C2A353	disabled	apply=0
type	AnonShape_0068E480_52C88F58	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E480_52C88F58	disabled	apply=0
type	AnonShape_0068E4F0_9106F761	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E4F0_9106F761	disabled	apply=0
type	AnonShape_0068E610_ED31936B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E610_ED31936B	disabled	apply=0
type	AnonShape_0068E7D0_3F8A8E72	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E7D0_3F8A8E72	disabled	apply=0
type	AnonShape_0068E7D0_C9DEDE4F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E7D0_C9DEDE4F	disabled	apply=0
type	AnonShape_0068E800_BD5EB712	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E800_BD5EB712	disabled	apply=0
type	AnonShape_0068E850_9F2CE8EC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E850_9F2CE8EC	disabled	apply=0
type	AnonShape_0068E8C0_46FCC1C3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E8C0_46FCC1C3	disabled	apply=0
type	AnonShape_0068E910_916952FD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068E910_916952FD	disabled	apply=0
type	AnonShape_0068F8F0_4A296DC7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068F8F0_4A296DC7	disabled	apply=0
type	AnonShape_0068FA00_58986AC8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068FA00_58986AC8	disabled	apply=0
type	AnonShape_0068FC70_839D2F9C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0068FC70_839D2F9C	disabled	apply=0
type	AnonShape_00690180_04D8789E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690180_04D8789E	disabled	apply=0
type	AnonShape_00690230_5DAEE863	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690230_5DAEE863	disabled	apply=0
type	AnonShape_006902B0_37F8589C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006902B0_37F8589C	disabled	apply=0
type	AnonShape_00690330_16A75DCA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690330_16A75DCA	disabled	apply=0
type	AnonShape_006903E0_F1CFBB19	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006903E0_F1CFBB19	disabled	apply=0
type	AnonShape_00690450_45AD2783	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690450_45AD2783	disabled	apply=0
type	AnonShape_006904D0_D9AB67FE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006904D0_D9AB67FE	disabled	apply=0
type	AnonShape_00690550_D4EEF198	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690550_D4EEF198	disabled	apply=0
type	AnonShape_006905C0_D48049B1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006905C0_D48049B1	disabled	apply=0
type	AnonShape_00690B90_1AA3ACA6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690B90_1AA3ACA6	disabled	apply=0
type	AnonShape_00690FC0_FE331A12	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00690FC0_FE331A12	disabled	apply=0
type	AnonShape_00691190_1F2C8B60	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00691190_1F2C8B60	disabled	apply=0
type	AnonShape_00691190_4DD469AB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00691190_4DD469AB	disabled	apply=0
type	AnonShape_00692BA0_C4D2C982	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00692BA0_C4D2C982	disabled	apply=0
type	AnonShape_00693C10_160B536B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00693C10_160B536B	disabled	apply=0
type	AnonShape_00694100_0F40F2B2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00694100_0F40F2B2	disabled	apply=0
type	AnonShape_006942A0_72932E6E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006942A0_72932E6E	disabled	apply=0
type	AnonShape_006942A0_DC3AC59A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006942A0_DC3AC59A	disabled	apply=0
type	AnonShape_00694510_C4C313B6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00694510_C4C313B6	disabled	apply=0
type	AnonShape_00694890_E22E6A2C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00694890_E22E6A2C	disabled	apply=0
type	AnonShape_00694CD0_674F21BA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00694CD0_674F21BA	disabled	apply=0
type	AnonShape_00695010_96BA53C4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00695010_96BA53C4	disabled	apply=0
type	AnonShape_00695180_6DC76A4C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00695180_6DC76A4C	disabled	apply=0
type	AnonShape_006952B0_CB7144C2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006952B0_CB7144C2	disabled	apply=0
type	AnonShape_00697390_4D94B279	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00697390_4D94B279	disabled	apply=0
type	AnonShape_006988C0_FDA53D62	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006988C0_FDA53D62	disabled	apply=0
type	AnonShape_00698DB0_1CB5EC78	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00698DB0_1CB5EC78	disabled	apply=0
type	AnonShape_00698DB0_DA155C11	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00698DB0_DA155C11	disabled	apply=0
type	AnonShape_0069ADA0_05040A81	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069ADA0_05040A81	disabled	apply=0
type	AnonShape_0069B8D0_BA32C79B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069B8D0_BA32C79B	disabled	apply=0
type	AnonShape_0069B8D0_D2DE3938	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069B8D0_D2DE3938	disabled	apply=0
type	AnonShape_0069BC10_7DC9B58A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069BC10_7DC9B58A	disabled	apply=0
type	AnonShape_0069C710_92A26D6D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069C710_92A26D6D	disabled	apply=0
type	AnonShape_0069F160_A44CB769	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069F160_A44CB769	disabled	apply=0
type	AnonShape_0069FF90_985E1BF8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0069FF90_985E1BF8	disabled	apply=0
type	AnonShape_006A0C90_D7092A83	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A0C90_D7092A83	disabled	apply=0
type	AnonShape_006A0E30_CDAE6916	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A0E30_CDAE6916	disabled	apply=0
type	AnonShape_006A1370_5C09DA42	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A1370_5C09DA42	disabled	apply=0
type	AnonShape_006A21F0_E7E9FC50	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A21F0_E7E9FC50	disabled	apply=0
type	AnonShape_006A2690_9C9F8B06	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A2690_9C9F8B06	disabled	apply=0
type	AnonShape_006A2700_663AFE5D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A2700_663AFE5D	disabled	apply=0
type	AnonShape_006A2ED0_9EFE711B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A2ED0_9EFE711B	disabled	apply=0
type	AnonShape_006A47F0_74AC1207	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A47F0_74AC1207	disabled	apply=0
type	AnonShape_006A58B0_21AC4BAD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A58B0_21AC4BAD	disabled	apply=0
type	AnonShape_006A58B0_A5BFA212	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A58B0_A5BFA212	disabled	apply=0
type	AnonShape_006A5BE0_E638A786	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A5BE0_E638A786	disabled	apply=0
type	AnonShape_006A64E0_519A7B6A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A64E0_519A7B6A	disabled	apply=0
type	AnonShape_006A64E0_A3925630	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A64E0_A3925630	disabled	apply=0
type	AnonShape_006A7D50_B046AFF7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A7D50_B046AFF7	disabled	apply=0
type	AnonShape_006AE3B0_E8BCA8D6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006AE3B0_E8BCA8D6	disabled	apply=0
type	AnonShape_006B06A0_BD2108AD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B06A0_BD2108AD	disabled	apply=0
type	AnonShape_006B0BA0_4CE4D615	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B0BA0_4CE4D615	disabled	apply=0
type	AnonShape_006B0BE0_69CDF33F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B0BE0_69CDF33F	disabled	apply=0
type	AnonShape_006B1940_D755D03E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B1940_D755D03E	disabled	apply=0
type	AnonShape_006B1960_252591BF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B1960_252591BF	disabled	apply=0
type	AnonShape_006B1CC0_1EEC17E0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B1CC0_1EEC17E0	disabled	apply=0
type	AnonShape_006B2330_53DC05E6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B2330_53DC05E6	disabled	apply=0
type	AnonShape_006B23E0_5A2050A1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B23E0_5A2050A1	disabled	apply=0
type	AnonShape_006B4110_3C800FB2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B4110_3C800FB2	disabled	apply=0
type	AnonShape_006B5440_24358032	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B5440_24358032	disabled	apply=0
type	AnonShape_006B7070_7BAC8719	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B7070_7BAC8719	disabled	apply=0
type	AnonShape_006B73E0_2CE661F1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B73E0_2CE661F1	disabled	apply=0
type	AnonShape_006B7740_6BD5FC71	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B7740_6BD5FC71	disabled	apply=0
type	AnonShape_006B9A40_20FDD0A1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B9A40_20FDD0A1	disabled	apply=0
type	AnonShape_006BA600_019FFFED	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BA600_019FFFED	disabled	apply=0
type	AnonShape_006BA740_A0A3FDA8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BA740_A0A3FDA8	disabled	apply=0
type	AnonShape_006BA760_C6EE148F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BA760_C6EE148F	disabled	apply=0
type	AnonShape_006BA780_F78E004B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BA780_F78E004B	disabled	apply=0
type	AnonShape_006BB6C0_6F39CDC5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BB6C0_6F39CDC5	disabled	apply=0
type	AnonShape_006BB780_43119500	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BB780_43119500	disabled	apply=0
type	AnonShape_006BFE70_3123BCE8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BFE70_3123BCE8	disabled	apply=0
type	AnonShape_006C2460_ADD01A02	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C2460_ADD01A02	disabled	apply=0
type	AnonShape_006C3340_FB875678	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C3340_FB875678	disabled	apply=0
type	AnonShape_006C3720_C348B6D4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C3720_C348B6D4	disabled	apply=0
type	AnonShape_006C6C80_604E9FE0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C6C80_604E9FE0	disabled	apply=0
type	AnonShape_006C7980_0CF2A53F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C7980_0CF2A53F	disabled	apply=0
type	AnonShape_006C7BB0_7D90AE39	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C7BB0_7D90AE39	disabled	apply=0
type	AnonShape_006C7CB0_6E20F717	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C7CB0_6E20F717	disabled	apply=0
type	AnonShape_006C7E30_5B8C824D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C7E30_5B8C824D	disabled	apply=0
type	AnonShape_006C7E80_DAB57774	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C7E80_DAB57774	disabled	apply=0
type	AnonShape_006C7E90_88CA822C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C7E90_88CA822C	disabled	apply=0
type	AnonShape_006C8E60_3F75B164	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006C8E60_3F75B164	disabled	apply=0
type	AnonShape_006CEE10_585981DD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006CEE10_585981DD	disabled	apply=0
type	AnonShape_006CEE60_9720DA49	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006CEE60_9720DA49	disabled	apply=0
type	AnonShape_006CEF60_5CD59663	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006CEF60_5CD59663	disabled	apply=0
type	AnonShape_006CFE10_B59F6D2D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006CFE10_B59F6D2D	disabled	apply=0
type	AnonShape_006D0020_8F58320F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D0020_8F58320F	disabled	apply=0
type	AnonShape_006D2820_5C2BCC8C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D2820_5C2BCC8C	disabled	apply=0
type	AnonShape_006D3300_0D49F2B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D3300_0D49F2B9	disabled	apply=0
type	AnonShape_006D4FF0_C0FB69E1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D4FF0_C0FB69E1	disabled	apply=0
type	AnonShape_006D5260_9C3172EA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D5260_9C3172EA	disabled	apply=0
type	AnonShape_006D58C0_B5EEE9D7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D58C0_B5EEE9D7	disabled	apply=0
type	AnonShape_006D58C0_E5A8C2FA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D58C0_E5A8C2FA	disabled	apply=0
type	AnonShape_006D5DF0_C161F94B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D5DF0_C161F94B	disabled	apply=0
type	AnonShape_006D5ED0_2A8C91B1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D5ED0_2A8C91B1	disabled	apply=0
type	AnonShape_006D5ED0_84F4AB33	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D5ED0_84F4AB33	disabled	apply=0
type	AnonShape_006D6120_E7E74722	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D6120_E7E74722	disabled	apply=0
type	AnonShape_006D6140_106215B5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D6140_106215B5	disabled	apply=0
type	AnonShape_006D61C0_FF7D95EC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D61C0_FF7D95EC	disabled	apply=0
type	AnonShape_006D6A10_109E1D9E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D6A10_109E1D9E	disabled	apply=0
type	AnonShape_006D7000_1B6FD201	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D7000_1B6FD201	disabled	apply=0
type	AnonShape_006D7060_D66A9AB1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D7060_D66A9AB1	disabled	apply=0
type	AnonShape_006D71D0_18BDD9B6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D71D0_18BDD9B6	disabled	apply=0
type	AnonShape_006D8A60_0D169E12	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D8A60_0D169E12	disabled	apply=0
type	AnonShape_006DA1A0_A15A54BB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DA1A0_A15A54BB	disabled	apply=0
