caller_address	caller	call_site	direct_address	direct_function	resolved_address	resolved_function	thunk_chain	observed_stack_args	expected_stack_args	stack_arguments	register_arguments	status
004314E0	STAllPlayersC::FramePick	004315EC	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2700 at 004315E2) | p2=/uint (literal 0 at 004315E0) | p3=/uint (literal 0 at 004315DE) | p4=/uint (literal 8015052 at 004315D9)		varargs_address_match
004314E0	STAllPlayersC::FramePick	0043161F	004032E7	STAllPlayersC::ResetActivityFromTmp	0042D4F0	STAllPlayersC::ResetActivityFromTmp	004032E7 STAllPlayersC::ResetActivityFromTmp -> 0042D4F0 STAllPlayersC::ResetActivityFromTmp	4	4	p1=unknown | p2=/uint (literal 1 at 00431610) | p3=/uint (literal 0 at 0043160E) | p4=/uint (literal 0 at 0043160C)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431656	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2696 at 0043164C) | p2=/uint (literal 0 at 0043164A) | p3=/uint (literal 0 at 00431648) | p4=/uint (literal 8015052 at 00431643)		varargs_address_match
004314E0	STAllPlayersC::FramePick	0043167A	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431675) | p2=/uint (literal 60 at 00431673) | p3=unknown | p4=unknown | p5=/uint (literal 0 at 0043166F)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431689	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431684) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431698	00405920	STAllPlayersC::PushTV	0044AF50	STAllPlayersC::PushTV	00405920 STAllPlayersC::PushTV -> 0044AF50 STAllPlayersC::PushTV	2	2	p0=unknown | p1=/uint (literal 0 at 00431693)		exact_address_match
004314E0	STAllPlayersC::FramePick	004316B4	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 004316AF) | p2=/uint (literal 60 at 004316AD) | p3=unknown | p4=unknown | p5=/uint (literal 0 at 004316A9)		exact_address_match
004314E0	STAllPlayersC::FramePick	004316C3	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 004316BE) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	004316D2	00405920	STAllPlayersC::PushTV	0044AF50	STAllPlayersC::PushTV	00405920 STAllPlayersC::PushTV -> 0044AF50 STAllPlayersC::PushTV	2	2	p0=unknown | p1=/uint (literal 0 at 004316CD)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431721	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2656 at 00431717) | p2=/uint (literal 0 at 00431715) | p3=/uint (literal 0 at 00431713) | p4=/uint (literal 8015052 at 0043170E)		varargs_address_match
004314E0	STAllPlayersC::FramePick	0043174C	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431747) | p2=/uint (literal 60 at 00431745) | p3=unknown | p4=unknown | p5=/uint (literal 0 at 00431741)		exact_address_match
004314E0	STAllPlayersC::FramePick	0043175B	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431756) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	0043176A	00405920	STAllPlayersC::PushTV	0044AF50	STAllPlayersC::PushTV	00405920 STAllPlayersC::PushTV -> 0044AF50 STAllPlayersC::PushTV	2	2	p0=unknown | p1=/uint (literal 0 at 00431765)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431778	004032E7	STAllPlayersC::ResetActivityFromTmp	0042D4F0	STAllPlayersC::ResetActivityFromTmp	004032E7 STAllPlayersC::ResetActivityFromTmp -> 0042D4F0 STAllPlayersC::ResetActivityFromTmp	4	4	p1=unknown | p2=/uint (literal 0 at 00431773) | p3=/uint (literal 1 at 00431771) | p4=/uint (literal 0 at 0043176F)		exact_address_match
004314E0	STAllPlayersC::FramePick	004317AA	004020D6	STAllPlayersC::CalibrateTmp	0044B280	STAllPlayersC::CalibrateTmp	004020D6 STAllPlayersC::CalibrateTmp -> 0044B280 STAllPlayersC::CalibrateTmp	7	7	p1=unknown | p2=/uint (literal 0 at 004317A5) | p3=/uint (literal 0 at 004317A3) | p4=unknown | p5=/uint (literal 0 at 004317A0) | p6=unknown | p7=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	004317BC	004027C0	STAllPlayersC::ResetActivityFromObjs	0042D190	STAllPlayersC::ResetActivityFromObjs	004027C0 STAllPlayersC::ResetActivityFromObjs -> 0042D190 STAllPlayersC::ResetActivityFromObjs	5	5	p1=unknown | p2=/uint (literal 60 at 004317B7) | p3=unknown | p4=/uint (literal 0 at 004317B4) | p5=/uint (literal 0 at 004317B2)		exact_address_match
004314E0	STAllPlayersC::FramePick	004317CC	00403F0D	STAllPlayersC::DelObjsFromTmp	0042C4B0	STAllPlayersC::DelObjsFromTmp	00403F0D STAllPlayersC::DelObjsFromTmp -> 0042C4B0 STAllPlayersC::DelObjsFromTmp	4	4	p1=unknown | p2=/uint (literal 0 at 004317C9) | p3=/uint (literal 0 at 004317C7) | p4=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	004317DC	00405BBE	STAllPlayersC::AddObjsToTmp	0042C1C0	STAllPlayersC::AddObjsToTmp	00405BBE STAllPlayersC::AddObjsToTmp -> 0042C1C0 STAllPlayersC::AddObjsToTmp	4	4	p1=unknown | p2=/uint (literal 0 at 004317D9) | p3=/uint (literal 0 at 004317D7) | p4=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	004317E5	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	004317EE	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431803	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 004317FE) | p2=/uint (literal 60 at 004317FC) | p3=unknown | p4=unknown | p5=/uint (literal 0 at 004317F8)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431812	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 0043180D) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431827	00405920	STAllPlayersC::PushTV	0044AF50	STAllPlayersC::PushTV	00405920 STAllPlayersC::PushTV -> 0044AF50 STAllPlayersC::PushTV	2	2	p0=unknown | p1=/uint (literal 0 at 00431822)		exact_address_match
004314E0	STAllPlayersC::FramePick	0043184C	004020D6	STAllPlayersC::CalibrateTmp	0044B280	STAllPlayersC::CalibrateTmp	004020D6 STAllPlayersC::CalibrateTmp -> 0044B280 STAllPlayersC::CalibrateTmp	6	7	p1=unknown | p2=/uint (literal 0 at 00431847) | p3=/uint (literal 1 at 00431845) | p4=unknown | p5=unknown | p6=/uint (literal 0 at 00431841) | p7=untracked		cfg_stack_state_incomplete
004314E0	STAllPlayersC::FramePick	0043185E	004027C0	STAllPlayersC::ResetActivityFromObjs	0042D190	STAllPlayersC::ResetActivityFromObjs	004027C0 STAllPlayersC::ResetActivityFromObjs -> 0042D190 STAllPlayersC::ResetActivityFromObjs	5	5	p1=unknown | p2=/uint (literal 60 at 00431859) | p3=unknown | p4=/uint (literal 0 at 00431856) | p5=/uint (literal 0 at 00431854)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431867	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431879	004032E7	STAllPlayersC::ResetActivityFromTmp	0042D4F0	STAllPlayersC::ResetActivityFromTmp	004032E7 STAllPlayersC::ResetActivityFromTmp -> 0042D4F0 STAllPlayersC::ResetActivityFromTmp	3	4	p1=unknown | p2=/uint (literal 0 at 00431874) | p3=/uint (literal 1 at 00431872) | p4=untracked		cfg_stack_state_incomplete
004314E0	STAllPlayersC::FramePick	0043188F	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	5	6	p0=unknown | p1=/uint (literal 0 at 0043188A) | p2=/uint (literal 60 at 00431888) | p3=unknown | p4=unknown | p5=untracked		cfg_stack_state_incomplete
004314E0	STAllPlayersC::FramePick	0043189E	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431899) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	004318B0	00405BBE	STAllPlayersC::AddObjsToTmp	0042C1C0	STAllPlayersC::AddObjsToTmp	00405BBE STAllPlayersC::AddObjsToTmp -> 0042C1C0 STAllPlayersC::AddObjsToTmp	3	4	p1=unknown | p2=/uint (literal 0 at 004318AB) | p3=/uint (literal 0 at 004318A9) | p4=untracked		cfg_stack_state_incomplete
004314E0	STAllPlayersC::FramePick	004318D4	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 004318CF) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2702 at 004318C4)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431903	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 004318FE) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2706 at 004318F3)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431911	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=unknown | EDX=/uint (zeroed full register at 0043190F)	exact_address_match
004314E0	STAllPlayersC::FramePick	00431928	006AE1C0	Library::DKW::TBL::DArrayAppend	006AE1C0	Library::DKW::TBL::DArrayAppend	006AE1C0 Library::DKW::TBL::DArrayAppend	2	2	p0=unknown | p1=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431937	004028BA	STAllPlayersC::GetObjPtr	0042B620	STAllPlayersC::GetObjPtr	004028BA STAllPlayersC::GetObjPtr -> 0042B620 STAllPlayersC::GetObjPtr	3	3	p1=/uint (literal 0 at 00431933) | p2=unknown | p3=/uint (literal 3 at 00431930)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431958	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 00431953) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2709 at 00431948)		exact_address_match
004314E0	STAllPlayersC::FramePick	0043199D	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2786 at 00431993) | p2=/uint (literal 0 at 00431991) | p3=/uint (literal 0 at 0043198F) | p4=/uint (literal 8015052 at 0043198A)		varargs_address_match
004314E0	STAllPlayersC::FramePick	004319C9	004032E7	STAllPlayersC::ResetActivityFromTmp	0042D4F0	STAllPlayersC::ResetActivityFromTmp	004032E7 STAllPlayersC::ResetActivityFromTmp -> 0042D4F0 STAllPlayersC::ResetActivityFromTmp	4	4	p1=unknown | p2=/uint (literal 1 at 004319BA) | p3=/uint (literal 0 at 004319B8) | p4=/uint (literal 0 at 004319B6)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431A07	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2782 at 004319FD) | p2=/uint (literal 0 at 004319FB) | p3=/uint (literal 0 at 004319F9) | p4=/uint (literal 8015052 at 004319F4)		varargs_address_match
004314E0	STAllPlayersC::FramePick	00431A29	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431A24) | p2=unknown | p3=/uint (unproven partial register write at 00431A19) | p4=/uint (literal 0 at 00431A20) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431A38	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431A33) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431A44	00405920	STAllPlayersC::PushTV	0044AF50	STAllPlayersC::PushTV	00405920 STAllPlayersC::PushTV -> 0044AF50 STAllPlayersC::PushTV	2	2	p0=unknown | p1=/uint (literal 0 at 00431A3F)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431A5C	00403E31	STAllPlayersC::AddObjToTmp2	0042BEA0	STAllPlayersC::AddObjToTmp2	00403E31 STAllPlayersC::AddObjToTmp2 -> 0042BEA0 STAllPlayersC::AddObjToTmp2	6	6	p1=unknown | p2=/uint (literal 0 at 00431A57) | p3=/uint (literal 0 at 00431A55) | p4=unknown | p5=/uint (unproven partial register write at 00431A4C) | p6=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431A77	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 00431A72) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2788 at 00431A67)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431AA6	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 00431AA1) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2792 at 00431A96)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431AB4	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=unknown | EDX=/uint (zeroed full register at 00431AB2)	exact_address_match
004314E0	STAllPlayersC::FramePick	00431ACB	006AE1C0	Library::DKW::TBL::DArrayAppend	006AE1C0	Library::DKW::TBL::DArrayAppend	006AE1C0 Library::DKW::TBL::DArrayAppend	2	2	p0=unknown | p1=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431ADA	004028BA	STAllPlayersC::GetObjPtr	0042B620	STAllPlayersC::GetObjPtr	004028BA STAllPlayersC::GetObjPtr -> 0042B620 STAllPlayersC::GetObjPtr	3	3	p1=/int (literal -1 at 00431AD6) | p2=unknown | p3=/uint (literal 2 at 00431AD3)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431AFB	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 00431AF6) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2795 at 00431AEB)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431B44	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2878 at 00431B3A) | p2=/uint (literal 0 at 00431B38) | p3=/uint (literal 0 at 00431B36) | p4=/uint (literal 8015052 at 00431B31)		varargs_address_match
004314E0	STAllPlayersC::FramePick	00431B6D	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431B68) | p2=unknown | p3=/uint (unproven partial register write at 00431B5D) | p4=/uint (literal 0 at 00431B64) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431B80	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431B7B) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431B9D	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431B98) | p2=unknown | p3=/uint (unproven partial register write at 00431B8D) | p4=/uint (literal 0 at 00431B94) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431BB0	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431BAB) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431BF0	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2746 at 00431BE6) | p2=/uint (literal 0 at 00431BE4) | p3=/uint (literal 0 at 00431BE2) | p4=/uint (literal 8015052 at 00431BDD)		varargs_address_match
004314E0	STAllPlayersC::FramePick	00431C19	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431C14) | p2=unknown | p3=/uint (unproven partial register write at 00431C09) | p4=/uint (literal 0 at 00431C10) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431C28	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431C23) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431C3D	00405920	STAllPlayersC::PushTV	0044AF50	STAllPlayersC::PushTV	00405920 STAllPlayersC::PushTV -> 0044AF50 STAllPlayersC::PushTV	2	2	p0=unknown | p1=/uint (literal 0 at 00431C38)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431C4B	004032E7	STAllPlayersC::ResetActivityFromTmp	0042D4F0	STAllPlayersC::ResetActivityFromTmp	004032E7 STAllPlayersC::ResetActivityFromTmp -> 0042D4F0 STAllPlayersC::ResetActivityFromTmp	4	4	p1=unknown | p2=/uint (literal 0 at 00431C46) | p3=/uint (literal 1 at 00431C44) | p4=/uint (literal 0 at 00431C42)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431C68	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431C63) | p2=unknown | p3=/uint (unproven partial register write at 00431C58) | p4=/uint (literal 0 at 00431C5F) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431C77	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431C72) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431C94	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 0 at 00431C8F) | p2=unknown | p3=/uint (unproven partial register write at 00431C84) | p4=/uint (literal 0 at 00431C8B) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431CA7	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 0 at 00431CA2) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431CED	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 1 at 00431CE8) | p2=unknown | p3=/uint (unproven partial register write at 00431CDD) | p4=/uint (literal 0 at 00431CE4) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431D00	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 1 at 00431CFB) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431D1D	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 1 at 00431D18) | p2=unknown | p3=/uint (unproven partial register write at 00431D0D) | p4=/uint (literal 0 at 00431D14) | p5=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431D2C	0040317F	STAllPlayersC::ActivateTV	0044B030	STAllPlayersC::ActivateTV	0040317F STAllPlayersC::ActivateTV -> 0044B030 STAllPlayersC::ActivateTV	3	3	p1=unknown | p2=/uint (literal 1 at 00431D27) | p3=unknown		exact_address_match
004314E0	STAllPlayersC::FramePick	00431D5A	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2835 at 00431D50) | p2=/uint (literal 0 at 00431D4E) | p3=/uint (literal 0 at 00431D4C) | p4=/uint (literal 8015052 at 00431D47)		varargs_address_match
004314E0	STAllPlayersC::FramePick	00431D83	0040196F	STAllPlayersC::CheckTmps	0044AB90	STAllPlayersC::CheckTmps	0040196F STAllPlayersC::CheckTmps -> 0044AB90 STAllPlayersC::CheckTmps	6	6	p0=unknown | p1=/uint (literal 1 at 00431D7E) | p2=unknown | p3=/uint (unproven partial register write at 00431D73) | p4=/uint (literal 0 at 00431D7A) | p5=unknown		exact_address_match
