function_address	function	call_address	table_register	slot_offset	observed_pushes	last_ecx_assignment	instruction
006EC010	FUN_006ec010	006ECB85	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
006ED100	Library::Ourlib::ST3DSPR::FUN_006ed100	006EDE7E	EDI	244	4		CALL dword ptr [EDI + 0xf4]
006EF9D0	Library::Ourlib::MFSTMAP::mfTMapNewTxtr	006EFA6A	EBP	20	1		CALL dword ptr [EBP + 0x14]
006F2E40	Library::Ourlib::MFAOBJ::mfAObjEnum	006F2F0F	EBP	16	5	DWORD PTR [EBP + 0X14]	CALL dword ptr [EBP + 0x10]
00708650	FUN_00708650	00708C7B	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
0071B220	InputClassTy::Create	0071B30B	ECX	12	4	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
0071B220	InputClassTy::Create	0071B334	ECX	52	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x34]
0071B220	InputClassTy::Create	0071B359	EDX	44	2	DWORD PTR [0X007ED77C]	CALL dword ptr [EDX + 0x2c]
0071B220	InputClassTy::Create	0071B384	EDX	12	2	DWORD PTR [0X007ED77C]	CALL dword ptr [EDX + 0xc]
0071B220	InputClassTy::Create	0071B3D1	ECX	12	4	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
0071B220	InputClassTy::Create	0071B3F6	ECX	44	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x2c]
0071B220	InputClassTy::Create	0071B41F	EAX	52	3	DWORD PTR [0X00856D78]	CALL dword ptr [EAX + 0x34]
0071B520	InputClassTy::Done	0071B585	ECX	32	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x20]
0071B520	InputClassTy::Done	0071B592	EDX	8	1		CALL dword ptr [EDX + 0x8]
0071B520	InputClassTy::Done	0071B5A3	ECX	32	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x20]
0071B520	InputClassTy::Done	0071B5B0	EDX	8	1		CALL dword ptr [EDX + 0x8]
0071B520	InputClassTy::Done	0071B5C0	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
0071B630	Library::Ourlib::SINPUT::FUN_0071b630	0071B668	EDX	28	1		CALL dword ptr [EDX + 0x1c]
0071B630	Library::Ourlib::SINPUT::FUN_0071b630	0071B68B	EDX	36	3		CALL dword ptr [EDX + 0x24]
0071B9C0	InputClassTy::None	0071BA19	ECX	28	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x1c]
0071B9C0	InputClassTy::None	0071BA4B	ECX	36	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x24]
0071B9C0	InputClassTy::None	0071BD0A	EDX	0	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EDX]
0071B9C0	InputClassTy::None	0071BDEA	EAX	0	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX]
0071B9C0	InputClassTy::None	0071BEC6	EDX	0	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EDX]
0071B9C0	InputClassTy::None	0071BF3F	EAX	0	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX]
0071B9C0	InputClassTy::None	0071BFC2	EDX	0	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EDX]
0071C1D0	InputClassTy::AddAcc	0071C2EE	EDX	36	3		CALL dword ptr [EDX + 0x24]
0071C1D0	InputClassTy::AddAcc	0071C36C	ECX	36	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x24]
0071C530	InputClassTy::DelAcc	0071C658	EDX	36	3		CALL dword ptr [EDX + 0x24]
0071C530	InputClassTy::DelAcc	0071C6D1	ECX	36	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x24]
0071CA50	InputClassTy::GetMessage	0071CDE6	ECX	32	0		CALL dword ptr [ECX + 0x20]
0071CA50	InputClassTy::GetMessage	0071CDF2	EDX	32	1		CALL dword ptr [EDX + 0x20]
0071CA50	InputClassTy::GetMessage	0071CE0B	ECX	28	0		CALL dword ptr [ECX + 0x1c]
0071CA50	InputClassTy::GetMessage	0071CE1E	ECX	28	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x1c]
0071CFD0	ButtonClassTy::GetMessage	0071D329	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071D476	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071D600	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071D701	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071D973	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071DAE9	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071DD58	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071CFD0	ButtonClassTy::GetMessage	0071DDAE	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
0071E0E0	RadioClassTy::GetMessage	0071E219	EAX	8	5	DWORD PTR [EDI + 0XC]	CALL dword ptr [EAX + 0x8]
0071E730	ViewerClassTy::_Draw	0071E784	EAX	8	4	ESI	CALL dword ptr [EAX + 0x8]
0071E730	ViewerClassTy::_Draw	0071E7EA	EAX	8	4	ESI	CALL dword ptr [EAX + 0x8]
0071E8B0	ViewerClassTy::GetMessage	0071EAA2	ESI	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [ESI + 0x8]
0071E8B0	ViewerClassTy::GetMessage	0071EB0F	EDX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDX + 0x8]
0071E8B0	ViewerClassTy::GetMessage	0071ED3B	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071E8B0	ViewerClassTy::GetMessage	0071ED9D	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071E8B0	ViewerClassTy::GetMessage	0071EEE3	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
0071E8B0	ViewerClassTy::GetMessage	0071EF38	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071E8B0	ViewerClassTy::GetMessage	0071EFCF	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071F230	FUN_0071f230	0071F268	EDX	8	2	ESI	CALL dword ptr [EDX + 0x8]
0071F230	FUN_0071f230	0071F283	EAX	12	4	ESI	CALL dword ptr [EAX + 0xc]
0071F340	FUN_0071f340	0071F36A	EDX	8	2	ESI	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071F573	EDI	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDI + 0x8]
0071F3A0	ListClassTy::GetMessage	0071F5BD	EDX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071F61F	EDX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071F655	EAX	0	1	EBX	CALL dword ptr [EAX]
0071F3A0	ListClassTy::GetMessage	0071FA38	EDX	0	1	EBX	CALL dword ptr [EDX]
0071F3A0	ListClassTy::GetMessage	0071FA3E	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071F3A0	ListClassTy::GetMessage	0071FACF	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071FC1D	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071F3A0	ListClassTy::GetMessage	0071FC68	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071FD20	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071FDB9	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	0071FE82	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
0071F3A0	ListClassTy::GetMessage	0071FFBB	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	00720201	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	00720244	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
0071F3A0	ListClassTy::GetMessage	007202C3	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	00720399	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	007204E9	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
0071F3A0	ListClassTy::GetMessage	00720593	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
0071F3A0	ListClassTy::GetMessage	007206CC	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00720A50	EditorClassTy::_Draw	00720C9D	EDX	8	1	EBX	CALL dword ptr [EDX + 0x8]
00722410	EditorClassTy::GetMessage	0072260A	ESI	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [ESI + 0x8]
00722410	EditorClassTy::GetMessage	00722671	EAX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EAX + 0x8]
00722410	EditorClassTy::GetMessage	007227E8	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722800	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	0072287C	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722A26	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00722410	EditorClassTy::GetMessage	00722AB8	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722BF2	EAX	0	1	EBX	CALL dword ptr [EAX]
00722410	EditorClassTy::GetMessage	00722C24	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722C70	EAX	0	1	EBX	CALL dword ptr [EAX]
00722410	EditorClassTy::GetMessage	00722C88	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722D9B	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00722410	EditorClassTy::GetMessage	00722DF9	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722E35	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00722410	EditorClassTy::GetMessage	00722E6F	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00722410	EditorClassTy::GetMessage	00722EC6	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722F4C	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00722FAB	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	0072301A	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00722410	EditorClassTy::GetMessage	00723060	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00722410	EditorClassTy::GetMessage	007230BE	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00723101	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00723123	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00723146	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00723168	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	00723187	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00722410	EditorClassTy::GetMessage	007231A6	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	007235B0	EDX	0	1	EBX	CALL dword ptr [EDX]
00723420	TabClassTy::GetMessage	007235E3	EAX	0	1	EBX	CALL dword ptr [EAX]
00723420	TabClassTy::GetMessage	007236C5	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	007237E5	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	00723998	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	00723B65	EDX	0	1	ESI	CALL dword ptr [EDX]
00723420	TabClassTy::GetMessage	00723C72	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	00723CAE	EAX	4	1	EBX	CALL dword ptr [EAX + 0x4]
00723420	TabClassTy::GetMessage	00723CEF	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	00723D49	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	00723D82	EAX	4	1	EBX	CALL dword ptr [EAX + 0x4]
00723420	TabClassTy::GetMessage	00723EDC	EAX	4	1	EBX	CALL dword ptr [EAX + 0x4]
00723420	TabClassTy::GetMessage	00723F50	EAX	4	1	EBX	CALL dword ptr [EAX + 0x4]
00723420	TabClassTy::GetMessage	0072404F	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00723420	TabClassTy::GetMessage	0072408C	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
007244B0	SliderClassTy::GetMessage	007245C3	EDX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDX + 0x8]
007244B0	SliderClassTy::GetMessage	00724627	EDX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDX + 0x8]
007244B0	SliderClassTy::GetMessage	00724681	EDX	8	5	DWORD PTR [EBX + 0XC]	CALL dword ptr [EDX + 0x8]
007244B0	SliderClassTy::GetMessage	007246C9	EDX	0	1	EBX	CALL dword ptr [EDX]
007244B0	SliderClassTy::GetMessage	00724743	EAX	0	1	ESI	CALL dword ptr [EAX]
00725020	TrackbarClassTy::GetMessage	007251D2	EAX	4	0	EBX	CALL dword ptr [EAX + 0x4]
00725020	TrackbarClassTy::GetMessage	00725206	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00725020	TrackbarClassTy::GetMessage	007253A2	EDX	4	0	EBX	CALL dword ptr [EDX + 0x4]
00725910	FUN_00725910	0072592A	EBP	20	8	DWORD PTR [EBP + 0X10]	CALL dword ptr [EBP + 0x14]
00725910	FUN_00725910	00725A48	EBP	20	4	EDX	CALL dword ptr [EBP + 0x14]
00725910	FUN_00725910	00725BFE	EBP	20	4	DWORD PTR [EBP + 0X18]	CALL dword ptr [EBP + 0x14]
007295F0	FUN_007295f0	007297C6	EDX	128	2	DWORD PTR [ESI + 0X4]	CALL dword ptr [EDX + 0x80]
0072B0B0	FUN_0072b0b0	0072B300	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
0072B0B0	FUN_0072b0b0	0072B467	EDX	20	6	DWORD PTR [EAX + 0X34]	CALL dword ptr [EDX + 0x14]
0072B0B0	FUN_0072b0b0	0072B531	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
0072B0B0	FUN_0072b0b0	0072B54C	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
0072B0B0	FUN_0072b0b0	0072B5D6	EDX	20	6	DWORD PTR [EAX + 0X34]	CALL dword ptr [EDX + 0x14]
0072B0B0	FUN_0072b0b0	0072B68A	EDX	128	2	DWORD PTR [EAX]	CALL dword ptr [EDX + 0x80]
0072B0B0	FUN_0072b0b0	0072B69F	EDX	128	2	DWORD PTR [EAX]	CALL dword ptr [EDX + 0x80]
0072B780	ControlClassTy::GetMessage	0072B815	EDX	0	1	ESI	CALL dword ptr [EDX]
0072B780	ControlClassTy::GetMessage	0072B862	EAX	0	1	ESI	CALL dword ptr [EAX]
0072B780	ControlClassTy::GetMessage	0072B8CA	EDX	4	0	ESI	CALL dword ptr [EDX + 0x4]
0072B780	ControlClassTy::GetMessage	0072BB16	EAX	0	1	ESI	CALL dword ptr [EAX]
0072B780	ControlClassTy::GetMessage	0072BB53	EAX	0	1	ESI	CALL dword ptr [EAX]
0072B780	ControlClassTy::GetMessage	0072BCC4	EDX	4	0	ESI	CALL dword ptr [EDX + 0x4]
0072B780	ControlClassTy::GetMessage	0072C134	EAX	0	1	ESI	CALL dword ptr [EAX]
0072F000	Library::MSVCRT::FUN_0072f000	0072F068	EAX	0	0		CALL dword ptr [EAX]
0072F0E0	Library::MSVCRT::__initterm	0072F0F6	EDX	0	0		CALL dword ptr [EDX]
0072F5D0	Library::MSVCRT::FUN_0072f5d0	0072F6FB	EDX	8327736	0	DWORD PTR [EBP + 0XFFFFFF60]	CALL dword ptr [EDX + 0x7f1238]
00730810	Library::MSVCRT::FUN_00730810	007308DE	EBP	20	2		CALL dword ptr [EBP + 0x14]
00730810	Library::MSVCRT::FUN_00730810	0073090D	EBP	20	2	DWORD PTR [EBP + 0XFFFFFF70]	CALL dword ptr [EBP + 0x14]
00730A50	Library::MSVCRT::shortsort	00730A88	EBP	20	2		CALL dword ptr [EBP + 0x14]
00746BAB	FUN_00746bab	00746BE2	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
00746BAB	FUN_00746bab	00746BFB	ECX	12	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
00746BAB	FUN_00746bab	00746C06	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00746BAB	FUN_00746bab	00746C13	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00746C5E	FUN_00746c5e	00746C6B	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00746E32	FUN_00746e32	00746E4C	ECX	12	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
00746F77	FUN_00746f77	00746F92	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00746FEB	FUN_00746feb	00747007	EAX	4	1		CALL dword ptr [EAX + 0x4]
00746FEB	FUN_00746feb	00747014	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747029	FUN_00747029	00747053	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
0074706A	FUN_0074706a	00747095	EAX	24	1	ESI	CALL dword ptr [EAX + 0x18]
0074706A	FUN_0074706a	007470A9	EAX	28	1	ESI	CALL dword ptr [EAX + 0x1c]
0074706A	FUN_0074706a	007470B5	EDX	24	0	EAX	CALL dword ptr [EDX + 0x18]
007470E5	FUN_007470e5	0074710B	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
007470E5	FUN_007470e5	00747119	EAX	28	1	ESI	CALL dword ptr [EAX + 0x1c]
007470E5	FUN_007470e5	00747126	EDX	20	0	EAX	CALL dword ptr [EDX + 0x14]
00747161	FUN_00747161	0074718E	EAX	20	1		CALL dword ptr [EAX + 0x14]
00747161	FUN_00747161	007471B0	EAX	24	0	EDI	CALL dword ptr [EAX + 0x18]
00747161	FUN_00747161	007471C5	EAX	28	1	EDI	CALL dword ptr [EAX + 0x1c]
00747161	FUN_00747161	007471D8	EDX	28	2	EAX	CALL dword ptr [EDX + 0x1c]
00747212	FUN_00747212	0074722C	ECX	12	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
0074728A	FUN_0074728a	007472B3	EAX	24	0	EDI	CALL dword ptr [EAX + 0x18]
0074728A	FUN_0074728a	007472C8	EAX	28	1	EDI	CALL dword ptr [EAX + 0x1c]
0074728A	FUN_0074728a	00747311	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
0074731F	FUN_0074731f	00747360	EAX	4	1		CALL dword ptr [EAX + 0x4]
0074736A	FUN_0074736a	00747393	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
0074736A	FUN_0074736a	0074739E	EAX	8	1		CALL dword ptr [EAX + 0x8]
00747406	FUN_00747406	0074741C	ECX	12	4	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
00747429	FUN_00747429	00747443	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
00747429	FUN_00747429	00747455	ECX	76	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4c]
00747429	FUN_00747429	00747460	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747429	FUN_00747429	00747470	EAX	32	2		CALL dword ptr [EAX + 0x20]
0074748E	FUN_0074748e	0074749B	EAX	32	2		CALL dword ptr [EAX + 0x20]
0074748E	FUN_0074748e	007474DE	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
007474F4	FUN_007474f4	00747501	EAX	32	2		CALL dword ptr [EAX + 0x20]
007474F4	FUN_007474f4	00747549	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
0074756B	FUN_0074756b	007475A0	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
0074756B	FUN_0074756b	007475B0	EAX	20	0	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x14]
0074756B	FUN_0074756b	007475BB	EAX	24	0	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x18]
00747603	FUN_00747603	00747615	ECX	8	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
0074767F	FUN_0074767f	0074769F	EAX	28	1	ESI	CALL dword ptr [EAX + 0x1c]
00747704	FUN_00747704	00747774	EDX	28	1	DWORD PTR [ESI + 0XC]	CALL dword ptr [EDX + 0x1c]
00747704	FUN_00747704	00747797	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
00747822	FUN_00747822	0074782C	EAX	20	1	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x14]
00747822	FUN_00747822	00747837	EAX	24	0	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x18]
0074784F	FUN_0074784f	00747859	EAX	20	1	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x14]
0074784F	FUN_0074784f	00747864	EAX	24	0	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x18]
00747874	FUN_00747874	00747895	ECX	4	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
00747874	FUN_00747874	007478A5	EAX	16	0	DWORD PTR [ESI + 0X8]	CALL dword ptr [EAX + 0x10]
007478D8	FUN_007478d8	007478E7	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747948	FUN_00747948	00747968	EAX	28	1	ESI	CALL dword ptr [EAX + 0x1c]
007479CD	FUN_007479cd	00747A30	EDX	52	2	DWORD PTR [EBX + 0X8]	CALL dword ptr [EDX + 0x34]
00747AA5	FUN_00747aa5	00747ADE	EAX	52	2	DWORD PTR [ESI + 0X8]	CALL dword ptr [EAX + 0x34]
00747AF8	FUN_00747af8	00747B06	EAX	16	1	DWORD PTR [ESI + 0X8]	CALL dword ptr [EAX + 0x10]
00747C3D	FUN_00747c3d	00747C4A	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
00747C50	FUN_00747c50	00747C5D	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747C63	FUN_00747c63	00747CC8	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00747CE5	FUN_00747ce5	00747CF1	EAX	40	4		CALL dword ptr [EAX + 0x28]
00747CE5	FUN_00747ce5	00747CFE	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00747CE5	FUN_00747ce5	00747D0C	EAX	32	1	ESI	CALL dword ptr [EAX + 0x20]
00747CE5	FUN_00747ce5	00747D1B	EAX	4	1		CALL dword ptr [EAX + 0x4]
00747CE5	FUN_00747ce5	00747D26	EAX	36	1	ESI	CALL dword ptr [EAX + 0x24]
00747CE5	FUN_00747ce5	00747D3C	EAX	16	3	ESI	CALL dword ptr [EAX + 0x10]
00747CE5	FUN_00747ce5	00747D4A	EAX	48	1	ESI	CALL dword ptr [EAX + 0x30]
00747CE5	FUN_00747ce5	00747D56	EAX	20	1		CALL dword ptr [EAX + 0x14]
00747CE5	FUN_00747ce5	00747D76	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00747CE5	FUN_00747ce5	00747D83	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747D92	FUN_00747d92	00747DA3	EAX	20	7		CALL dword ptr [EAX + 0x14]
00747D92	FUN_00747d92	00747DC3	EAX	12	4		CALL dword ptr [EAX + 0xc]
00747D92	FUN_00747d92	00747E31	EAX	12	4		CALL dword ptr [EAX + 0xc]
00747E4E	FUN_00747e4e	00747E56	EAX	20	1	DWORD PTR [ESI + 0XC]	CALL dword ptr [EAX + 0x14]
00747E65	FUN_00747e65	00747EA6	EAX	48	2		CALL dword ptr [EAX + 0x30]
00747E65	FUN_00747e65	00747EC1	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747E65	FUN_00747e65	00747EEE	ECX	48	2	DWORD PTR [EBX + 0XC]	CALL dword ptr [ECX + 0x30]
00747E65	FUN_00747e65	00747F0B	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747F3B	FUN_00747f3b	00747F43	EAX	16	1	DWORD PTR [ESI + 0X8]	CALL dword ptr [EAX + 0x10]
00747F68	FUN_00747f68	00747F78	ECX	36	4	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x24]
00747F94	FUN_00747f94	00747FFB	EAX	40	1	ESI	CALL dword ptr [EAX + 0x28]
00747F94	FUN_00747f94	00748009	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00747F94	FUN_00747f94	00748013	EAX	32	1	ESI	CALL dword ptr [EAX + 0x20]
00747F94	FUN_00747f94	00748021	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00747F94	FUN_00747f94	00748057	EAX	4	1		CALL dword ptr [EAX + 0x4]
00747F94	FUN_00747f94	00748061	EAX	36	1	ESI	CALL dword ptr [EAX + 0x24]
00747F94	FUN_00747f94	00748069	EAX	48	1	ESI	CALL dword ptr [EAX + 0x30]
00747F94	FUN_00747f94	00748078	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00747F94	FUN_00747f94	00748083	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
007480A5	FUN_007480a5	007480D8	EAX	44	0		CALL dword ptr [EAX + 0x2c]
007480A5	FUN_007480a5	007480E1	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
00748102	FUN_00748102	00748121	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
00748186	FUN_00748186	007481B9	ECX	4	1	DWORD PTR [EAX + 0XC]	CALL dword ptr [ECX + 0x4]
00748211	FUN_00748211	0074822D	EAX	32	1		CALL dword ptr [EAX + 0x20]
00748339	FUN_00748339	00748348	EAX	56	2		CALL dword ptr [EAX + 0x38]
0074834E	FUN_0074834e	0074836F	EAX	0	3		CALL dword ptr [EAX]
0074837C	FUN_0074837c	00748393	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
0074837C	FUN_0074837c	007483AC	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
007483C3	FUN_007483c3	007483E7	EAX	20	6		CALL dword ptr [EAX + 0x14]
